sample_SRR10767134	sample_SRR10767128	sample_SRR10767131	sample_SRR10767125	sample_SRR10767121	sample_SRR10767118	sample_SRR10767115
ENSOARG00020006091	42.7396	41.8049	26.205	49.5484	40.0802	37.5347	42.072
ENSOARG00020006092	0	0	0	0	0	0	0
ENSOARG00020006093	10.551339	13.06222	13.4000000502096	13.333074	10.22370542586	10.559177	10.1014000177974
ENSOARG00020006094	0.4208549	0.1538095	0	0	0	0.0535909	0
ENSOARG00020006095	31.2482	35.8212	0	29.337	31.3499	23.402	24.4076
ENSOARG00020006096	0	0.354168	0.338117	0	0	0	0
ENSOARG00020006097	158.49289	156.13448	47.681287	162.64996	130.040347	145.777544	137.959594
ENSOARG00020006098	2.03369	2.5318	0.421817	1.58789	1.6804	1.21533	2.27272
ENSOARG00020006099	18.231109	19.3788	20.07343	22.216566	16.552108	16.325944	16.440955
ENSOARG00020006100	17.6348	18.0743	6.4037	17.8359	15.4574	14.0244	14.8116
ENSOARG00020006101	32.7774	27.2709	12.1722	21.0717	16.6601	28.0727	32.6852
ENSOARG00020006102	17.15873	17.666668	10.484400001272	17.4064441774	16.3089	16.52880189344	18.39243
ENSOARG00020006103	0	0	0	0	0	0.676148	0.106548
ENSOARG00020006104	0.725178	1.30155	0	0	1.11214	1.24912	1.4953
ENSOARG00020006105	0	0	0	0	0.095763	0	0
ENSOARG00020006107	5.1459	0	3.55561	8.32135	0	4.10413	3.88775
ENSOARG00020006108	469.584	362.813	96.9733	357.8	447.823	454.973	466.12
ENSOARG00020006109	2.88742	1.29747	0	1.51216	1.19684	2.21484	2.02573
ENSOARG00020006110	5.79688	12.2364	4.59987	8.76147	8.55127	7.33242	6.69087
ENSOARG00020006112	23.6093	22.2796	23.9493	17.0068	26.9782	27.3864	15.7032
ENSOARG00020006113	21.9537	20.0286	22.886	19.8208	17.1016	17.6742	21.1389
ENSOARG00020006114	0	3.33187	0	0	0	0	0
ENSOARG00020006115	0	0	0	0	0	0.0765513	0
ENSOARG00020006116	17.35763	18.07044	38.8158	22.28357	16.28767	14.71581	12.76814
ENSOARG00020006117	14.3479	17.6851	2.65056	14.6974	14.2676	13.5965	13.5616
ENSOARG00020006118	4.05694	8.11052	0.654544	9.15318	8.222513	7.76627	6.276
ENSOARG00020006120	151.25367	158.87273	96.92862	142.09853	193.54762	219.59342	223.21013
ENSOARG00020006121	3.47108	4.92276	0.0856646	6.17379	4.341	4.2093	4.42422
ENSOARG00020006122	0.301131	0.332799	0	0	0.205793	0.115932	0.106548
ENSOARG00020006124	63.7447	79.0689	7.44732	66.2167	66.6602	57.6878	69.5268
ENSOARG00020006126	22.286274	22.067004	9.076005	17.957863	26.463735	27.562322	20.409482
ENSOARG00020006127	0	0	0	0	0	0	0
ENSOARG00020006129	177.784	111.065	0	146.639	161.26	166.974	99.5771
ENSOARG00020006130	0.0586722	0.0328895	0.349082	0.189959	0.030563	0	0.127215
ENSOARG00020006131	76.7237	67.8552	37.2108	56.825	79.4008	81.4396	95.4759
ENSOARG00020006132	0	0	0	0	0	0	0
ENSOARG00020006133	83.036	74.9177	73.77	83.1258	76.1627	70.91	70.435
ENSOARG00020006134	70.6164	61.5205	24.4692	65.5785	73.7986	68.7996	62.4345
ENSOARG00020006135	0	0	0	0	0	0	0
ENSOARG00020006136	590.19	539.262	282.224	491.531	609.55	521.581	746.805
ENSOARG00020006137	65.6465	141.016	4.40866	85.6375	86.195	80.169	150.8
ENSOARG00020006138	17.7545	17.9533	11.8999	19.7708	12.7749	12.3246	10.9222
ENSOARG00020006140	5.5739	5.76152	3.84617	6.3865	4.97765	5.10973	4.17286
ENSOARG00020006141	146.554	132.982	106.658	135.621	145.043	153.863	167.976
ENSOARG00020006142	9.4874	9.78014	5.54876	9.89933	9.16871	12.1659	11.4789
ENSOARG00020006143	0.0173574	0.0585275	0	0.157642	0.0181335	0	0
ENSOARG00020006144	79.648	79.7605	20.32309	90.518	91.6532	79.6069	76.4491
ENSOARG00020006145	10.48804	12.01408	0.814968	12.6096	13.09234	9.50776	9.16181
ENSOARG00020006146	0.144027	0.242482	0.0573046	0.404465	0.0500785	0.169842	0.208528
ENSOARG00020006147	0.0397524	0.312596	0	0.0773347	0.083011	0.140795	0.050822
ENSOARG00020006148	36.84663	25.36534	1.274174	31.86458	28.95146	22.1285	26.40667
ENSOARG00020006149	12.225	14.6568	10.0977	15.37843	12.54243	14.20734	11.4046
ENSOARG00020006150	2.74097	2.69766	6.91792	4.06685	2.95429	3.42399	3.21083
ENSOARG00020006151	102.25792	84.0804	28.68328	88.5085	87.0663	83.1308	62.71473
ENSOARG00020006152	5.24943	7.55308	0.5950686	8.52	6.32973	3.63065	5.15664
ENSOARG00020006153	0.413238	0.641618	0.381447	0.742954	0.340156	0.383651	0.440946
ENSOARG00020006154	17.34067	21.25728	15.81407	25.05439	17.25174	22.29197	14.6235
ENSOARG00020006155	0.511198	0.9372	0	0	0.133414	1.46361	0.157748
ENSOARG00020006156	0	0	0	0	0	0	0
ENSOARG00020006157	97.5997	77.427	57.2805	75.9116	88.4603	81.98344	95.2859
ENSOARG00020006158	23.555424	22.9408	16.87814	22.391761	21.7054	20.7581	18.682417
ENSOARG00020006159	40.757296	37.549226	15.99827931	39.716357	30.815743	28.423335	30.028852
ENSOARG00020006160	14.9574	12.6915	6.27377	12.1582	13.6149	13.8043	14.0384
ENSOARG00020006161	12.8953	12.9558	5.6273	11.8101	12.0405	12.0766	13.9737
ENSOARG00020006162	320.530201	321.884974	197.068582	383.456051	246.70504	232.94421	230.83418
ENSOARG00020006163	0	0	0	0	0	0	0
ENSOARG00020006164	0	0	0	0	0	0	0
ENSOARG00020006165	0.0553394	0	0	0.0718388	0.0433956	0	0.0904175
ENSOARG00020006166	15.787	16.2662	17.82961	17.3362	14.8306	15.8676	18.4586
ENSOARG00020006167	2.027995	1.8459928435	1.46526575537	2.60884	1.595306	1.6178054	1.956581
ENSOARG00020006168	14.8675	12.3899	3.27713	11.3299	13.1024	11.6959	20.924
ENSOARG00020006169	113.141	105.2837	25.64224	105.4486	107.7683	111.5912	109.2945
ENSOARG00020006170	0	0	0	0	0	0	0
ENSOARG00020006171	0	0	0	0	0	0	0
ENSOARG00020006172	2.915341	5.447227	2.1972018	11.919208	5.70882	4.43172	4.364064
ENSOARG00020006173	1.76349	0	0	3.95332	1.17398	1.57519	0
ENSOARG00020006175	0	0.197325	0	0.458704	0.182551	0.409942	0.563849
ENSOARG00020006176	83.4614	61.4916	29.7702	73.3577	80.7129	75.2935	85.238
ENSOARG00020006179	1.51284	2.0579	0.789665	2.21029	1.82368	1.70991	2.06092
ENSOARG00020006180	0.0668514	0	0	0.0860696	0	0	0
ENSOARG00020006181	25.6471	25.62639	21.19796	29.80534	24.19167	25.03758	25.76765
ENSOARG00020006182	8.94526	12.3318	8.20956	13.3439	8.30522	10.9136	11.6767
ENSOARG00020006183	1.01373	1.30934	0.438329	1.51453	0.884461	0.873687	0.746498
ENSOARG00020006185	85.8549400001571	90.885100232947	80.2666410867	103.503310734498	82.0114000365075	84.364137	80.8519124295
ENSOARG00020006186	0.0991954	0.110738	0.116669	0.185314	0.102862	0.0580727	0
ENSOARG00020006187	13.7376	12.8004	3.23758	14.9688	12.2493	11.0761	12.2868
ENSOARG00020006188	0.509985	0.528392	0.25789	0.83631	0.406971	0.380952	0.321646
ENSOARG00020006189	0.209973	0.23478	0.297647	0.651356	0	0	0.0453525
ENSOARG00020006190	121.927218	122.9256	61.2882	108.8665	113.2419	124.7109	137.7496
ENSOARG00020006191	14.700095	18.98938	5.835659	18.0491	11.2868	13.7379	13.406797
ENSOARG00020006192	4.55488	6.9117	1.47562	0	0	0	1.613
ENSOARG00020006194	1.017478	0.360087794	0	0.485951076	0.445935514	0.437362	0.574909
ENSOARG00020006195	15.390069	22.197514	0.282498	18.964992	15.985282	16.258154	15.940438
ENSOARG00020006196	6.844325386	7.3008144279	4.1694020214	10.85038762	7.16828486513063	7.70013134283737	5.2341397117
ENSOARG00020006197	10.4497	8.671043	8.834706	10.07193	10.21419	10.1069	8.37889
ENSOARG00020006198	6.10095	8.32719	0.811233	10.7461	7.07391	8.82977	5.01336
ENSOARG00020006199	123.24454	103.892528	81.223842	108.56293	112.41808	111.17116	109.436843
ENSOARG00020006201	685.31	582.133	266.319379	550.255	689.415456	770.382	517.144
ENSOARG00020006204	0	0	0	0	0	0.136279	0.321761
ENSOARG00020006205	90.55539	77.45161	52.73774	91.7811	72.74643	77.58855	73.63777
ENSOARG00020006206	576.19	518.268	560.92	521.184	549.626	643.378	591.644
ENSOARG00020006209	0	0.0711952	0	0.16477	0.0661065	0.0746003	0
ENSOARG00020006212	21.5376	25.0765	5.93607	25.1551	23.3717	25.4945	23.2974
ENSOARG00020006213	0	0	0	0	0	0.375036	0.617307
ENSOARG00020006214	9.9467	7.58101	9.05197	11.2129	7.48899	8.39782	9.15855
ENSOARG00020006216	462.714951	531.685653	384.235	615.848	334.080366	362.33358	356.863392
ENSOARG00020006218	182.896	175.801	143.474	178.798	172.632	188.909	172.982
ENSOARG00020006219	11.04504773	12.738629064	10.23132	13.390823773	9.92246	9.35959546	11.6305395
ENSOARG00020006220	42.57523	42.43482	7.88015	41.2579	43.73268	37.18523	35.68886
ENSOARG00020006221	31.33438	32.19574	16.831199	32.80352	29.88067	29.58492	27.23573
ENSOARG00020006222	0	0	0	0	0	0	0
ENSOARG00020006223	0.535643	1.03951	17.0191	1.15501	0.81726	1.00735	1.46826
ENSOARG00020006224	22.8612	22.3547	19.3551	9.23896	20.989	23.6177	21.9193
ENSOARG00020006225	2.256247	2.659996	3.797647	2.47866	2.155173	2.942213	4.2087
ENSOARG00020006226	18.3914	22.2413	13.3933	23.2127	20.5284	20.7671	17.4436
ENSOARG00020006227	6.47023	3.26153	0	3.3379	4.13599	3.94532	2.60151
ENSOARG00020006228	4.5255876679	3.897521696	2.24619738150691	4.11801160199	3.8467328512	4.1788389153	4.1380141045282
ENSOARG00020006229	289.216	288.437	114.118	252.067	288.588	470.182	468.848
ENSOARG00020006230	0.2453388511698	0.1967098	0.02669992281861	0.4572198	0.2792888	0.157882	0.358355
ENSOARG00020006234	17.072	19.3909	10.0214	22.7326	15.2131	15.0627	14.4679
ENSOARG00020006235	0	0	0	0	0	1.0001	0.69447
ENSOARG00020006236	0.450803	0.207144	1.64207	0.372025	0.0641751	0.217688	0.200471
ENSOARG00020006237	167.166	160.235	270.091	159.619	155.745	156.722	153.394
ENSOARG00020006238	25.45009	24.58704	0.778896	24.7342	26.43047	24.34145	27.17402
ENSOARG00020006239	1.27434	4.40976	3.39204	4.39071	1.46963	1.40561	3.08849
ENSOARG00020006240	8.04552	7.55226	3.01825	7.1556	7.26139	6.91273	9.20511
ENSOARG00020006241	0.1362430646049	0	0.0638588668717	0.4520284	0.119801	0.0457580307883	0.084294475643
ENSOARG00020006242	0	0	0.0259155	0	0.0226292	0	0.0706832
ENSOARG00020006243	41.06317	35.730975	4.864368	35.746594	35.33419	30.36691	29.00294
ENSOARG00020006244	0	3.68777	1.94547	4.3411	0	0	1.36651
ENSOARG00020006245	55.1651	62.812	9.4646	60.6712	57.4141	60.192	47.0313
ENSOARG00020006246	0	0	0	0	0	2.00019	2.08341
ENSOARG00020006248	9.79017	11.1584	6.81887	10.5492	13.3768	13.3534	14.1405
ENSOARG00020006249	91.3054	115.556	33.7558	161.871	112.59	103.58	67.4814
ENSOARG00020006250	0.35657513730339	0.133826	0	0.3097150203068	0.248566114491	0.7013170194593	0.4516439949486
ENSOARG00020006252	1.62132	2.29925	1.28488	1.23529	1.75614	1.05265	2.1371
ENSOARG00020006253	38.3657	45.3822	26.3195	48.872	39.0108	39.3818	37.125
ENSOARG00020006254	6.81257	5.77348	3.5597837	9.014573	5.689471	6.69143	5.477025
ENSOARG00020006255	3.90317	8.35801	2.01163	8.80255	5.13344	5.40874	7.4002
ENSOARG00020006256	164.155	177.633	36.7199	165.569	185.572	175.499	139.801
ENSOARG00020006257	0.212947	0.2653127	0.0329413	0.401908	0.2466172	0.1220301	0.06422597
ENSOARG00020006258	7.98521	4.59521	4.01972	5.64317	8.39661	0.986757	1.68301
ENSOARG00020006259	0.0765962	0.0428561	0.0453374	0.19812	0.159269	0.0899663	0.165627
ENSOARG00020006260	0	0.0546436	0	0	0	0	0.0527437
ENSOARG00020006261	4.30103	5.3214	1.969536	2.548592	2.457703	1.947443	3.12196
ENSOARG00020006262	0	0	0	0	0	0	0
ENSOARG00020006263	0	0	0	0	0	0.771968	1.02238
ENSOARG00020006264	3.3855	1.66728	1.16653	2.08998	3.32685	2.35758	3.54964
ENSOARG00020006266	4.99305	5.88481	2.84988	5.1202	4.89436	4.11956	4.6354
ENSOARG00020006267	33.94804	27.83323	10.25194	27.13287	35.1184	32.1174	37.656
ENSOARG00020006268	0.360949	0.397205	0.440875	1.24341	0.245452	0.188961	0
ENSOARG00020006269	13.792208	14.501812	3.4151313	15.667401	12.579743	13.02766	12.79995
ENSOARG00020006271	470.855	538.596	156.654	522.196	542.32	574.931	501.101
ENSOARG00020006273	14.5231	11.634	6.70635	15.1756	10.3269	10.7362	6.79634
ENSOARG00020006275	37.477	35.9462	17.4877	35.2688	36.4427	28.4964	29.4561
ENSOARG00020006276	4.12488	3.89242	3.63842	2.52027	1.59579	2.21484	1.21544
ENSOARG00020006277	27.4902	27.7407	19.25067	29.8448	30.0879	39.18084	27.8011
ENSOARG00020006278	44.1187	41.2048	18.1355	40.0737	40.279	42.1221	45.6228
ENSOARG00020006279	0	0	0	0	0	0	0
ENSOARG00020006280	4.34285	6.21782	0.025953	5.03959	4.89504	5.07328	5.35616
ENSOARG00020006281	0.511759	0.802437	0.809711	0.750572	0.745602	0.722145	0.849468
ENSOARG00020006282	27.4144	25.7112	29.5208	28.7361	27.062	26.4856	25.5849
ENSOARG00020006285	27.1654	24.1333	24.5531	29.4595	23.1503	24.9524	21.7122
ENSOARG00020006288	6.02574	5.75453	3.32355	6.98959	5.86122	5.03528	4.52861
ENSOARG00020006289	9.56503	11.06876	4.52028	13.01895	11.64837	10.514046	9.60576
ENSOARG00020006290	0	0	0	0	0	0.876469	1.26224
ENSOARG00020006291	0	0.141786	0	0.246102	0	0	0.273341
ENSOARG00020006292	60.4566	62.2998	44.8259	73.5057	47.1029	43.4007	43.82
ENSOARG00020006293	0	0	0	0	0	0	0
ENSOARG00020006294	3992.73	6818.71	14042.9	5691.69	3666.6	5994.41	5804.1
ENSOARG00020006295	0.393525	0	0	0.364649	0	0	0
ENSOARG00020006297	27.7115	25.9927	12.8526	27.8489	21.5074	24.5304	26.712
ENSOARG00020006298	4.962475542	6.270807	1.920145701	5.929557	4.6285548697	4.206604993	4.65861100180199
ENSOARG00020006299	15.2108742	19.910041	7.5391796	19.220652373	16.27182903	15.471595009376	15.67961533
ENSOARG00020006300	38.0539	47.47	29.9408	46.2596	43.6465	45.8042	47.86453
ENSOARG00020006301	0	0	0	0	0	0	0
ENSOARG00020006302	12.7071	11.4508	7.9083	12.735	10.144	9.22679	8.4455
ENSOARG00020006303	2.61644	1.60189	6.13329	4.13126	1.98499	2.15992	1.70479
ENSOARG00020006304	0.62408	1.1783	1.80006	1.3114	0.932548	0.641261	1.39134
ENSOARG00020006305	85.3516	91.3554	52.878	101.476	117.557	98.4782	101.938
ENSOARG00020006306	0	0.0697083	0	0.161333	0	0	0
ENSOARG00020006308	5.66552	3.55296	1.25268	2.66072	2.81498	2.62931	2.16666
ENSOARG00020006311	3.03958	1.11699	5.62139	2.15857	2.53214	1.94311	2.14325
ENSOARG00020006312	18.91031	19.310359	16.72733	20.72512	17.8432350073936	20.951455	20.997431
ENSOARG00020006316	147.493	118.982	75.7194	148.501	154.977	120.262	77.8167
ENSOARG00020006318	0.699411	0.781281	0	0.602249	0.290305	0.491759	0.553137
ENSOARG00020006319	13.4137	12.2794	5.98686	10.6615	12.1404	13.7634	12.4292
ENSOARG00020006320	0	0.0603768	0	0.0698418	0.112156	0	0.0582498
ENSOARG00020006321	0.983264	0.241073	0.248428	0.419175	0.558903	0.629204	0.925411
ENSOARG00020006322	189.3	165.036	71.6757	133.743	206.771	229.747	290.583
ENSOARG00020006323	0	0	0	0	0	0	0
ENSOARG00020006324	0	0	0	0	0	0	0
ENSOARG00020006325	0	0	0	0	0	0	0
ENSOARG00020006327	0	0	0	0	0	0	0
ENSOARG00020006328	0	0	0	0	0	0	0
ENSOARG00020006330	20.9743	21.4548	125.717	21.3103	18.9726	18.9637	18.9835
ENSOARG00020006331	110.754	111.151	28.3935	72.0625	131.507	91.1234	118.723
ENSOARG00020006332	31.28787	32.98426	12.77711	24.26846	31.7303	35.90734	31.9827
ENSOARG00020006334	3.33454	8.10846	0	4.07329	0.532922	1.17267	3.22774
ENSOARG00020006336	22.55893	22.15336	15.15628	22.07373	22.21814	22.16822	21.01011
ENSOARG00020006337	65.8078	59.46989	32.23504	57.21021	56.241588	56.98422	56.3216
ENSOARG00020006339	12.07615	14.1529244	10.53012	14.409412	10.886074	12.27792	14.0718000009781
ENSOARG00020006340	1.835634	2.98532	3.41996	3.073353	2.1950572	1.895948	2.23578
ENSOARG00020006342	26.2998	21.8157	12.6221	24.1872	27.9174	26.9386	28.6652
ENSOARG00020006344	19.78432	23.15225	4.665436	22.761472	21.26665	19.18574	15.65901
ENSOARG00020006345	875.371	822.132	871.279	739.357	806.257	979.256	905.008
ENSOARG00020006346	1.32932	1.08978	0.308095	1.04922	1.24891	0.495873	0.702333
ENSOARG00020006347	0	0	0	0	0	0	0
ENSOARG00020006348	0	0	0	0	0	0	0
ENSOARG00020006349	31.2902	26.9894	35.9854	26.3323	27.563	25.6591	36.372
ENSOARG00020006351	0	0	0	0	0	0	0.347293
ENSOARG00020006352	0	0	0	0	0	0	0
ENSOARG00020006353	163.36181	136.085337	89.61585	153.72351	139.00618	161.549	150.86088
ENSOARG00020006354	0	0	0	0	0	0	0
ENSOARG00020006355	0.12905	0	0.0752493	0.166193	0	0	0
ENSOARG00020006356	14.8866	13.3078	3.46814	13.307	14.3994	15.2081	17.7568
ENSOARG00020006357	59.88458	46.441742	0.862361	52.75081	64.157861	51.592097	46.236063
ENSOARG00020006358	1323.56	1164.69	653.08	1264.53	1249.69	1269.86	957.076
ENSOARG00020006359	23.81581	21.81212	3.392078	25.66484	20.92606	19.82093	18.60091
ENSOARG00020006360	0	0	0	0	0	0	0
ENSOARG00020006361	0.274692	0.304231	0.285802	0.353137	0.542083	0	0.277274
ENSOARG00020006362	1.278866	2.472063	1.1251800010075	2.268473	3.53112	0.227385000426138	1.776223
ENSOARG00020006363	2.26539	3.06812	1.13908	4.03618	2.01154	2.71238	2.26359
ENSOARG00020006364	21.9737	23.7549	9.68873	23.7971	23.25813	24.9536	24.0748
ENSOARG00020006365	0.699494	0.624703	0.71765	0.838145	0.764049	0.538328	0.717824
ENSOARG00020006366	5.3335	6.22283	1.439549	6.02359	4.74478	3.86891	5.8777
ENSOARG00020006367	0.498795	0.347092	0.0728018	0.474888	0.386791	0.509224	0.200767
ENSOARG00020006368	7.53854	12.6762	15.4907	14.2804	8.29969	15.0253	12.2622
ENSOARG00020006369	0.180359	0.187262	0.149921	0.180101	0.0725289	0.0492206	0.16623
ENSOARG00020006370	1.76928	1.9484	10.8102	3.91726	0.60229	0.948775	1.61907
ENSOARG00020006371	18.479565	15.852509	20.375644	16.701493	16.3622856	14.103274	18.60009
ENSOARG00020006372	34.0055	31.799031	15.14235	29.944244	28.9741	26.80001	29.3064
ENSOARG00020006373	2.04946	1.87102	0	2.76794	2.53174	2.4822	3.04717
ENSOARG00020006374	8.37751	19.2528	1.42438	13.85304	6.79759	14.67493	8.9381
ENSOARG00020006375	33.1664	33.425653	17.3466	36.5191	32.988058	37.030405	30.123359
ENSOARG00020006376	0.225966	0.361685	0.038347	0.292506	0.235256	0.227875	0.244754
ENSOARG00020006377	147.164802	133.8535	13.572574	153.91021	123.703502	115.1215	110.665189
ENSOARG00020006379	5.280989	10.117321	0.276945	11.78975	6.128259	12.468115	10.914902
ENSOARG00020006380	4502.92	3391.21	2798.99	3035.51	3340.93	3867.59	3796.98
ENSOARG00020006381	138.98444	150.70625	54.73871	145.79514	143.71257	153.94684	131.87958
ENSOARG00020006382	0	0	0	0	0	0	0.18795
ENSOARG00020006383	5.148055	7.45131	2.80104	7.97579	4.96481	4.993394	4.441407
ENSOARG00020006384	0	0	0	0	0	0	0
ENSOARG00020006385	0.133544	0	0	0	0.135851	0	0
ENSOARG00020006386	0.257485	0.229864	0.0605027	0.199395	0.106755	0.241059	0.11091
ENSOARG00020006387	0.159375	0.353688	0.0921101	0.307117	0.328262	0.27763	0.34039
ENSOARG00020006388	132.96397	117.464	88.01195	100.43624	120.63689	118.39738	133.8949
ENSOARG00020006389	24.859264	25.1315	19.577245	25.421488	18.622064	19.681246	20.472781
ENSOARG00020006390	0	0	0	0	0.0199779	0	0
ENSOARG00020006392	31.7307	30.7348	16.8327	22.5937	30.9767	28.6197	35.5324
ENSOARG00020006393	23.5555	26.5376	21.6135	31.8947	23.6744	23.9609	20.2787
ENSOARG00020006394	1.14837	2.0368	0.0964066	0.940616	1.93513	1.90268	2.51881
ENSOARG00020006395	0.342166	0.309273	0.104751	0.289151	0.355472	0.207657	0.141773
ENSOARG00020006396	21.724352	20.63413	12.521273	24.55547	20.474959	20.3853	21.446156
ENSOARG00020006397	1175.12	1020.55	133.599	956.326	1200.61	1267.88	1415.03
ENSOARG00020006398	0	0	0	0	0	0	0
ENSOARG00020006399	0	0	0	0	0	0	0
ENSOARG00020006400	184.364	167.038	157.554	168.463	187.531	178.948	193.061
ENSOARG00020006401	37.084	18.1696	0.40095	13.9271	22.9035	16.588	19.7745
ENSOARG00020006402	17.1972	14.7695	10.1119	16.1473	14.7564	15.8527	16.2909
ENSOARG00020006403	6.41167	5.61658	0.645168	6.13493	4.89526	4.94721	5.05209
ENSOARG00020006404	12.2115	15.6183	2.37148	11.3972	12.4411	12.2908	12.2027
ENSOARG00020006405	1.82409	3.26305	0	1.11852	4.09828	0.263574	5.65044
ENSOARG00020006406	20.0443	17.5582	14.0457	21.1951	17.0039	17.6278	16.1656
ENSOARG00020006407	98.0543	89.2374	93.76543	93.352	97.961159	88.290071	97.167007
ENSOARG00020006408	49.4689	40.3677	22.05994	41.9096	47.0818	65.068	47.8791
ENSOARG00020006409	12.8254	10.9516	5.28366	17.602	12.3581	11.5638	8.59964
ENSOARG00020006410	24.69381	21.29207	27.7779	27.20455	24.04336	25.69076	17.07471
ENSOARG00020006411	45.8497	55.9394	12.60475	61.0261	54.0733	48.8495	41.3832
ENSOARG00020006412	0.176932	0.14181	0.241182	0.0982628	0.158147	0.178775	0.27436
ENSOARG00020006413	8.03538	8.01171	10.7143	10.7928	6.00679	5.27085	5.68867
ENSOARG00020006414	6.31255	11.728	0.938388	7.60815	4.50819	5.00844	6.04596
ENSOARG00020006415	189.28932	205.4611	139.67833	249.90607	144.56825	136.54243	142.58828
ENSOARG00020006416	15.9702	12.0237	1.38565	13.007	11.3231	9.66911	11.2508
ENSOARG00020006417	7.78701	8.37782	5.9611	7.62184	7.23346	6.81836	8.20112
ENSOARG00020006418	77.5741	72.25225	44.55329	69.196565	74.30705	76.6215	77.844904
ENSOARG00020006419	0	0	0	0	0	0	0
ENSOARG00020006420	43.5948	53.2871	16.0648	42.935	50.2562	44.3571	49.4999
ENSOARG00020006421	5.23155	5.60639	3.16396	9.35895	4.56323	5.93992	6.35819
ENSOARG00020006422	4.054542	4.776226	3.80381	4.950841	4.419613	3.75587	3.929265
ENSOARG00020006423	6.55493	6.39204	5.3466	8.64043	6.02948	6.8615	5.12803
ENSOARG00020006424	6.15038	7.09035	3.8198	3.52818	5.84551	6.94767	4.67131
ENSOARG00020006425	0	0	0	0	0	3.93888	8.69352
ENSOARG00020006426	14.4867	13.7082	14.3247	16.9814	13.4099	13.5229	10.8946
ENSOARG00020006427	7.06935	6.63365	7.28636	7.99621	5.97278	6.7182	6.7055
ENSOARG00020006428	2.88999	4.47893	1.7996	4.3613	2.88989	3.17795	3.52649
ENSOARG00020006429	14.1099	14.2724	12.1786	14.0102	12.491	12.6201	14.2488
ENSOARG00020006430	36.53626	37.10146	32.66682	40.70296	31.459568	31.584328	31.51226
ENSOARG00020006431	603.759	502.961	22.1397	489.475	368.932	482.216	695.706
ENSOARG00020006432	36.1312	39.5439	34.3179	39.8314	37.0045	35.7737	35.2808
ENSOARG00020006434	0	0	0.391621	0	0	0.264944	0
ENSOARG00020006438	0	0	0	0	0	0	0
ENSOARG00020006439	365.656	345.06838	276.11412	356.57781	359.7431	362.76361	398.13238
ENSOARG00020006440	78.8754	64.2343	31.3142	65.9585	71.3971	68.5165	68.4658
ENSOARG00020006441	1.76008	2.48535	2.3451	1.08442	1.33697	0.752246	1.30761
ENSOARG00020006442	13.0258	12.4877	16.7655	14.3792	12.2715	12.5051	14.1989
ENSOARG00020006443	0.601131	0.723414	0.664072	0.74015	0.81302	0.806309	0.393854
ENSOARG00020006444	4.72998	7.87656	6.70231000519309	8.57808	4.76786	7.14393	4.925084
ENSOARG00020006445	69.6485	68.7745	54.04	73.3832	65.9765	72.4213	67.3093
ENSOARG00020006446	162.061	154.187	33.544	143.562	165.859	153.865	177.077
ENSOARG00020006452	0	0	0	0	0	0	0
ENSOARG00020006453	116.20019	142.14327	33.17661	135.41607	123.5245	90.18471	77.99448
ENSOARG00020006455	0.271216	0.202036	0.159898	0.817564	0.328447	0.264956	0.341388
ENSOARG00020006456	0.593374	0.452903	0	0.430704	0.817066	0.335895	0.773259
ENSOARG00020006457	0	0	0	0	0	0	0.72446
