sample_ERR2928440	sample_ERR2928435	sample_ERR2928431	sample_ERR2928429	sample_ERR2928424	sample_ERR2928423	sample_ERR2928419	sample_ERR2928417
ENSFDAG00000012170	24.314	25.6957	29.4996	36.1839	28.7191	27.8443	27.7992	41.5373
ENSFDAG00000012171	17.0722	16.8347	18.5749	20.0489	24.8857	25.259	18.9859	20.197
ENSFDAG00000012172	8.25475	7.3957	9.27455	12.4316	14.2337	16.5991	14.2899	12.8057
ENSFDAG00000012173	2599.91	2622.93	1884.55	1935.4	2356.51	2399.82	1837.19	2178.2
ENSFDAG00000012174	17.1371	17.5302	15.3405	14.7708	17.9394	17.7155	19.836	12.3482
ENSFDAG00000012175	108.7353	43.1684	84.0064	47.8414	57.0553	81.5139	50.7632	64.3151
ENSFDAG00000012176	15.1093	8.03464	6.74375	8.97084	5.99039	10.149	7.93787	5.52238
ENSFDAG00000012177	26.6137	38.1274	22.17037	33.39617	29.0796	31.2979	37.3908	36.8632
ENSFDAG00000012178	21.66044	16.80257	15.78482	14.21387	16.103	13.82418	18.19038	14.11251
ENSFDAG00000012179	0.339488	0.3392	0.358817	0.185405	0.35298	0.118595	0.0425048	0.151725
ENSFDAG00000012180	4.38655	2.66468	2.17123	2.04697	1.94854	1.28418	2.0576	2.31941
ENSFDAG00000012181	33.855783	28.3397	27.381586	24.14055	29.95829	32.4306	29.592505	22.3287
ENSFDAG00000012182	19.082028	22.591	20.4459	19.75696	22.78543	21.50842	17.28409465	22.85291
ENSFDAG00000012183	28.46969	26.2568	31.11647	35.679336	31.96593	34.52151	33.81836	34.2641
ENSFDAG00000012184	63.045900127866	53.4614	54.56033	39.6825	51.41528	50.65791	57.16128	42.26462
ENSFDAG00000012185	2.4471	4.12461	2.75246	3.91902	3.65035	3.23462	3.82566	3.67266
ENSFDAG00000012186	51.9844	71.6391	65.5973	78.0208	75.5304	77.4022	71.8838	89.0861
ENSFDAG00000012187	61.199	51.922	61.228	53.6006	69.2418	61.669	67.783	48.8894
ENSFDAG00000012188	55.002	45.9091	50.7527	28.9482	33.0226	32.9833	29.3773	27.0371
ENSFDAG00000012189	17.48028	2.50819	11.17016	4.17818	1.7533498	7.61031	2.82869	2.88495
ENSFDAG00000012190	0	0.196217	0	0	0	0	0.295056	0
ENSFDAG00000012191	240.632	267.88	217.946	284.703	245.397	270.131	242.155	303.122
ENSFDAG00000012192	35.426547	25.6469800264514	25.31968	23.24701	35.68124	31.764649	32.55399	24.85308
ENSFDAG00000012193	26.7799	23.1123	27.8624	31.5007	23.7389	24.8722	24.3731	29.8064
ENSFDAG00000012194	1.39866	1.25414	2.48751	2.05652	1.5661	3.15712	4.99753	1.51465
ENSFDAG00000012195	3.8633	1.54793	2.66087	2.53828	2.39448	1.89423	2.42463	2.42339
ENSFDAG00000012196	0	1.99773	0.631158	1.00301	1.11261	2.24015	3.16167	1.76705
ENSFDAG00000012197	1.66512189095	2.656971208	1.45045246626	2.3962018921	1.79102137	3.21914727808	2.07188348132	3.7572103109
ENSFDAG00000012198	8.16495	13.0635	9.17977	4.28426	5.82608	5.48092	6.31404	7.76331
ENSFDAG00000012199	36.5827	47.3047	42.0842	45.9859	42.8928	43.9612	46.0798	41.7678
ENSFDAG00000012200	146.9456	116.5439	131.5907	133.3225	128.8346	137.2268	114.6333	134.0373
ENSFDAG00000012201	238.398	180.285	284.423	227.346	232.626	247.211	249.306	209.29
ENSFDAG00000012202	15.474	53.4448	16.4307	15.3367	19.4656	10.5109	22.6028	12.5507
ENSFDAG00000012203	77.055140902122	28.2669186440718	46.122340438	25.731343558	39.037970200803	56.206338	32.0863328	21.78399
ENSFDAG00000012204	57.9756	54.4299	47.0476	40.3337	49.5451	44.3193	41.5642	37.7456
ENSFDAG00000012205	13.4993	12.9314	8.71436	10.6449	13.9431	11.8588	11.421	7.84012
ENSFDAG00000012206	0	0.241479	0.191584	0	1.00516	0.506574	0.181557	0.648087
ENSFDAG00000012207	9.98471	13.65647	11.0236400897063	11.97645	11.50119	14.209932	14.637981	14.40692
ENSFDAG00000012208	33.0046	47.3731	31.7192	34.9175	36.525	31.0937	40.2048	33.808
ENSFDAG00000012209	149.098	149.313	104.66	150.429	128.918	132.935	108.611	144.608
ENSFDAG00000012210	42.3363	61.1092	44.2086	58.657	50.7001	46.2428	46.8431	54.4065
ENSFDAG00000012211	4.29449	6.51443	16.2066	6.91607	6.74397	6.78326	8.50697	11.7583
ENSFDAG00000012212	24.9928	20.2953	10.7453	11.0038	28.1881	16.8242	14.3669	10.2129
ENSFDAG00000012213	156.4711	65.6919	88.6187	65.211	63.2406	66.182	54.4411	68.4856
ENSFDAG00000012214	33.1482	30.836	29.8507	45.5703	36.7765	39.5979	30.3875	47.254
ENSFDAG00000012215	2.91085	0.678623	0.358935	1.23644	0.470794	3.55904	0.510226	0.303551
ENSFDAG00000012216	0	0	0	0	0	0	0	0
ENSFDAG00000012217	149.773	12.4615	144.205	13.898	7.46627	25.3495	54.5118	71.2806
ENSFDAG00000012218	257.414	254.712	252.143	200.283	195.779	183.051	224.405	173.914
ENSFDAG00000012219	4.76722	1.23727	3.6207	1.52938	1.20073	1.57432	2.75732	2.72893
ENSFDAG00000012220	17.9862	12.6563	10.3455	10.0624	11.8401	13.6775	11.8226	13.3811
ENSFDAG00000012221	71.8976	66.2987	73.9268	69.7214	64.016	94.0764	42.4116	59.1379
ENSFDAG00000012222	5.06782	3.27594	4.09031	2.17222	4.24731	4.22475	2.98794	2.66644
ENSFDAG00000012223	44.1372	49.3475	50.4504	71.7559	52.0085	53.5797	59.1106	74.4006
ENSFDAG00000012224	33.736	18.886	27.8094	21.0483	26.1159	25.9626	32.8253	20.3109
ENSFDAG00000012225	0	0	0.572217	0.791517	0.348851	1.07352	1.29446	0.90624
ENSFDAG00000012226	0	0	1.01654	0.466894	0	0.447978	1.60556	0
ENSFDAG00000012227	51.1662	48.9306	78.3299	65.2014	63.2714	53.7528	68.5707	55.1705
ENSFDAG00000012228	14.1624	15.3082	22.8614	18.7035	22.1771	24.2425	15.346	23.7645
ENSFDAG00000012229	59.3554	84.5645	67.0217	83.96902613	82.90905	91.3875	81.5287	86.5359000072452
ENSFDAG00000012230	0	0.1205699	0.0953893	0	0.125117	0.0420372	0.0903971	0.161341
ENSFDAG00000012231	41.5909	30.7607	37.6683	36.5514	34.6199	29.2839	41.8559	33.4263
ENSFDAG00000012232	0	0.553844	0.109852	0.605456	0.432258	0.290463	0.41641	0.557407
ENSFDAG00000012233	3.9584	2.25345	2.46891	5.27882	2.56833	3.15153	3.63057	4.17591
ENSFDAG00000012234	22.8422	16.5755	20.0057	12.9154	17.7994	14.2417	11.932	14.1187
ENSFDAG00000012235	6.61072	3.52889	4.85669	2.51935	3.14765	3.0216	3.95275	2.41606
ENSFDAG00000012236	8.51196	8.91741	10.66212	10.98414	8.88758	13.1739	7.83777	6.74163
ENSFDAG00000012237	98.3452	71.0973	81.7115	66.9049	82.6991	76.884	88.2233	61.8507
ENSFDAG00000012238	33.0229	37.4894	34.7976	44.5724	39.1654000014956	42.6637	31.0236	49.0251
ENSFDAG00000012239	3.51739	4.34521	3.20488	2.39681	1.62009	2.36754	3.59174	2.39109
ENSFDAG00000012240	0	0.337975	1.60885	0	0	0	0	0
ENSFDAG00000012241	31.5454	39.9487	34.3221	40.4941	40.0241	38.7826	45.4854	42.2693
ENSFDAG00000012242	0.300795	0	0.185454	0	0	0.367775	0.0878741	0
ENSFDAG00000012243	288.046	193.182	214.054	179.367	169.624	210.714	171.414	189.77
ENSFDAG00000012244	0.107275	0	0	0.136702	0.130129	0.39349	0.0940183	0.167804
ENSFDAG00000012245	79.5724	61.1344	73.7759	76.3057	70.1991	66.5807	77.3114	73.5504
ENSFDAG00000012246	45.7475	43.0458	43.6203	42.5128	46.4691	43.9786	35.2545	46.247
ENSFDAG00000012247	47.8212	43.4803	47.764	47.5323	45.8268	43.8524	56.1613	43.3861
ENSFDAG00000012248	0.378635	0.157515	0.749813	0.086097	0.409785	0.578686	0.248883	0.296138
ENSFDAG00000012249	9.95456	9.40547	9.5594	12.7156	11.1196	9.98214	8.61975	11.6878
ENSFDAG00000012250	1.41743	2.01145	1.13988	3.691	2.76597	3.84287	1.99842	3.56679
ENSFDAG00000012251	19.2473	18.6967	25.501	25.2227	26.742	23.867	28.4733	21.6729
ENSFDAG00000012252	32.5927	25.8117	20.7085	23.7785	21.4279	29.5075	21.8052	24.3238
ENSFDAG00000012253	35.6823	36.3671	31.9805	35.5432	33.5576	34.382	31.5058	40.2419
ENSFDAG00000012254	0	0	0	0	0	0.141689	0.101563	0
ENSFDAG00000012255	57.40794	63.4153	57.93231	65.7537	54.0702	63.79214	65.86822	65.00532
ENSFDAG00000012256	109.843	151.964	109.559	124.633	112.782	129.314	112.802	138.857
ENSFDAG00000012257	0.423937	19.125	22.0939	4.82122	1.10161	26.6735	1.01961	2.71972
ENSFDAG00000012258	1.72156	2.22976	2.47665	1.46253	3.94458	1.1694	2.01175	0.299214
ENSFDAG00000012259	9.538034	16.35067	20.86496	25.47744	26.47732	23.38645	21.54134	37.2993
ENSFDAG00000012260	0	0	0	0.213772	0.203493	0.205111	0.147024	0.262409
ENSFDAG00000012261	77.0484	60.1954	70.8437	79.3346	87.3691	89.6048	70.2063	76.2315
ENSFDAG00000012262	22.2723	29.4842	23.606	30.0604	23.3854	24.0426	19.3006	29.3212
ENSFDAG00000012263	10.6724	19.31652	14.2378	20.5525322	19.484040901264	21.563859	12.8608886	21.2206
ENSFDAG00000012264	24.6724	28.0247	26.1104	27.7629	29.6645	35.1065	31.651	27.5625
ENSFDAG00000012265	103.698	69.8675	80.6273	80.9352	62.5849	57.4614	67.9013	82.0366
ENSFDAG00000012266	66.7643	57.2534	61.4251	74.4331	67.5794	70.2817	77.6363	61.3042
ENSFDAG00000012267	0.159577	0.372029	2.95159	0	0.774286	0.195111	3.91597	0.998462
ENSFDAG00000012268	2.87745	1.04818	3.3264	4.58343	2.83598	4.61762	2.36423	3.09444
ENSFDAG00000012269	0.0919696	0.64324	2.72177	0.468789	0.390467	1.51806	0.120906	0.143862
ENSFDAG00000012270	43.7462	41.6389	44.3866	46.3213	45.621	47.1382	45.2356	32.7378
ENSFDAG00000012271	84.8964	86.2886	118.6368	129.0965	113.7867	115.3076	120.9159	110.0779
ENSFDAG00000012272	0	0	0	0	0	0	0	0
ENSFDAG00000012273	23.3568	30.0363	24.8294	24.044	25.2069	22.4601	25.424	30.0346
ENSFDAG00000012274	0	0	0	0	0	0	0	0
ENSFDAG00000012275	45.1373	68.1355	49.4028	57.8874	51.0586	55.3637	51.1764	68.5945
ENSFDAG00000012276	0.298156	0	0	0	0.361673	0	0.26131	0
ENSFDAG00000012277	5.46213	7.6844	3.13541	11.2807	7.31116	24.1805	8.08858	15.0258
ENSFDAG00000012278	442.69328	622.96844	528.56842	504.444	480.757	463.153	532.7558	500.6244
ENSFDAG00000012279	4.35338	3.38308	4.02609	7.39671	3.52052	7.09703	5.72307	9.07961
ENSFDAG00000012280	0.5094	4.90548	0.972971	0.278199	1.276189	0.978735	0.92205	0.341495
ENSFDAG00000012281	191.512	233.998	252.814	232.744	242.486	226.977	199.775	258.14
ENSFDAG00000012282	359.953	307.576	337.262	361.933	312.236	368.649	356.059	336.845
ENSFDAG00000012283	0	0	0	0	0	0	0	0
ENSFDAG00000012284	614.892	467.728	612.741	530.071	512.111	523.206	504.842	609.581
ENSFDAG00000012285	68.4572	69.8003	72.9809	64.4376	63.222	70.1171	62.861	66.5756
ENSFDAG00000012286	74.066	59.268	60.9638	35.3189	48.3865	36.8646	41.1142	27.829
ENSFDAG00000012287	47.5448	41.8571	60.4977	54.761	54.951	53.8636	65.4177	49.6676
ENSFDAG00000012288	1.99339	1.29091	1.43385	1.69346	0.806014	2.16646	1.94116	1.03938
ENSFDAG00000012289	4.1984	1.87714	1.96798	1.39248	1.81387	1.96893	1.96579	1.43941
ENSFDAG00000012290	15.0089	14.1009	11.7053	8.27841	10.8694	9.86029	9.66926	6.74541
ENSFDAG00000012291	0	0	0	0	0	0	0	0
ENSFDAG00000012292	13.9207	14.8436	22.3484	24.4786	22.5997	14.3001	25.3495	21.0821
ENSFDAG00000012293	0	1.88461e-06	0	0	0	0	0	0
ENSFDAG00000012294	8.62061	6.60352	10.8768	6.59117	7.39464	10.9167	6.31404	7.89816
ENSFDAG00000012295	61.2558	70.7626	76.892	68.7617	74.9731	68.6688	81.0715	61.3669
ENSFDAG00000012296	0.978305	1.90064	1.70898	0.415553	1.45043	1.46196	1.33374	0.680133
ENSFDAG00000012297	29.9347	26.2478	33.4415	27.1748	22.976	27.2074	32.2718	27.3491
ENSFDAG00000012298	0.594308	0.115462	0.366418	0	0.120152	0.605539	0.260431	0.464819
ENSFDAG00000012299	18.2981	18.7513	21.4784	22.5059	21.8302	25.077	26.1699	24.7956
ENSFDAG00000012300	137.1037	118.8994	72.71619	55.75774	81.523	79.85657	67.04427	52.85328
ENSFDAG00000012301	11.6196	14.15	10.5059	15.7995	13.9374	14.7625	13.4833	14.7233
ENSFDAG00000012302	33.1122	39.4647	38.0273	54.8754	42.5941	47.2331	44.7833	57.2074
ENSFDAG00000012303	33.9105	56.1091	28.4061	22.4599	24.0056	20.7938	33.3332	24.6679
ENSFDAG00000012304	353.784	510.385	435.42	512.733	428.457	459.253	413.266	536.994
ENSFDAG00000012305	2.06287	1.73134	2.44197	0.841194	1.00093	1.31156	2.0249	1.54887
ENSFDAG00000012306	40.3798	34.59349	35.65691	34.25254	37.9168	35.2442	37.73476	30.99599
ENSFDAG00000012307	40.3608	39.352	33.7187	34.6703	32.4572	33.0822	34.5401	32.4665
ENSFDAG00000012308	434.831	287.654	364.88	258.197	285.281	285.44	318.939	277.014
ENSFDAG00000012309	194.009	229.348	189.465	183.08	160.574	143.748	144.37	233.311
ENSFDAG00000012310	2.99842	1.34094	1.01955	1.77529	2.88897	5.52342	4.48179	0.463165
ENSFDAG00000012311	35.04281	47.9172	43.556698	61.9556	46.49315	45.56662	47.94692	56.5339
ENSFDAG00000012312	66.0832	67.4281	60.1008	53.7345	65.0954	65.1145	61.9466	54.0817
ENSFDAG00000012313	20.619612	54.87236	20.4152	25.435554	27.493689	24.656794	23.01501	22.6323
ENSFDAG00000012314	27.37715536631	35.7425000644985	35.112206	26.51373	30.55263	34.0467849	26.573163	42.03610616839
ENSFDAG00000012315	1.34878	1.54352	1.23903	3.2837	0.786053	2.39973	0.580669	2.08536
ENSFDAG00000012316	77.8262	67.9767	69.3781	74.5605	90.5599	97.078	70.0897	70.2624
ENSFDAG00000012317	0	0.398037	0.288746	0.843036	0.411485	0.797204	0.272814	0
ENSFDAG00000012318	94.67249	79.5056	86.1459	97.5031	92.803	97.476	74.9003	114.0626
ENSFDAG00000012319	3.56868	17.207	3.00035	8.06164	5.116	5.75168	7.67698	4.31356
ENSFDAG00000012320	41.9537	47.387	49.1514	62.7654	56.0605	56.769	55.116	58.6525
ENSFDAG00000012321	38.7463	40.4468	38.4663	45.4065	41.2266	42.1527	40.8977	48.5701
ENSFDAG00000012322	0	0.663756	0.175536	0	0.690721	1.16036	0	0
ENSFDAG00000012323	46.8459	61.4398	51.5091	46.662	54.0486	52.0888	36.537	48.3255
ENSFDAG00000012324	54.46353	57.2501700011719	57.272210225138	64.8020582	62.88281	64.1621	63.45812	66.72547
ENSFDAG00000012325	28.6517	37.8927	35.0466	30.6492	35.0212	37.8708	58.669	28.234
ENSFDAG00000012326	211.8672	177.42952	188.06272	153.56734	183.35381	148.32298	191.4672	152.43898
ENSFDAG00000012327	0	0	0.05346	0	0.0701203	0	0	0.0904219
ENSFDAG00000012328	124.996	27.4451	55.8464	22.4273	33.7787	46.0977	21.663	19.3321
ENSFDAG00000012329	7.16856	3.58607	4.88499	3.10662	4.08381	3.79691	5.0363	3.04167
ENSFDAG00000012330	76.4104	71.1799	68.3086	74.5652	76.2424	78.9705	80.0378	70.8321
ENSFDAG00000012331	26.1902	26.3184	25.3602	22.8075	29.2798	23.7908	27.2709	21.5755
ENSFDAG00000012332	6.08873	11.5588	4.02212	3.8425	5.34593	3.04872	6.40353	3.90039
ENSFDAG00000012333	14.53509	24.85012	17.2567	13.58294	18.807	10.44289	14.9021	17.49968
ENSFDAG00000012334	27.1685	21.18593	21.58042	19.83668	23.36756	24.50679	25.53647	17.16727
ENSFDAG00000012335	0	0	0	0	0	0.0895066	0	0
ENSFDAG00000012336	1.17607	0.783383	0.98407	0.999118	0.67934	1.50643	1.1289	1.92726
ENSFDAG00000012337	0.549587	0	0	0	0	0	0	0.171937
ENSFDAG00000012338	5.32068	4.03785	2.66833	2.90914	5.72481	3.40191	2.87208	2.38032
ENSFDAG00000012339	36.1276	9.71838	17.99082	4.16129	9.07774	8.23493	7.30681	5.74657
ENSFDAG00000012340	48.2071	39.2499	49.943	38.4527	42.5184	42.6315	45.4748	36.1206
ENSFDAG00000012341	192.399	315.327	248.213	228.393	162.14	164.54	184.808	236.788
ENSFDAG00000012342	6.09557	5.13378	6.29823	5.78512	6.35148	5.86363	5.65252	6.40504
ENSFDAG00000012343	1.3589233257	5.82929	1.674787	2.7918	3.29553	2.839063	3.61944	2.29513
ENSFDAG00000012344	24.02922	31.15556	24.61061	30.42164	23.05588	25.43187	21.88714	31.65802
ENSFDAG00000012345	5.24701	3.88091	3.99041	3.46194	4.16781	4.75456	4.80867	4.08295
ENSFDAG00000012346	0.832329	2.08073	2.17227	0.949366	1.02862	0.913117	3.77604	1.16438
ENSFDAG00000012347	11.31	8.35311	10.7791	7.81131	9.11136	9.5005	12.258	8.23804
ENSFDAG00000012348	0.175553	0	0.162355	0	0	0	0.153858	0
ENSFDAG00000012349	5.25787	7.00942	4.00528	11.9025	5.72077	11.8667	7.09202	13.6639
ENSFDAG00000012350	0.184805	0.646267	0.512733	0	0.672521	0.451913	0.647865	0
ENSFDAG00000012351	3.29227	3.87565	4.61228	2.542097	2.69685	2.7183	5.53647	4.16064
ENSFDAG00000012352	115.15592	113.9365	118.6659	124.38856	137.8036	137.9686	146.82266	124.598700035505
ENSFDAG00000012353	28.7394	21.1997	34.6769	28.0393	26.1463	24.7071	31.2879	33.3651
ENSFDAG00000012354	31.08482	30.19699	23.92267	17.4414900022433	19.564106	25.864396	19.88448	18.16441
ENSFDAG00000012355	23.8786	15.6405	17.8069	17.3878	14.7126	15.9418	19.9975	16.1265
ENSFDAG00000012356	2.04125	2.4538	1.12088	1.46316	1.7797	3.19774	2.34805	1.69628
ENSFDAG00000012357	15.3615	25.0164	15.0423	15.1132	17.1268	12.2912	20.6896	16.9616
ENSFDAG00000012358	30.2719	28.467	27.996	46.3556	27.772	32.9693	37.0094	45.7607
ENSFDAG00000012359	496.884	390.06	526.831	490.305	389.011	395.085	396.416	531.597
ENSFDAG00000012360	67.5076	67.5046	63.2172	72.5474	65.2576	61.7054	69.0639	66.1773
ENSFDAG00000012361	125.4044	142.4085	106.9991	90.2333	104.8609	103.0138	114.1706	88.8385
ENSFDAG00000012362	1.43697	0.62814	0.553723	0.610379	0.508401	0.585649	0.734642	1.12388
ENSFDAG00000012363	0.383067	0.223266	0.708536	0	0.232336	0.234184	0.167864	0
ENSFDAG00000012364	5.92247	10.2054	8.33489	10.1887	11.0886	9.1303	7.67301	8.90021
ENSFDAG00000012365	103.02271	66.58537	80.9281	65.28649	69.86844	72.83111	56.39512	73.817883
ENSFDAG00000012366	16.5198	25.3816	19.9527	30.0795	28.6224	32.7989	24.4865	30.1422
ENSFDAG00000012367	1.30633	0.380691	0.906093	0.208084	0.792313	0.399306	0.572448	0
ENSFDAG00000012368	7.77926	7.82984	7.40769	9.05744	7.7878	10.1859	7.76334	9.15834
ENSFDAG00000012369	11.914	13.6793	9.93069	11.1097	10.4514	11.316	11.0019	13.8773
ENSFDAG00000012370	0.296158	1.15075	0.36519	0	0.478999	0.181053	0.475857	0.23163
ENSFDAG00000012371	10.77727	8.60539	15.78112	9.30876000462164	10.07723	12.90259	17.51334	10.9586
ENSFDAG00000012372	0.2301393	0.481041	0.3192559	0.0876449	0.333722	0.294329	0.0602788	0.1799956
ENSFDAG00000012373	31.0083	27.1092	25.9577	25.8885	30.156	25.1665	27.8791	14.6349
ENSFDAG00000012374	253.5732	190.56542	217.29052	264.1896	232.3857	237.0414	272.31607	265.04918
ENSFDAG00000012375	193.687	180.941	179.506	190.052	171.081	163.699	156.822	221.01
ENSFDAG00000012376	17.2677	19.0787	15.5879	12.6015	12.4045	7.74027	15.3167	13.2424
ENSFDAG00000012377	22.875	25.9786	26.1851	32.3936	29.884	27.7456	29.6981	35.214
ENSFDAG00000012378	28.7375	34.959	27.2287	35.2233	36.9491	36.86	28.4801	29.519
ENSFDAG00000012379	4.85291	4.47468	4.741457	7.86922	6.13755	6.22398	9.33494	10.8344
ENSFDAG00000012380	11.3804	48.2517	6.99275	16.1244	19.6542	14.5749	22.0104	13.6378
ENSFDAG00000012381	36.88832	20.09337	50.42224	22.4642	26.5506	30.31197	32.09149	26.36552
ENSFDAG00000012382	50.1416	56.8177	50.0864	50.1589	56.014	60.4832	54.5509	55.9369
ENSFDAG00000012383	56.37642	55.4319	54.37759	47.52034	49.5943	42.21293	43.5485	45.0258
ENSFDAG00000012384	22.8915	24.3666	12.6077	12.0881	9.23305	10.5566	12.1968	9.32953
ENSFDAG00000012385	135.6450242746	71.9262	94.714522593	42.1304	73.71411612	47.284714	47.40129	39.352009375
ENSFDAG00000012386	139.915	144.23	96.3394	90.7003	113.022	88.9357	97.76	91.2001
ENSFDAG00000012387	25.6516386	41.59562	19.1927	25.36856	30.9263	32.03337	29.8166000004545	26.5135
ENSFDAG00000012388	83.52894	130.98319	128.77809174	29.1355	46.06045	47.4105	70.2296	35.64123
ENSFDAG00000012389	8.51005	7.19469	7.00539	8.10351	8.96168	8.9186	4.99956	8.77695
ENSFDAG00000012390	21.660812	16.35273	19.564086	10.646451	14.884646	16.849944	12.455164	11.885434
ENSFDAG00000012391	36.6168	23.3297	34.8901	26.8654	23.1808	24.4706	22.1508	27.8351
ENSFDAG00000012392	99.6562	111.049	109.419	119.72	104.111	121.311	114.466	129.104
ENSFDAG00000012393	77.8519	71.57965	68.66699	64.6559	63.00608	67.10818	69.8949	67.0507
ENSFDAG00000012394	1.90789	2.22398	1.76446	4.37623	3.70293	6.99821	1.67211	2.98439
ENSFDAG00000012395	52.072	50.9812	53.7083	59.3605	62.6982	62.7577	53.7301	59.4244
ENSFDAG00000012396	41.83344	51.64115	43.50464	65.3615	52.14396	67.97895	54.73538	74.70275
ENSFDAG00000012397	10.0249	7.19127	3.56586	9.82678	7.48341	5.65719	8.78603	4.82503
ENSFDAG00000012398	1.175464	1.54703	0.828617	2.214030235183	1.95036	2.701264	1.95508110472	1.31887
ENSFDAG00000012399	119.178	184.885	109.149	128.341	123.899	155.299	160.039	92.2793
ENSFDAG00000012400	75.8239	83.7087	85.7988	86.5726	84.5917	84.7569	86.4623	93.1753
ENSFDAG00000012401	18.0135	12.4726	13.2147	12.7734	16.3522	16.5012	14.3057	12.8828
ENSFDAG00000012402	0	0	0	0	0	0	0	0
ENSFDAG00000012403	151.865	157.64	105.051	83.6427	73.7506	74.875	105.876	92.3507
ENSFDAG00000012404	39.5867	32.976	33.581	44.7972	37.6415	41.5487	37.256	46.7952
ENSFDAG00000012405	0.639197	0.957981	1.18228	0.814532	1.10767	1.45142	2.24082	1.5712
ENSFDAG00000012406	13.3394	8.29303	8.42997	10.624	11.1919	12.3683	11.3986	6.25979
ENSFDAG00000012407	0.295225	0.399283	0.21597	0.581989	0.220945	0.628211	0.4556	0.714403
ENSFDAG00000012408	31.3743	33.5724	32.4083	39.3524	44.8327	38.6284	44.1487	41.6253
ENSFDAG00000012409	0	0	0	0	0	0	0	0
ENSFDAG00000012410	0.996078	0.887321	0.754821	0.856802	1.10053	1.42795	0.79842	1.460644
ENSFDAG00000012411	0	0	0.661243	0	0	0	0	0.596878
ENSFDAG00000012412	45.7968	41.9845	42.5744	42.4016	49.3322	43.3084	40.8689	36.9378
ENSFDAG00000012413	3.27693	6.83549	4.94461	6.04393	5.85792	5.79906	5.8195	4.31653
ENSFDAG00000012414	0	0	0.0858053	0	0	0.113441	0.0406573	0.145131
ENSFDAG00000012415	73.7792	71.8782	64.8707	72.0507	78.0645	68.2743	65.9595	82.5547
ENSFDAG00000012416	38.3269	37.4768	35.4454	29.0619	29.7777	26.3353	36.5053	32.949
ENSFDAG00000012417	176.293	144.644	166.927	161.659	153.988	163.333	156.349	166.09
ENSFDAG00000012418	28.217	41.0019	34.3535	42.5649	38.8019	36.0098	37.1935	44.6731
ENSFDAG00000012419	12.866	11.1325	11.4554	10.1001	13.3346	12.6867	12.5142	10.0397
ENSFDAG00000012420	61.4579	59.2672	72.9555	74.9764	68.34532	66.4913	74.3055	76.0468
ENSFDAG00000012421	1.52019	2.03457	1.87453	1.93718	1.50255	1.99638	2.76333	4.05129
ENSFDAG00000012422	35.9678	46.8804	39.8139	51.9948	51.0262	43.977	45.9078	50.4817
ENSFDAG00000012423	0	0.271664	0	0	0	0	0	0
ENSFDAG00000012424	2.08428	0.809866	0.642528	2.65601	1.68553	0.849468	1.22039	2.17354
ENSFDAG00000012425	13.2838	15.3144	12.4201	17.2996	14.8741	13.2076	14.2009	16.8972
ENSFDAG00000012426	26.357	9.0364	12.9047	11.8542	16.9263	24.6435	16.3057	21.8269
ENSFDAG00000012427	42.4934	23.0908	34.2756	26.057	29.4548	45.7054	39.2021	23.4893
ENSFDAG00000012428	40.70041	38.72654	32.6746	31.2718	24.9708000353108	23.285502	22.20995	32.946
ENSFDAG00000012429	13.482592	8.870091	11.086318	6.68083	6.68572	10.68759	8.48621	5.909381
ENSFDAG00000012430	144.225	133.007	128.631	135.29	130.306	116.505	125.093	179.262
ENSFDAG00000012431	24.0031	25.7333	23.2248	20.5404	21.8905	23.0643	23.6472	25.6705
ENSFDAG00000012432	76.6916	73.0643	81.0088	88.5895	82.0669	92.0964	86.0338	75.8689
ENSFDAG00000012433	0	0	0	0	0	0	0	0
ENSFDAG00000012434	0	0	0	0	0	0	0	0
ENSFDAG00000012435	49.0044	60.01959	40.72434	32.54256	51.5739	37.9753	37.26227	38.2192
ENSFDAG00000012436	51.2461	50.7768	49.2462	57.2578	52.2738	54.2095	56.958	64.923
ENSFDAG00000012437	0.313048	0	0.289513	0.19946	0	0.382757	0.137181	0.244841
ENSFDAG00000012438	43.3603	16.4961	48.1624	27.6993	27.6034	39.8656	33.8345	22.3134
ENSFDAG00000012439	8.66863	11.8641	5.79795	4.19174	6.75985	5.15752	4.91793	3.63208
ENSFDAG00000012440	0.820671	0.610072	1.01668	0.722758	0.77074	0.772952	0.50652	0.438297
ENSFDAG00000012441	6.69497	8.70464	9.52559	3.93758	6.24708	5.35224	8.80139	7.65298
ENSFDAG00000012442	90.6692	61.99814	64.0188	66.66794	46.59335	66.41288	45.0068	60.9431
