sample_SRR1205288	sample_SRR1205289	sample_SRR1205290	sample_SRR1205291	sample_SRR1205292	sample_SRR1205293	sample_SRR1205294
ENSRNOG00000051320	0	0	0.469631	0	0	0	0
ENSRNOG00000051322	0	0	0	0	0	0	0
ENSRNOG00000051323	0	0	0	0	0	0	0
ENSRNOG00000051324	0	0	0	0	0	0	0
ENSRNOG00000051326	0	0	0	0	0	0	0
ENSRNOG00000051327	0	0	0	0	0	0	0
ENSRNOG00000051328	0	0	0	0	0	0	0
ENSRNOG00000051331	0	0	0	0	0	0	0
ENSRNOG00000051332	0	0	0	0	0	0	0
ENSRNOG00000051333	0	0	0	0	0	0	0
ENSRNOG00000051334	1.1312	0.225034	1.11039	0.46335	0.847162	1.43343	0.842707
ENSRNOG00000051335	0	0	0	0	0	0	0
ENSRNOG00000051336	0	0	0	0	0	0	0
ENSRNOG00000051337	0	0	0	0	0.10528	0	0
ENSRNOG00000051338	0	0	0	0	0	0	0
ENSRNOG00000051340	0	0	0	0	0	0	0
ENSRNOG00000051342	0	0	0	0	0	0	0
ENSRNOG00000051344	64.31592	65.99343	63.87439	69.88451	61.0448	59.2149	58.77721
ENSRNOG00000051345	8.68921	6.6851	5.93055	5.78708	7.08513	6.63356	5.42633
ENSRNOG00000051348	0	0	0	0	0	0	0
ENSRNOG00000051349	1.93261	1.32746	1.51334	1.17288	1.81493	1.81439	2.05316
ENSRNOG00000051350	0	0	1.8229	0	0	0	0
ENSRNOG00000051351	0	0	0	0	0	0	0
ENSRNOG00000051352	0	0	0	0	0	0.579501	0
ENSRNOG00000051355	0	0	0	0	0	0	0
ENSRNOG00000051357	0	0	0	0	0	0	0
ENSRNOG00000051358	0	0	0	0	0	0	0
ENSRNOG00000051359	0	0.139857	0.173084	0.14419	0	0.177667	0
ENSRNOG00000051362	0	0	0	0	0	0	0
ENSRNOG00000051363	0.643399	0	0.634848	0	0	0.668922	0
ENSRNOG00000051372	2.67961	4.60831	2.83848	4.3524	3.5415	2.28451	3.30289
ENSRNOG00000051377	34.0661	41.5184	37.2208	40.6347	42.5112	39.5069	44.5674
ENSRNOG00000051382	223.926808	230.215583	257.20061	257.179563	255.697994	254.081511	270.640061
ENSRNOG00000051383	20.2006	15.9082	18.4646	16.4584	15.6922	23.4805	15.3003
ENSRNOG00000051390	5.43841	4.39742	6.22271	4.44802	4.61504	4.06198	4.73297
ENSRNOG00000051398	0	0	0	0	0	0.207422	0.203812
ENSRNOG00000051399	0.145595	0.114567	0	0.059159	0.14234	0	0
ENSRNOG00000051404	17.8452	13.1766	20.182	7.80174	10.0532	4.04881	8.89069
ENSRNOG00000051405	0.375397	0.0987405	0.244984	0.10189	0.614895	0.125483	0.247321
ENSRNOG00000051408	18.253996	17.400659	17.18057	16.245965	17.281535	17.55294	15.68689
ENSRNOG00000051410	0.785409	0.260433	0.519931	0.135657	0.660497	1.01	0.486682
ENSRNOG00000051414	0	0	0	0	0	0	0
ENSRNOG00000051416	360.419	423.533	403.192	466.356	511.806	436.83	484.107
ENSRNOG00000051418	0.243755	0	0	0.199371	0	0	0
ENSRNOG00000051419	0	0	0	0	0	0	0
ENSRNOG00000051420	30.338	33.5008	28.742	28.4509	32.2965	23.5983	25.6081
ENSRNOG00000051423	0	0	0	0	0	5.79006	0
ENSRNOG00000051424	0	0	0	0	0	0	0
ENSRNOG00000051429	0.50336	0	0.240768	0.424613	0	0	0
ENSRNOG00000051431	0	0	0	0	0	0	0
ENSRNOG00000051433	14.5656	15.7251	17.8018	19.5749	20.6356	17.3937	15.0271
ENSRNOG00000051438	0.129058	0.101859	0	0.105102	0.253774	0.38836	0.127556
ENSRNOG00000051439	0	0	0	0	0	0	0
ENSRNOG00000051440	20.6255	21.0093	21.1827	18.3549	19.1775	14.5283	16.6412
ENSRNOG00000051442	4.03171	5.08894	3.56737	3.94646	4.94372	4.21597	4.27678
ENSRNOG00000051447	0	0	0	0	0	0	0
ENSRNOG00000051448	0	0	0	0	0	0	0
ENSRNOG00000051449	71.4146	71.049	59.402	50.9216	69.9604	68.0296	16.8089
ENSRNOG00000051450	20.5312	20.484	22.5099	21.2885	23.8792	27.6307	22.1018
ENSRNOG00000051451	0	0	0	0	0	0	0
ENSRNOG00000051457	0.208874	0.246957	0.102199	0.254916	0.307279	0.313748	0.206282
ENSRNOG00000051458	4.74998	4.78434	5.16624	5.92402	4.38365	3.80705	3.70232
ENSRNOG00000051464	0	0	0	0	0	0	0
ENSRNOG00000051465	0	0	0	0	1.87484	0	0
ENSRNOG00000051470	13.2257	11.2476	10.5417	11.5479	10.9443	11.183	10.3934
ENSRNOG00000051471	2.04338	2.2138	0.672352	0.566642	2.11876	1.41963	0.68587
ENSRNOG00000051472	0	0	0	0	0	0	0
ENSRNOG00000051478	0	0	0	0	0	0	0
ENSRNOG00000051479	2.09855	0	0	0	2.29552	0	0
ENSRNOG00000051480	79.5218	71.586	77.2913	76.289	77.5206	72.1709	68.4708
ENSRNOG00000051482	33.987	32.2871	40.5191	21.2849	34.5561	41.2428	40.863
ENSRNOG00000051483	627.391	691.001	658.712	693.622	733.519	701.433	705.921
ENSRNOG00000051484	0	0	0	0	0	0	0
ENSRNOG00000051485	0	0	0	0	0	0	1.29145
ENSRNOG00000051487	3.90372	3.21589	3.28393	3.1675	3.52053	2.42334	2.83758
ENSRNOG00000051489	0	0	0	0	0	0	0
ENSRNOG00000051490	77.9123	66.4114	73.6335	69.2916	71.4465	69.2025	63.5582
ENSRNOG00000051494	1.02593	1.60837	0.668177	0.83145	1.84456	1.02016	1.58502
ENSRNOG00000051496	1.27045	0	0.841434	0.350415	0	0.433643	0.422897
ENSRNOG00000051498	42.2603	37.4007	38.4796	38.4128	37.0555	37.0664	34.6477
ENSRNOG00000051499	11.22071	11.84659	11.69185	12.82085	11.80213	12.18928	10.63204
ENSRNOG00000051507	13.33813	16.00893	13.64236	12.67524	15.44458	11.71716	14.15886
ENSRNOG00000051510	13.8191	9.45181	9.20685	9.98277	8.97651	9.72616	10.1424
ENSRNOG00000051513	0	0	0	0	0	0	0
ENSRNOG00000051514	0	0	0	0	0	0	0
ENSRNOG00000051516	0	0	0	0	0	0	0
ENSRNOG00000051518	0	0	0	0	0	0	0
ENSRNOG00000051528	5.1099	4.96984	4.65065	3.05654	4.78663	3.90001	5.46128
ENSRNOG00000051529	0.30104	0.23787	0.147404	0	0.296618	0	0
ENSRNOG00000051531	16.1683	13.8123	12.4855	12.1268	12.7024	12.8836	11.5816
ENSRNOG00000051534	0	0.178903	0.221132	0	0.223915	0.455429	0.22359
ENSRNOG00000051536	13.77492	11.39595	9.48168	8.53482	10.29857	7.22973	9.4627
ENSRNOG00000051548	9.14945	6.67153	8.42697	6.87653	9.43092	7.37121	7.74814
ENSRNOG00000051562	0	0	0	0	0	0	0
ENSRNOG00000051563	8.25559	7.25336	6.12037	7.03807	7.53431	8.19466	7.54983
ENSRNOG00000051564	28.8344	27.8457	28.619	25.4119	26.483	21.0957	25.6736
ENSRNOG00000051568	10.2355	8.7364	17.0914	2.95812	0	3.68147	6.92867
ENSRNOG00000051569	0	0	0.548584	0	0	0	0
ENSRNOG00000051570	2.49266	2.26447	3.30392	2.38422	2.75705	3.04074	2.69613
ENSRNOG00000051578	1.97646	2.62321	2.26224	2.34644	2.49292	3.37951	2.95901
ENSRNOG00000051581	0	0	0	0	0	0	0
ENSRNOG00000051586	0	0	0	0	0	0	0
ENSRNOG00000051589	0	0	0	0	0	0	0
ENSRNOG00000051590	0.510412	0	0.333337	0.138771	0.151724	0	0.336751
ENSRNOG00000051591	1.32544	1.65442	1.42786	1.30365	2.91232	0	0.771277
ENSRNOG00000051592	8.17368	7.31541	6.99288	9.05282	7.47667	7.20926	7.093
ENSRNOG00000051594	0	0	0	0	0	0	0
ENSRNOG00000051596	0.218275	0.362296	0.671807	1.42873	0.87647	0.216808	1.08423
ENSRNOG00000051598	0.43718	0.798568	0.858645	0.58181	0.402566	0.732478	0.629168
ENSRNOG00000051600	1.26362	1.31316	1.2297	1.02149	1.04569	1.39586	1.23997
ENSRNOG00000051603	0	0	0	0	0	0	0
ENSRNOG00000051606	18.29151	15.69944	18.52842	15.1221	18.11016	17.43659	18.05063
ENSRNOG00000051607	0	0	0	0	0	0	0
ENSRNOG00000051609	0	0.147035	0	0.15158	0.183656	0.18702	0
ENSRNOG00000051610	0	0	0	0	0	0	0
ENSRNOG00000051615	126.441	100.713	105.585	105.695	103.637	121.375	105.124
ENSRNOG00000051619	2.62351	1.27872	2.68019	2.13055	1.70681	1.47461	2.31743
ENSRNOG00000051620	20.4457	30.5097	26.07944	22.59228	26.03159	21.52313	26.19258
ENSRNOG00000051621	27.0708	41.0928	30.6175	41.5023	37.9739	39.4806	43.5355
ENSRNOG00000051623	16.82169	13.01788	13.4397	14.85188	11.45434	13.22072	10.21242
ENSRNOG00000051624	711.371	701.811	595.397	716.576	741.441	777.427	733.859
ENSRNOG00000051627	0	0	0	0	0	0	0
ENSRNOG00000051631	0	0	0	0	0	0	2.07592
ENSRNOG00000051632	0	0	0	0	0	0	0
ENSRNOG00000051633	0	0	0	0.24133	0	0	0
ENSRNOG00000051634	0	0.614902	0.377725	0.316093	0	0.784607	0
ENSRNOG00000051648	141.321	134.288	79.0877	192.168	228.204	102.6	19.4533
ENSRNOG00000051650	458.47	427.677	455.522	450.307	466.777	449.802	430.337
ENSRNOG00000051653	0	0	0	0	0	0	0
ENSRNOG00000051657	0	0	0	0	0	0	0
ENSRNOG00000051661	0	0	0	0	0	0	0
ENSRNOG00000051662	11.9957	12.7176	12.6257	13.0629	13.0516	14.0456	18.0489
ENSRNOG00000051664	2.47114	2.8463	2.48438	2.72835	3.91384	3.51358	3.72282
ENSRNOG00000051666	1.52927	1.31638	1.3729	0	0	0.0523478	0
ENSRNOG00000051667	0	0.627834	0	0	0	0	0
ENSRNOG00000051669	27.2336	22.6745	23.9631	23.6977	26.9648	28.4486	23.8255
ENSRNOG00000051671	27.9686	30.3203	27.8992	26.9242	28.4992	23.1957	27.2226
ENSRNOG00000051678	70.448	101.368	66.6934	51.0839	117.768	92.0974	111.876
ENSRNOG00000051680	30.8656	28.023	32.0299	27.1989	30.7303	22.9824	25.3003
ENSRNOG00000051681	8.6956	31.2524	19.5013	14.9514	28.5716	25.802	8.87185
ENSRNOG00000051682	51.457	37.4609	49.0754	44.7508	41.7562	49.3629	38.8523
ENSRNOG00000051684	2.21064	1.31243	2.16606	1.80405	1.27493	0.370957	0.911967
ENSRNOG00000051688	0.105463	0.414111	0.309265	0.171167	0.273916	0.350391	0.346425
ENSRNOG00000051689	4.63093	11.7662	0	0	0	0	4.61676
ENSRNOG00000051690	0.0443392	0.0348373	0.173388	0.0719875	0	0.176885	0.0437062
ENSRNOG00000051691	1.23615	0.979554	1.21165	1.51444	0.204142	1.24645	0.61237
ENSRNOG00000051694	0	0	0	0	0	0	0
ENSRNOG00000051699	20.8788	17.0797	16.063	15.9017	18.9576	17.5623	18.4187
ENSRNOG00000051704	0.42728	0.505249	0.731745	0.347675	0.943098	0.427945	0.633015
ENSRNOG00000051706	6.473463	5.6893323	6.36321	5.7057	4.4966667	5.15174	5.895262
ENSRNOG00000051708	0	0	0	0	0	0	0
ENSRNOG00000051710	0.78528	0	0	0	0	0	0
ENSRNOG00000051711	29.53119	27.278182	29.26295	23.7481	24.9752641	24.4251	22.5273
ENSRNOG00000051719	18.6352	15.1439	15.8186	14.7614	16.4823	10.8384	10.8778
ENSRNOG00000051720	150.158	151.755	158.156	160.803	156.98	157.441	144.478
ENSRNOG00000051721	0	0	0	0	0	0	0
ENSRNOG00000051726	0	0	0	0	0	0	0
ENSRNOG00000051727	0	0	1.17048	0.491097	1.75512	0	0.497347
ENSRNOG00000051728	0	0	0	0	0	0	0
ENSRNOG00000051732	0	0	0	0	0	0	8.30426
ENSRNOG00000051734	0.298059	1.4523	0.827898	1.65592	0	4.68079	1.81351
ENSRNOG00000051739	0	0	0	0	0	0	0
ENSRNOG00000051746	16.662	23.0038	20.9213	25.0628	25.3628	23.7369	22.2735
ENSRNOG00000051748	0.308674	0.246022	0	0	0.308832	0	0
ENSRNOG00000051756	9.18515	8.15088	10.9902	8.49547	8.4654	7.61183	9.54992
ENSRNOG00000051757	0	0	0	0	0	0	0
ENSRNOG00000051758	0	0	0.617429	0	0	0	0
ENSRNOG00000051760	0	0	0	0	0	0	0
ENSRNOG00000051762	0	0	0	0	0	0	0
ENSRNOG00000051768	0	0	0	0	0	0	0
ENSRNOG00000051770	0	0	0	0	0.204694	0	0
ENSRNOG00000051775	17.937	11.7229	12.6587	8.35634	17.9575	14.1001	14.0959
ENSRNOG00000051778	0	0	0	0	0	0	0
ENSRNOG00000051784	0	0	0	0	0	0	0
ENSRNOG00000051785	0	0	0	0	0	0	0
ENSRNOG00000051792	3.04759	1.77868	2.32164	3.0748	2.638	3.10001	2.81453
ENSRNOG00000051799	0	0	0	0	0	0	0
ENSRNOG00000051802	4.97347	6.17247	4.51908	5.86413	7.24919	4.87646	5.58468
ENSRNOG00000051805	16.3726	13.8831	9.34401	10.0601	15.3292	5.04243	11.9154
ENSRNOG00000051813	7.08238	4.71782	6.51871	5.31169	4.60158	3.42783	2.89839
ENSRNOG00000051815	0	0	0	0	0	0	0
ENSRNOG00000051816	20.745	23.092	21.2237	23.0744	21.8179	20.6553	24.7433
ENSRNOG00000051819	3.06786	1.62254	2.61798	2.44621	1.7965	1.89291	3.41017
ENSRNOG00000051823	5.58044	3.45237	5.20043	3.72281	3.07804	3.23726	3.63702
ENSRNOG00000051824	178.576	178.647	144.676	162.904	186.646	216.456	169.68
ENSRNOG00000051828	0	0	0	0	0	0	0
ENSRNOG00000051836	10.6636	8.58104	10.91527	8.73355	6.47262	5.83679	6.189550022473
ENSRNOG00000051837	4.07435	4.42664	4.30702	3.41561	6.11467	4.81737	2.72039
ENSRNOG00000051838	13.2218	9.41198	12.801	7.53568	8.5831	5.65381	5.68422
ENSRNOG00000051843	0	0	0	0	0	0	0
ENSRNOG00000051844	26.0054	27.747	30.1685	24.8801	26.514	20.2851	24.7665
ENSRNOG00000051847	0	0	0	0	0	0	0
ENSRNOG00000051848	0	0	1.04835	1.78071	2.2501	1.11938	2.14569
ENSRNOG00000051854	1.98719	2.0025	1.4294	1.64318	2.11856	1.71935	1.9584
ENSRNOG00000051858	0	0	0.18073	0	0.547839	0	0.182758
ENSRNOG00000051860	0.211036	0.631825	0.20562	0.177159	0.411514	0.820425	0
ENSRNOG00000051867	4.51266	4.62583	5.33593	4.2778	4.53838	6.07953	4.77165
ENSRNOG00000051868	11.5692	9.49076	9.59209	9.8632	8.01454	10.3983	7.90571
ENSRNOG00000051869	5.43994	18.1721	5.31291	18.5684	16.7552	5.79006	10.7579
ENSRNOG00000051881	0	0	0	0	0	0	0
ENSRNOG00000051882	0	0	0	0	0	0	0
ENSRNOG00000051885	625.338	523.509	590.175	605.975	563.578	633.254	577.549
ENSRNOG00000051889	37.3631	34.5699	35.252	33.5556	34.7535	32.0333	32.2291
ENSRNOG00000051891	0.974062	0.799904	0.964413	2.45243	1.03153	2.05622	0.986776
ENSRNOG00000051904	0	0	0	0.000109442	0	0	0
ENSRNOG00000051905	1.06161	1.3026	1.61636	1.05623	1.39012	1.65522	0.582716
ENSRNOG00000051906	0	0	0	0	0	0	0
ENSRNOG00000051909	0	0	0	0	0	0	0
ENSRNOG00000051911	0.0754467	0.0296289	0.0368754	0.122462	0.036751	0	0.0371771
ENSRNOG00000051912	1.28422	1.23446	0.681577	1.19803	0.747803	1.02406	0.82843
ENSRNOG00000051915	29.983129	22.38727	16.78379	21.726	18.23471	21.90437	13.053656
ENSRNOG00000051917	1.13371e-07	0.73553	0	0.542075	0	0	0
ENSRNOG00000051922	14.9568112002	11.0031816	12.1824	11.91330216594	12.6961	9.60211000934388	12.130880987
ENSRNOG00000051928	0.076964211	0.483113	0.150565747	0.186502	0.301102433	0.07692915	0.151886267
ENSRNOG00000051929	0	0	0	0	0	0	0
ENSRNOG00000051931	12.59	9.05231	10.6405	10.0978	13.3695	9.07475	12.8654
ENSRNOG00000051932	23.1367	14.7803	27.4789	21.5957	21.1885	27.9891	23.1601
ENSRNOG00000051939	0	0	0	0	0	0	0
ENSRNOG00000051941	12.4043	8.94515	11.72	10.5074	13.211	9.10858	4.47179
ENSRNOG00000051942	0	0	0	0	0	0	0
ENSRNOG00000051948	24.0774	21.0678	23.231	19.0072	19.2428	15.776	16.8047
ENSRNOG00000051949	0	0	0	0	0	0	0
ENSRNOG00000051950	0	0.0657006	0	0.203521	0	0.0834444	0
ENSRNOG00000051951	1.22924	0.62939	0.716707	0.510653	0.711641	0.794304	0.662331
ENSRNOG00000051952	7.39756	12.4178	11.7934	9.39259	11.3528	9.80761	12.201
ENSRNOG00000051953	0	0	0	0	0	0	0
ENSRNOG00000051954	0.994684	0.835932	1.1088	0.933382	1.29257	0.437517	0.876072
ENSRNOG00000051957	0	0	0	0.23929	0.288572	0	0
ENSRNOG00000051960	60.032	44.5759	53.5596	49.1936	47.8039	51.188	45.3102
ENSRNOG00000051964	4.8963438	4.819974	7.35297	5.4041563	2.164957994	6.072693	5.9142038
ENSRNOG00000051965	22.4336	21.6649	24.079	22.0782	22.0034	16.8855	21.1272
ENSRNOG00000051970	0.217926	0.0859075	0.213272	0	0.106914	0	0
ENSRNOG00000051973	0	0	0	0	0	0	0
ENSRNOG00000051977	3.62378	4.00121	3.43701	3.29019	4.43837	4.18429	3.25288
ENSRNOG00000051980	10.8133	5.06408	6.18853	3.74303	6.93258	4.66249	4.03036
ENSRNOG00000051986	1.57519	1.67903	2.38299	1.97845	2.55759	2.61712	1.66325
ENSRNOG00000051988	0	0	0	0	0	0	0
ENSRNOG00000051993	0.957004	3.412228	1.996551	3.420771	2.430391	1.847705	4.97131
ENSRNOG00000051995	0	0	0	0	0	0	0
ENSRNOG00000051999	0	0	0	0	0	0	0
ENSRNOG00000052003	1.45889	1.33668	1.59067	1.3538	1.3637	1.78465	1.56665
ENSRNOG00000052004	82.5929	79.0644	81.5281	89.265	90.6555	95.2953	98.0787
ENSRNOG00000052006	0	0	0	0	0	0	0
ENSRNOG00000052009	0	0	0	0	0	0	0
ENSRNOG00000052010	0.150268	0	0.440937	0.122126	0.293886	0.07509	0.2224
ENSRNOG00000052014	0	0	0	0	0	0	0
ENSRNOG00000052015	0	0	0	0	0	0	0
ENSRNOG00000052017	0	0	0.158104	0.131387	0	0.0807975	0.239256
ENSRNOG00000052020	0	0	0	0	0.355989	0	0
ENSRNOG00000052022	66.1058	36.6303	50.966	47.0185	40.9237	38.5363	32.2589
ENSRNOG00000052023	1.21165	0.756047	0.52798	0.829446	1.05797	0.573003	0.467305
ENSRNOG00000052024	0	0	0	0	0	0	0
ENSRNOG00000052025	1150.35	1319.03	1190.76	1250.41	1317.71	1178.95	1184.66
ENSRNOG00000052028	3.16352	2.64449	8.354	7.57951	8.04226	4.41448	9.67659
ENSRNOG00000052035	0	0	0	0	0	0	0
ENSRNOG00000052036	5.88602	3.22262	6.14052	3.73657	3.61808	5.63668	6.28351
ENSRNOG00000052038	9.69772	8.22595	8.87116	7.20442	7.13397	9.18407	9.6818
ENSRNOG00000052044	0	0	0	0	0	1.54642	0
ENSRNOG00000052047	0	0	0	0	0	0	0
ENSRNOG00000052050	0	0	0	0	0	0	0
ENSRNOG00000052051	1.60413	0.954512	1.21327	1.17823	0.886583	0.911222	1.0255
ENSRNOG00000052057	2.16111	0	1.07111	0.910496	1.15155	0	2.19379
ENSRNOG00000052061	8.87071	9.1441	7.34474	8.62022	8.86547	6.34785	9.59823
ENSRNOG00000052062	8.70379	7.34235	8.03302	6.79986	7.30921	7.06142	7.71548
ENSRNOG00000052063	0	0	0	0	0	0	0
ENSRNOG00000052064	1.78489	1.675	1.57642	1.63672	1.2927	1.43688	1.58981
ENSRNOG00000052069	0	0	0	0	0	0	0
ENSRNOG00000052070	0.38101	0.332587	0.206929	0.618547	0.247573	0.337728	0.0417274
ENSRNOG00000052071	0	0	0	0	0	0	0
ENSRNOG00000052075	0	0	0	0	0	0	0
ENSRNOG00000052080	240.50716	296.81549	263.17035	252.29365	255.47403	227.90675	262.73756
ENSRNOG00000052087	31.35834	31.0623	28.86239	27.846341	27.40984	21.35567	26.27563
ENSRNOG00000052092	0	0	0	0	0	0	0
ENSRNOG00000052093	0	0	0	0	0	0	0
ENSRNOG00000052096	22.2812	23.0153	23.6952	21.87003	18.24539	18.38466	16.97001
ENSRNOG00000052099	17.5401	16.8147	18.8602	15.4004	17.7261	14.3242	16.8998
ENSRNOG00000052100	0.537698	0.28192	0.131608	0.437977	0.79341	0.178789	0
ENSRNOG00000052102	0	0	0	0	0	0	0
ENSRNOG00000052104	0	0	0	0	0	0	0
ENSRNOG00000052106	0	0	0	0	0	0	0
ENSRNOG00000052111	40.0578	36.1905	41.0676	36.9692	37.1994	38.5951	35.7795
ENSRNOG00000052113	113.384	181.962	137.235	141.622	144.238	123.167	158.885
ENSRNOG00000052116	20.0492	16.75	15.8706	18.9581	17.0213	17.6684	17.0461
ENSRNOG00000052118	0	0	0	0	0	0	0
ENSRNOG00000052124	1.84876	0.371425	0.454769	0.38159	0.470004	1.42418	0
ENSRNOG00000052128	0	0	0.0747738	0	0	0	0
ENSRNOG00000052129	21.6198	15.692	17.7916	13.6405	12.9224	10.4847	14.6281
ENSRNOG00000052130	60.6529	53.6454	75.4621	58.6679	52.5173	38.0633	56.5251
ENSRNOG00000052134	9.46979	8.76169	13.9	9.88171	8.37767	11.028	10.6733
ENSRNOG00000052138	0	0	0	0	0	0	0
ENSRNOG00000052140	6.54195	6.09721	5.34673	5.13468	7.56276	7.38917	6.86496
ENSRNOG00000052141	212.856	198.801	186.892	238.23	213.114	239.5	224.808
ENSRNOG00000052142	62.3063	66.2165	60.2362	70.1064	76.2873	64.6691	60.5358
ENSRNOG00000052145	0.656982	0.524304	0.322837	0.269669	0	0	0
ENSRNOG00000052151	0	0.0744835	0	0	0	0	0
ENSRNOG00000052152	0.0824833	0.129878	0.0806873	0	0	0.0824758	0
ENSRNOG00000052154	0	0	0	0	0	0	0
ENSRNOG00000052157	7.09025	9.54257	7.67423	7.2217	7.37681	5.29507	6.9026
ENSRNOG00000052159	0	0	0	0	0	0	0
ENSRNOG00000052167	2.32469	2.01566	3.41872	3.49721	2.51959	2.90523	3.573705
ENSRNOG00000052168	0	0	0	0	0	0	0
ENSRNOG00000052173	3.1474	5.34697	2.23878	3.66204	2.93679	4.1454	5.01054
ENSRNOG00000052174	0	0	0	0	0	0	0
ENSRNOG00000052181	0	0	0	0	0	0	0
ENSRNOG00000052192	0	0	0	0.379247	0	0	0
ENSRNOG00000052193	0	0	0	0	0	0	0
ENSRNOG00000052199	1.32051	1.11529	0.713637	0.707191	1.1154	0	2.07669
ENSRNOG00000052204	21.98869	17.37747	20.05776	16.54332	16.92584	14.95571	13.38587
ENSRNOG00000052205	0.469797	0.186406	0.23035	0	0.466869	0.474644	0.465886
ENSRNOG00000052207	0	0	1.05799	0	0	1.20987	0
ENSRNOG00000052219	70.9395	75.402	82.7627	58.1812	65.5121	66.6696	66.2566
ENSRNOG00000052220	0.182487	0	0	0	0.180387	0	0
ENSRNOG00000052224	61.8576	37.7585	46.9915	49.8663	34.9713	38.0308	32.5418
ENSRNOG00000052226	324.035183	325.621874	321.710515	360.108074	345.24583	348.393432	382.825205
ENSRNOG00000052227	0	0	0	0	0	0	0
ENSRNOG00000052228	0	0	0	0.035751	0	0	0
ENSRNOG00000052229	0	0	0	0	0	0	0
ENSRNOG00000052231	0	0	0	0	0	0	0
ENSRNOG00000052232	5.65355	5.83051	6.12628	6.93036	6.48285	6.87247	7.29735
ENSRNOG00000052236	3.66535	2.4643	2.5727	3.22443	2.16791	1.02838	1.59816
ENSRNOG00000052246	0.34639	0	0	0.849732	0	0	0
ENSRNOG00000052247	7.90872	7.70416	8.45113	8.08645	8.53666	8.42582	7.87086
ENSRNOG00000052255	7.43874	5.18486	8.24662	7.12863	7.33844	6.92903	7.0016
ENSRNOG00000052256	51.2552	50.0437	55.3735	53.4629	55.3019	53.2602	47.4755
ENSRNOG00000052260	0	0	0	0	0	0	0
ENSRNOG00000052264	1.48003	2.81769	1.75148	1.85061	0.8427	3.36761	2.67758
ENSRNOG00000052267	0	0	0	0	0	0	0
ENSRNOG00000052269	0	0	0.105118	0	0.216574	1.16763	0
ENSRNOG00000052270	0	0	0	0	0.848729	0	0
ENSRNOG00000052273	27.8001	25.1969	28.19	24.4116	25.0347	27.8269	25.445
ENSRNOG00000052275	29.2053	24.3208	30.5244	30.2856	26.2441	26.8131	29.5714
ENSRNOG00000052279	97.2124	88.2261	78.1967	95.059	97.3797	109.259	93.6232
ENSRNOG00000052282	0	0	0	0	0	0.229817	0.0990495
ENSRNOG00000052287	0	0	0	0	0	0	0
ENSRNOG00000052289	72.16071	57.95891	71.773061	59.08165	63.505657	57.477357	53.44181
ENSRNOG00000052294	4.22482	2.34164	4.19478	7.16273	3.04414	3.00856	0
ENSRNOG00000052296	119.14632	300.37745	167.67183	178.58491	198.72702	136.87984	216.57384
ENSRNOG00000052297	0	0	0	0	0	0	0
ENSRNOG00000052298	51.5483	37.6324	63.9678	26.6857	45.5381	12.8421	30.3772
ENSRNOG00000052303	0	0	0	0	0	0	0
ENSRNOG00000052304	10.9288	11.9251	8.73437	12.1341	4.91899	8.68244	6.89242
ENSRNOG00000052305	51.4926	43.7541	50.821	48.7653	44.3145	50.6199	45.895491
ENSRNOG00000052306	0	0	0	0	0	0	0
ENSRNOG00000052307	23.1402	25.0915	24.2116	24.331	27.3852	22.5387	23.0386
ENSRNOG00000052310	0.34306652	0.485859	0.52400607	0.34797588	0.39659128	0.46966299	0.31675626
ENSRNOG00000052315	1.49745	1.00217	1.23257	1.13128	1.75243	1.00487	0.752647
ENSRNOG00000052319	402.921	404.282	426.168	360.43	401.715	402.866	348.271
ENSRNOG00000052325	0	0	0	0	0	0	0
ENSRNOG00000052326	0.461078	0.263435	0.655628	0.27219	0	0.519838	0.552234
ENSRNOG00000052328	0	0	0	0	0	0	0
ENSRNOG00000052334	0	0	0	0	0	0	0
ENSRNOG00000052339	0	0	0	0	0	0	0
ENSRNOG00000052343	114.95816	99.396825	112.45461	96.7436	95.15035	101.02204	92.654743
ENSRNOG00000052347	22.407	15.9652	23.9403	19.1489	19.6455	16.7133	15.726
ENSRNOG00000052348	0.221486	0.351309	1.3029	0.543013	0.219806	0	1.09775
ENSRNOG00000052349	0	0	0	0	0	0	0
ENSRNOG00000052352	3.92097	6.60155	7.78676	3.35875	2.13662	6.32776	1.99082
ENSRNOG00000052354	38.7457	35.2397	34.5545	34.5113	33.9403	30.8614	32.3114
ENSRNOG00000052357	8.87552	5.14101	6.58707	7.06219	4.05458	2.18192	1.90336
ENSRNOG00000052360	6.53828	3.46962	5.06122	5.13488	5.57477	7.20625	3.26615
ENSRNOG00000052361	0	0	0	0	0	0	0
ENSRNOG00000052364	0	0	0	0	0	0	0
ENSRNOG00000052365	14.5128	20.6572	15.3286	17.0474	12.2923	13.2699	14.7097
ENSRNOG00000052368	0.178641	0.0936478	0.174686	0.193467	0.174416	0.118899	0.176175
ENSRNOG00000052369	0	0	0	0	0	0	0
ENSRNOG00000052372	0	0	0	0	0	0	0
ENSRNOG00000052374	0.052706	0.262152	0	0	0	0	0
ENSRNOG00000052376	210.5551	225.2701	218.8915	186.9875	235.6342	200.4388	199.3206
ENSRNOG00000052378	0	0	0	0	0	0	0
ENSRNOG00000052383	0	0	0	0	0	0	0
ENSRNOG00000052384	23.1292	22.3571	21.6473	23.567	27.2322	17.752	24.3255
