sample_SRR10334377	sample_SRR10334376	sample_SRR10334375	sample_SRR10334373	sample_SRR10334372	sample_SRR10334371	sample_SRR10334370
ENSMMUG00000051653	1.02636	1.9968	1.05861	1.02428	1.20364	1.75968	1.10602
ENSMMUG00000051654	0.356246	0.665893	0.183095	0.600884	0.472016	0.372536	0.584715
ENSMMUG00000051659	5.19286	7.82309	4.98577	6.65116	3.22838	3.63737	5.94677
ENSMMUG00000051663	0.460251	0.328175	0.813455	0.884045	0.682765	0.77376	0.419053
ENSMMUG00000051665	2.26368	1.65918	2.26357	3.0325	4.49443	1.51097	2.50847
ENSMMUG00000051669	0.329174	2.70039	2.59188	1.79048	1.26871	1.81403	2.01223
ENSMMUG00000051670	1.082	0.935922	1.84792	1.15136	0.497811	0.640395	1.07983
ENSMMUG00000051671	1.53976	2.32404	2.47145	4.17644	1.07724	3.31135	1.50649
ENSMMUG00000051672	0.395129	0	0	0	0	0	0
ENSMMUG00000051674	2.643938	4.60371	5.107	7.25897	3.89118	4.45165	5.85239
ENSMMUG00000051675	23.9555	20.1403	20.3306	16.4523	21.4216	13.1193	17.9458
ENSMMUG00000051676	0	0	0.91296	0	0	0	0
ENSMMUG00000051677	2.94404	3.52473	3.32722	2.78968	2.0627	2.10605	2.7501
ENSMMUG00000051679	1.27009	2.55452	2.6392	3.0129	2.50997	2.02959	2.06282
ENSMMUG00000051680	0.204123	3.76632	3.52496	2.39936	0.231004	1.95196	1.94226
ENSMMUG00000051681	22.1614	8.21008	20.9528	21.9057	19.7339	10.9459	12.8145
ENSMMUG00000051682	1.91326	0.789007	1.78078	4.51487	1.4291	1.37961	1.84036
ENSMMUG00000051687	2.27625	0.697176	1.92589	2.30359	1.89962	1.07717	1.56453
ENSMMUG00000051689	0.187993	0.329665	0.205419	0.164855	0.151411	0.246285	0.40641
ENSMMUG00000051692	3.81073	4.01489	8.22331	4.91755	4.54937	3.68264	5.27945
ENSMMUG00000051695	1.94674	0	0	0.000132278	1.26027	0.372333	0
ENSMMUG00000051696	1.83605	2.8835	1.8804	3.62436	1.11914	2.05115	2.17852
ENSMMUG00000051698	4.29479	3.12118	10.3069	5.54028	12.4124	2.57514	16.1877
ENSMMUG00000051699	0	0	0.892667	0	0	0	0.825133
ENSMMUG00000051701	3.214298	3.31814	4.36339	4.102035	3.2741	2.635193	2.74239
ENSMMUG00000051702	0	0	0	0	0	0	0
ENSMMUG00000051703	1.13854	2.98066	2.49241	2.1569	1.96588	2.17399	1.48006
ENSMMUG00000051704	4.15385	0.848764	3.73609	3.50324	3.07613	1.01356	3.35498
ENSMMUG00000051705	0	0	0	0.181751	0	0	0
ENSMMUG00000051706	0.818998	3.23078	3.48214	1.72718	1.80837	2.80128	2.09802
ENSMMUG00000051707	1.13869	1.4025	2.23154	1.18058	1.97263	0.793234	0.291328
ENSMMUG00000051713	0	0.159596	0.170656	0.117542	0.15516	0	0.286619
ENSMMUG00000051714	0.559085	0.548194	0.577767	0.470375	0.379527	0.182802	0.538483
ENSMMUG00000051718	0	1.27013	0	0.505034	0	0.366368	2.97323
ENSMMUG00000051719	0	0	0	0	2.54812	0	0
ENSMMUG00000051720	25.059	42.4169	34.2906	30.8734	35.2508	39.2566	51.5363
ENSMMUG00000051721	0	0	1.02157	3.35469	3.40659	0.203093	0
ENSMMUG00000051723	3.12409	3.88897	4.50802	3.51736	4.11388	3.06032	3.30961
ENSMMUG00000051724	1.26284	0.178369	0.764512	0.13192	0	0.123822	0.321379
ENSMMUG00000051725	0	0	0	0	0	0	0
ENSMMUG00000051727	0.5138	0.436057	0.46554	0.533566	0.846606	0.297514	0.130199
ENSMMUG00000051729	1.2349	2.85091	2.07563	1.84717	1.67858	2.02068	2.35144
ENSMMUG00000051731	0	0	0	0	0	0	0
ENSMMUG00000051733	6.2662	7.00023	6.3725	7.16437	5.47055	5.69886	6.81333
ENSMMUG00000051736	3.21681	4.45681	6.09124	3.76997	5.20073	4.51961	3.63287
ENSMMUG00000051737	0.126658	0.080344	0.263906	0.111404	0.540642	0.475596	0.142191
ENSMMUG00000051740	0	0	0	0	0	0	0
ENSMMUG00000051741	8.80635	10.8464	13.4863	10.9894	9.49146	7.93959	10.3352
ENSMMUG00000051742	2.88834	1.539127	3.57039	2.877383	4.523533	1.748069	2.50131
ENSMMUG00000051743	5.70714	8.65218	7.38354	6.43743	7.94474	7.26071	4.79477
ENSMMUG00000051744	10.0937	13.4522	21.9275	23.6272	10.0577	11.8697	12.1146
ENSMMUG00000051745	0.149798	0.524703	0.34484	0.31367	1.08867	0.0911189	0.595944
ENSMMUG00000051746	81.12515	54.23228	68.62922	66.23352	69.96032	47.4461301	59.559199
ENSMMUG00000051747	0	0	0	0	0	0	0
ENSMMUG00000051748	0.769548	0.335625	1.00582	0.982059	0.547041	0.574972	0.605182
ENSMMUG00000051750	0.479478	0.121052	0.576147	0.741452	0.34942	0.593286	0.694627
ENSMMUG00000051751	6.28616	4.84524	8.06869	5.90947	7.38012	4.73443	4.85456
ENSMMUG00000051755	33.0489	56.8892	144.749	112.512	40.6364	68.2967	79.0098
ENSMMUG00000051757	0	0	0.00202929	0	0.02313	0	0
ENSMMUG00000051758	3.8407	0.717371	0.783748	1.6583	4.63031	2.47379	3.66936
ENSMMUG00000051761	0	0.470982	0.332752	0.170362	0.227009	0.465832	0.486574
ENSMMUG00000051763	0	0	0	0	0	0	0
ENSMMUG00000051769	0.427314	0.303033	0.993186	0.230687	0.214205	0.119466	0.490972
ENSMMUG00000051771	0	0.386985	0	0	0	0	0
ENSMMUG00000051772	0.369834	0.0839412	0.623076	0.0607981	0.566747	0.444005	0.446404
ENSMMUG00000051773	1.09952	0.802334	0.75127	0.517252	0.486028	1.69962	0.925233
ENSMMUG00000051774	22.696289	16.057200361819	20.2264	18.1131	22.43189	18.33416	20.59985
ENSMMUG00000051775	5.90118	6.94917	7.69878	6.81775	7.8029	5.15826	6.81784
ENSMMUG00000051779	0.245425	0.845986	0.808843	0.758432	0.635541	0.386618	0.826831
ENSMMUG00000051783	0	2.76981	0	0	0	1.43359	0
ENSMMUG00000051785	2.07143	1.59484	2.82937	2.65012	2.2264	1.24038	1.84828
ENSMMUG00000051786	90.35942	117.14029	103.4489	102.19582	84.19098	81.9794	83.11771
ENSMMUG00000051787	39.4512	62.2668	48.9397	39.286	52.4635	46.3878	61.2936
ENSMMUG00000051788	0	0	0	0	0	0	0
ENSMMUG00000051789	2.10584	3.07687	2.27279	1.75902	2.24373	3.29935	3.2956
ENSMMUG00000051792	0	0	0	0	0	0	0
ENSMMUG00000051793	24.296405	10.112785	17.4629	14.356727	20.1404	8.2059102	9.79977
ENSMMUG00000051795	1.14722	0.740509	0	0.822754	0.541399	0.386923	0
ENSMMUG00000051800	0.85039	1.44295	1.19438	1.14559	0.913324	1.17668	0.879745
ENSMMUG00000051801	0.24233	0.28168	1.33971	0.579713	0.632782	0.436041	0.664028
ENSMMUG00000051803	2.50585	2.33176	3.70122	3.81491	2.27577	2.21426	3.0805
ENSMMUG00000051809	3.34202	1.63625	3.11983	2.8022	2.05704	2.20665	3.14649
ENSMMUG00000051810	2.06493	2.87787	3.79719	4.81153	2.94372	2.90355	1.66305
ENSMMUG00000051816	0	0	0	0	0	0	0
ENSMMUG00000051817	8.39578	10.6647	11.4661	9.00597	12.54	7.73858	8.00092
ENSMMUG00000051822	15.0436	21.8104	18.6322	13.9053	24.1064	11.1708	16.2008
ENSMMUG00000051824	1.5471	1.52338	1.08968	0.965186	0.607458	0.77925	0.906337
ENSMMUG00000051827	1.46073	0	3.9409	0.304522	0	0.988871	0.890222
ENSMMUG00000051828	1.71089	3.07057	2.82922	2.0562	2.05454	3.11373	2.23656
ENSMMUG00000051833	0.4188	0.47363	1.35028	1.04608	0.306922	0.108422	0
ENSMMUG00000051834	0.501355	0.43142	0.915442	0.764397	0.466461	0.666935	0.272946
ENSMMUG00000051843	0.210672	0.397848	0.837731	0.792037	1.26618	0.422567	0.432623
ENSMMUG00000051844	1.57295	1.20986	0.0998832	0.544631	0.0900488	0.747098	0.996737
ENSMMUG00000051846	2.32663	2.49003	3.12037	1.96234	1.5996	1.88686	2.78418
ENSMMUG00000051849	0	0.514745	0.57077	1.22923	2.59813	2.15396	0
ENSMMUG00000051850	0	0	0	0	0	0	0
ENSMMUG00000051853	1.28072	1.34904	1.35113	1.01978	0.845817	1.21941	0.973173
ENSMMUG00000051854	0	0.463339	1.1764	0.8217758	0.983726	0.676951	0.822582
ENSMMUG00000051855	3.78305	5.36937	7.82523	4.40602	2.88065	4.99561	5.30586
ENSMMUG00000051857	1.01159	1.6497	1.82833	1.5464	2.16181	0.990782	1.0147
ENSMMUG00000051859	4.49062	7.03416	3.4413	4.49828	4.05745	5.12682	5.94409
ENSMMUG00000051863	0	0	0.0554833	0	0	0.034174	0
ENSMMUG00000051867	3.69884	4.81112	4.2439	2.98897	2.5492	3.38998	3.3743
ENSMMUG00000051869	8.796248	5.985618	9.644805	7.50856	11.919161	8.24626	8.668778
ENSMMUG00000051870	0.304949	0	0.372933	0.525187	0	0.519495	0
ENSMMUG00000051872	0	0	0	0	0	0	0
ENSMMUG00000051875	1.37642	3.25608	2.29024	3.37051	3.06052	1.94809	2.132
ENSMMUG00000051876	11.94975	14.94345	25.91679	36.99548	25.8227	18.04226	17.2098
ENSMMUG00000051878	13.694701	8.278614	13.159007	9.460106	7.563613	7.150796	9.43142
ENSMMUG00000051879	231.189	171.278	243.048	199.718	254.409	168.812734	197.606
ENSMMUG00000051880	0.0746372	0	0.240618	0.0799217	0	0	0.1505952
ENSMMUG00000051883	1.45043	2.0613	2.24897	1.40275	1.73043	1.44794	2.25905
ENSMMUG00000051885	1.87272	1.08979	1.43714	1.63628	1.13364	0.384301	1.81747
ENSMMUG00000051886	2.77881	1.39156	3.90678	2.2171	3.86058	1.67931	2.07171
ENSMMUG00000051890	4.46242	6.70668	6.94544	7.23123	4.40601	6.67369	7.40893
ENSMMUG00000051892	2.43698	3.68408	3.30405	3.01517	2.05266	2.85153	2.32648
ENSMMUG00000051893	146.005	230.133	232.949	142.838	198.869	79.8108	180.54
ENSMMUG00000051898	0.562308	0.913162	1.40105	1.06209	0.35186	0.679099	0.604468
ENSMMUG00000051902	0.74312	1.3599	0.419263	1.87685	0.78722	0.438964	0.542749
ENSMMUG00000051905	6.41957	0	0.568679	1.04653	1.55097	0.613662	1.27485
ENSMMUG00000051907	0.687618	1.0669	2.05508	1.27901	1.57606	1.42145	1.04675
ENSMMUG00000051916	12.7537	10.3296	9.68056	9.00954	8.66962	7.27465	9.24942
ENSMMUG00000051917	22.3192	15.7111	20.3058	20.529	16.1508	14.5458	13.321
ENSMMUG00000051919	1.715899	1.485451	0.928812	0.566489	0.996213	0.448351	0.409884
ENSMMUG00000051922	12.603134	11.776385	15.058	13.4854	12.7442	8.294545	11.5377
ENSMMUG00000051923	6683.49	13.231	1984.27	95.5129	860.502	16.5853	11.6751
ENSMMUG00000051924	1.55647	2.78409	3.09923	2.90309	2.8883	1.10218	1.85523
ENSMMUG00000051928	12.02654298	12.9538373	13.922788	16.1101559	15.224461	11.736317	14.170966621
ENSMMUG00000051929	29.19011	24.104851	36.73207	17.63106	26.6257	20.9264	20.301484
ENSMMUG00000051932	4.14128	2.76596	2.00046	3.9985	4.23282	2.92939	1.46733
ENSMMUG00000051933	0.292504	0	0	0.0600972	0	0	0
ENSMMUG00000051934	0.0260121	0	0	0	0	0.0190465	0
ENSMMUG00000051937	2.546	3.63727	5.11033	4.74854	4.24481	3.20378	4.27011
ENSMMUG00000051938	0.361157	0.614257	1.0878	1.34012	0.791482	0.273295	0.455136
ENSMMUG00000051940	1.201	2.93698	5.78844	2.29273	2.77132	2.55256	2.59285
ENSMMUG00000051941	612.104	813.711	703.55	817.956	661.298	934.234	821.129
ENSMMUG00000051943	2.78119	3.11604	4.26943	2.57347	2.72006	2.35836	3.31365
ENSMMUG00000051944	8.31901	14.3926	15.2667	9.45625	4.60714	8.8297	8.04311
ENSMMUG00000051945	0.758462	0.96403	0.725929	0.720552	0.738533	0.746625	0.810285
ENSMMUG00000051946	0.45176	1.07643	1.02595	0.95657	0.747626	0.923782	0.519535
ENSMMUG00000051949	1.21884	1.53031	1.35623	1.32974	1.32167	0.971522	1.75132
ENSMMUG00000051955	35.22449	21.298	21.91266	32.037	22.50837	25.73491	22.63134
ENSMMUG00000051957	0.387202	0.864799	1.42776	1.01641	0.433156	2.07364	2.03934
ENSMMUG00000051967	2.35275	3.99137	3.53527	3.05153	2.45474	2.72888	2.41878
ENSMMUG00000051968	0	0	1.36293	1.32638	0.000248791	0	0
ENSMMUG00000051972	34.7945	51.1985	61.9707	44.0547	50.0513	47.6108	73.7291
ENSMMUG00000051974	0.260508	0.393914	0.732156	0.500887	0.19026	0.524741	0.175007
ENSMMUG00000051976	3.831	4.75351	4.03323	3.85473	1.90335	2.78199	5.78189
ENSMMUG00000051977	0.683741	2.25253	1.27511	0.752231	0.447027	0.739921	0.723212
ENSMMUG00000051978	1.47505	1.09723	1.21347	3.04801	3.33035	1.85744	0
ENSMMUG00000051979	3.15195	4.08503	3.44455	2.52339	2.55782	3.13588	2.66163
ENSMMUG00000051980	0	0	0	0	0	0	0
ENSMMUG00000051983	0.978137	1.57106	1.21024	1.73843	1.38947	1.29107	0.777602
ENSMMUG00000051985	0.624023	1.06203	0.469475	1.15499	0	0.541169	1.02056
ENSMMUG00000051988	1.07846	1.03816	0.997842	1.54342	1.13389	0.811825	1.38025
ENSMMUG00000051989	3.53433	5.39372	3.69237	6.45248	2.79643	4.59072	6.77333
ENSMMUG00000051992	6.79174	5.76367	9.97017	11.6793	12.5829	6.9469	7.22553
ENSMMUG00000051993	2.72609	3.08836	3.30148	2.68703	2.27402	1.73029	1.38115
ENSMMUG00000051994	0.84763	0.788797	1.9997	0.829578	2.1249	0.308036	1.29393
ENSMMUG00000051997	28.2588	26.1998	24.4813	24.0967	25.2482	18.9675	18.3534
ENSMMUG00000051999	2.15841	2.36648	2.80013	3.39119	3.19116	2.97518	2.21981
ENSMMUG00000052002	2.88846	4.31231	3.5721	2.79533	2.50295	3.24611	3.44454
ENSMMUG00000052003	5.373313	4.51347	7.41693	9.69525	8.382342	5.169211	5.159499
ENSMMUG00000052004	0.441219	0.493296	0.621534	0.576012	0.554096	0.753281	0.389795
ENSMMUG00000052007	0	0	0	0	5.26929	0	0
ENSMMUG00000052009	0	3.72538e-10	1.26818	0.292782	1.09428e-09	0	0.654496
ENSMMUG00000052011	1.43402	0.400943	0	0.936083	0.400214	1.8899	3.76014
ENSMMUG00000052014	29.2823	22.3408	28.9681	35.9328	22.6414	20.8982	19.488
ENSMMUG00000052015	1.30889	2.29386	1.38818	1.94981	0.860467	2.31787	1.83005
ENSMMUG00000052017	0.295353	0.376346	0.534543	0.244521	0.405085	0.621245	0.410612
ENSMMUG00000052018	0	0	0	0	0.510223	0	0
ENSMMUG00000052019	13.9369	25.6164	25.3306	14.5919	25.4311	11.4129	17.2606
ENSMMUG00000052020	0	0.265591	0.287374	0	0.783355	0.193268	0
ENSMMUG00000052023	0	0	0	0	0	0	0
ENSMMUG00000052024	3.98081	7.73748e-07	0.647809	0	0.155228	2.14187	1.78741
ENSMMUG00000052025	0.935471	0.453547	3.8762	4.89004	5.58032	2.89695	1.08446
ENSMMUG00000052030	3.71043	3.15323	6.23073	3.15242	6.43085	3.61173	3.95569
ENSMMUG00000052031	2.55726	5.92283	3.23834	4.28851	1.27356	2.77393	2.35967
ENSMMUG00000052035	49.235956	43.9418	55.28863	49.460434	53.105045	33.08171	46.0095
ENSMMUG00000052036	0	0	0	0	0	0	0
ENSMMUG00000052038	0.884767	1.39029	1.06615	1.64761	0.855101	1.48896	1.39405
ENSMMUG00000052041	0.123885	0.0762001	0.295224	0.0247188	0	0.0232278	0.0622047
ENSMMUG00000052050	0.839543	0.841771	1.10043	1.52019	0.101138	0.692935	0.598542
ENSMMUG00000052055	2.76088	3.69012	3.7135	3.31165	1.54282	2.91436	1.80857
ENSMMUG00000052056	0.888777	0.2022	0.781855	0.434575	1.03473	0.173857	0.829235
ENSMMUG00000052059	0.970722	1.55251	0.791352	1.33481	1.92167	1.57133	0.967994
ENSMMUG00000052060	1.877498	1.132957	2.761829	3.867446	3.03425	1.275057	2.054591
ENSMMUG00000052070	0.0849807	0.427277	0.357173	0.130707	0.174795	0.216161	0.320523
ENSMMUG00000052071	171.32099	193.16185	286.40493	265.7226	173.41911	224.0719	189.07923
ENSMMUG00000052074	156.529	312.56	321.881	328.541	362.927	302.284	321.937
ENSMMUG00000052077	0.99742	1.70406	0.44576	0.430629	0.526437	0.992772	0.931112
ENSMMUG00000052080	0.653503	1.46448	1.17565	1.0277	0.423029	0.937303	1.00159
ENSMMUG00000052087	0.949743	1.60693	1.6979	0.34389	1.109	0.735987	0.895135
ENSMMUG00000052090	1.49321	1.35027	1.08399	0.622821	1.14976	0.582888	0.455405
ENSMMUG00000052091	13.58552	12.65869	14.50086	12.94086	13.64018	12.14072	10.7559
ENSMMUG00000052092	1.89572	3.52514	1.65129	1.30648	4.73614	1.22933	1.80885
ENSMMUG00000052098	1.00151	4.20201	3.08437	3.68763	2.76174	4.64959	7.39722
ENSMMUG00000052101	0.985823	0.828834	1.00846	2.04295	1.08712	0.852829	0.6857
ENSMMUG00000052103	5.04639	11.2332	8.63969	4.73688	5.20286	7.46887	6.92149
ENSMMUG00000052104	4.72032	5.2975	9.86537	5.27992	3.67971	6.96558	6.90202
ENSMMUG00000052109	0.0569713	0	0.0913008	0.611608	0	0.035705	0
ENSMMUG00000052111	0.62565	0.580014	1.67792	1.56236	0.614676	0.542487	0.755174
ENSMMUG00000052114	19.5749	20.73619	16.21694	17.82355	24.36419	19.09312	19.14356
ENSMMUG00000052115	1.20916	2.51652	3.28679	1.04555	2.31836	2.27699	1.73616
ENSMMUG00000052116	1.3983	2.48603	1.28159	1.55467	1.38448	1.68565	0.989892
ENSMMUG00000052120	3.06266	1.10794	2.38168	2.15753	1.62002	1.89573	2.11646
ENSMMUG00000052121	0	0	0	0	0	0	0
ENSMMUG00000052125	10.5317	26.4843	29.53592	9.75224	7.093829	14.75955	20.1858
ENSMMUG00000052130	0	0.249069	0	0.18719	0	0	0
ENSMMUG00000052132	9.52383	5.57542	13.8592	6.52734	8.23362	12.0921	11.4963
ENSMMUG00000052136	2.30321	3.81004	3.0293	2.63692	2.23719	1.59341	2.20632
ENSMMUG00000052139	4.51698	3.05332	5.12966	5.18441	3.28906	2.40148	2.03711
ENSMMUG00000052142	0.991877	0.356253	1.25569	0.562933	1.57769	0.96749	0.443431
ENSMMUG00000052144	0	0.697865	0	0	0	0	0
ENSMMUG00000052147	0.506339	0.645871	1.70763	0.945653	0.473325	0.49353	0.549501
ENSMMUG00000052148	46.0945	86.5613	59.3291	46.4492	64.3536	75.8486	100.97
ENSMMUG00000052150	0	0	0	0	0.129362	0	0
ENSMMUG00000052151	0	0	0	13.1606	0	0	0
ENSMMUG00000052153	22.9621	30.3179	24.2501	25.1287	27.6875	30.0116	28.2279
ENSMMUG00000052156	26.02747	28.029963	31.268214	25.384988	30.767533	28.744861	28.454806
ENSMMUG00000052160	0.696254	0.394799	0.419324	1.57783	1.0488	0.657473	0.613921
ENSMMUG00000052161	52.4725	36.694364	66.688	65.66101	65.62019	39.69237	44.354656
ENSMMUG00000052162	0.567415	0.730753	0.225461	0.258838	0	0.426378	0.251854
ENSMMUG00000052163	89.4303	67.8853	59.7192	41.4869	18.1479	55.534	32.3498
ENSMMUG00000052164	0.122732	0	0.296422	0	0	0	0
ENSMMUG00000052166	1.72746	4.69473	3.33591	2.86277	5.05586	2.91358	3.7284
ENSMMUG00000052167	3.27858	3.98439	4.90923	3.21754	2.70757	3.03758	2.14151
ENSMMUG00000052168	2.04767	3.42084	1.72001	2.3572	1.13018	1.07278	1.42546
ENSMMUG00000052169	11.3558	23.8711	11.4606	11.6578	9.46374	27.7882	29.5809
ENSMMUG00000052172	0.583007	0.184741	0.58924	0.750084	0.612663	0.513117	0.426031
ENSMMUG00000052173	0.549668	0	0.705153	0.547998	0.59195	0.502016	0.10099
ENSMMUG00000052177	3.04424	10.104	6.13714	2.19039	5.33228	11.3766	15.0853
ENSMMUG00000052181	0.724398	0.411074	1.56895	0.773828	0.872129	1.24918	0.655642
ENSMMUG00000052184	3.662963	10.331873	3.974373	4.847872	4.213048	6.165593	5.193798
ENSMMUG00000052185	1.90386	4.23573	4.59545	3.6102	3.11393	3.95314	2.76986
ENSMMUG00000052186	7.67742	16.8484	14.7335	11.3556	7.56547	10.39	10.3757
ENSMMUG00000052188	1.85035	1.84788	1.51416	1.64261	1.70133	1.05521	1.11673
ENSMMUG00000052194	11.2765	17.4755	14.8847	10.2957	14.1196	12.1772	16.9842
ENSMMUG00000052195	2.19534	2.83653	4.62127	1.42997	4.12188	1.50592	2.45174
ENSMMUG00000052196	1.66716	0.822661	0.784967	1.78689	0.714009	0.434778	0.801847
ENSMMUG00000052198	36.64144	35.08593	38.11162	33.12167	29.79358	31.85893	39.7975
ENSMMUG00000052199	3.26222	1.53942	3.09044	3.98842	2.58553	1.7772	1.84475
ENSMMUG00000052201	19.8713	19.1013	21.5781	16.448	17.8852	17.6445	18.7338
ENSMMUG00000052202	23.3383	25.5872	26.9601	22.1891	20.4302	16.1476	20.4355
ENSMMUG00000052203	9.22503	10.7185	13.6469	11.4561	11.4336	9.97735	8.59545
ENSMMUG00000052204	0	0	0	0.235084	0.620638	0.548504	0.1433094
ENSMMUG00000052205	1.60989	0.691527	0.939514	0.548486	0.50769	0.938635	0.513764
ENSMMUG00000052207	2.14784	4.3783	2.62999	4.25421	3.92923	2.79014	5.55984
ENSMMUG00000052208	0.422131	1.83243	0.797554	1.84321	0.625947	1.42551	1.55183
ENSMMUG00000052209	0.384816	0.870884	0.784733	0.353321	0.682614	0.349897	0.201964
ENSMMUG00000052213	18.8916	15.6072	26.555	20.9332	17.1648	17.4682	15.4763
ENSMMUG00000052214	0.844543	0.953743	2.04675	0.282935	1.11634	0.399864	0.172194
ENSMMUG00000052215	34.6805	23.7915	14.0852	18.2023	15.0491	7.96192	7.93107
ENSMMUG00000052218	1.61866	0.412471	1.32835	1.06462	0.338063	1.82169	0.742916
ENSMMUG00000052220	15.8055	23.1668	25.0717	26.3195	21.6414	16.3225	17.1206
ENSMMUG00000052221	0.804279	1.57529	1.01617	1.19645	1.78412	1.27936	1.26207
ENSMMUG00000052225	0.923987	0.598818	1.85438	1.18335	1.19016	0.540119	1.52747
ENSMMUG00000052231	0.868902	0.52267	0.42985	0.794695	0.893821	0.454852	0.409979
ENSMMUG00000052233	0.910672	0.883387	1.67193	0.734907	0.608995	0.797708	1.24712
ENSMMUG00000052234	0.571033	1.30075	0.695059	0.606224	0	0.570081	1.03363
ENSMMUG00000052236	45.4255	78.867	51.5542	47.3731	65.9597	84.2734	110.748
ENSMMUG00000052248	0	0	0	0	0	0	0
ENSMMUG00000052252	17.1431	12.7226	17.4439	16.5158	16.5314	12.9966	15.3538
ENSMMUG00000052254	20.7855	74.8022	43.7781	42.0074	33.2584	28.3567	39.6236
ENSMMUG00000052256	9.29044	9.57239	18.9098	10.019	8.45661	3.71458	14.1897
ENSMMUG00000052257	2.44506	1.16171	6.26117	2.0058	5.59734	2.03089	2.88871
ENSMMUG00000052261	2.05033	0	0	0	0	0	0.166974
ENSMMUG00000052262	20.1637	7.5324	10.1887	9.67343	22.4392	7.14649	11.3416
ENSMMUG00000052264	0.206562	0.174379	0.286463	0.555321	0.210592	0.114044	0
ENSMMUG00000052269	9.05433	11.5547	11.1668	11.0093	11.2701	7.31502	10.2882
ENSMMUG00000052270	0.980848	1.72718	0.929443	1.47276	1.1748	1.0805	1.02341
ENSMMUG00000052273	27.2852	17.63115	30.62917	22.51358	24.77084	14.88709	17.52282
ENSMMUG00000052275	0.340594	0.414089	0.2658	0.249528	0.425502	0.183863	0.277696
ENSMMUG00000052276	3.65768	3.97851	4.69195	3.79773	3.60984	3.21927	3.38972
ENSMMUG00000052277	4.19299	22.9931	3.50737	11.9507	2.28756	4.08328	4.47094
ENSMMUG00000052278	8.58909	12.0372	11.8807	10.8834	8.75851	7.58351	9.62802
ENSMMUG00000052282	3.9721	8.07976	7.30538	5.35237	4.03662	7.05092	9.1056
ENSMMUG00000052284	0.4903	0.365632	1.42871	0.850121	1.61787	0.449308	0.493947
ENSMMUG00000052293	9.70206	11.841446	5.064	24.35269	18.754801	2.30774	8.34455
ENSMMUG00000052294	0.706337	1.24041	1.53484	1.28945	0.599529	0.953	0.683609
ENSMMUG00000052297	1.05181	3.95805	8.0455	1.6171	3.8636	2.9474	3.53711
ENSMMUG00000052300	4.93645	7.62464	7.32462	8.69798	5.87714	4.88271	5.98321
ENSMMUG00000052301	1.79628	0	0	0.83231	0	3.01735	2.0418
ENSMMUG00000052303	1.59406	2.13978	0.999933	1.16129	1.52476	0.723225	0.88526
ENSMMUG00000052307	2.38266	4.04318	3.01845	1.95613	1.48097	2.7816	3.90532
ENSMMUG00000052308	4.02638	1.60385	3.99703	3.80526	6.65686	2.05744	2.33275
ENSMMUG00000052315	7.15985	6.43039	9.59117	10.0547	6.46632	8.92502	4.21045
ENSMMUG00000052318	0	0	0	0	0	0	0
ENSMMUG00000052322	2.19984	1.20508	4.10838	3.55534	6.39428	1.31041	2.06069
ENSMMUG00000052324	1.075623	0.578223	1.04102	0.765546	0.780177	1.01162	0.734545
ENSMMUG00000052328	16.7348	25.5412	21.7533	28.6627	20.5407	21.2685	17.5614
ENSMMUG00000052329	2.50858	2.11149	1.81598	0.860705	1.31392	1.00608	2.2111
ENSMMUG00000052330	5.57393	5.18179	3.36099	5.79138	5.03387	3.09937	3.36218
ENSMMUG00000052332	0	0	0	0	0	0	0
ENSMMUG00000052333	6.10445	12.0511	7.82287	9.20533	9.00515	8.35667	6.61727
ENSMMUG00000052334	0	0	0	0	0	0	2.96994
ENSMMUG00000052335	10.8365	9.98144	9.48582	4.91797	10.4221	9.40276	7.26139
ENSMMUG00000052336	4.90295	6.53834	7.06826	9.84103	11.6974	11.3104	13.2893
ENSMMUG00000052338	21.174	10.4497	20.5477	19.7008	14.7546	9.72259	12.3002
ENSMMUG00000052339	12.0288	15.5815	18.2591	12.2857	14.7762	12.0067	14.3988
ENSMMUG00000052343	1.52891	7.55285	2.81965	2.30326	0.709756	2.48637	2.74348
ENSMMUG00000052344	0.59734	0.0678402	1.65163	1.46891	0.326621	0.53393	0.719576
ENSMMUG00000052345	0.527672	0.346485	0.684359	0.877495	0.54207	0.603776	1.05653
ENSMMUG00000052347	6.41812	9.09127	9.69516	7.98884	5.85533	9.97573	8.65856
ENSMMUG00000052348	5.35369	4.27776	5.07333	4.28128	4.50863	3.9173	3.55022
ENSMMUG00000052349	0.513922	2.78598	1.34629	1.40219	1.30612	1.61188	0.291403
ENSMMUG00000052354	15.5224	8.94031	15.2618	1.73321	21.8343	4.31366	24.3901
ENSMMUG00000052363	1.1405	0.892147	0.669514	1.18631	0.689665	0.831993	0.897791
ENSMMUG00000052364	1.26421	3.25278	2.60148	3.48284	2.71004	1.34651	3.51058
ENSMMUG00000052365	0	0	0	0	0	1.15696	0
ENSMMUG00000052367	2.4568	2.72151	2.85399	1.65899	0.973658	1.1135	1.75726
ENSMMUG00000052371	3.21367	5.92892	1.43626	6.04024	3.28713	4.52894	4.19622
ENSMMUG00000052372	2.24745	2.54567	6.89617	7.03579	6.0836	2.89927	2.44027
ENSMMUG00000052373	0.418912	0	0.338963	0.113481	0	0.0418697	0
ENSMMUG00000052374	0.860011	2.12492	3.05702	1.46268	2.33496	0.550196	1.24765
ENSMMUG00000052381	0	0.537048	0	0.401155	0.701061	0.123822	0.16203
