sample_SRR13255798	sample_SRR13255824	sample_SRR13255827	sample_SRR13255871	sample_SRR13255875	sample_SRR13255897	sample_SRR13255903	sample_SRR13255906
ENSMOCG00000021321	0.147172	0	0	0.289469	0.84096	0.338817	0.146068	0.350177
ENSMOCG00000021322	41.8595	38.2107	31.3182	35.8944	35.0554	43.6772	40.3624	37.7881
ENSMOCG00000021323	38.6325	31.9069	41.6997	31.0577	23.068	39.1758	28.3007	17.5089
ENSMOCG00000021324	16.46107	14.8396	14.2616	12.4689	12.80642	13.5394	15.03369	13.975145
ENSMOCG00000021325	0	0	0	0	0	0	0	0
ENSMOCG00000021326	3.83212	2.55746	2.69763	2.80525	2.93611	3.78098	4.20375	2.71943
ENSMOCG00000021327	708.1881	551.7564	496.03597	529.7555	620.7887	705.3985	680.2304	650.6732
ENSMOCG00000021328	15.28081	14.21565	15.32179	11.496051	10.934737	15.10563	14.029368	14.03589
ENSMOCG00000021329	14.9167	16.7917	15.549	15.5161	13.6597	21.133	15.0184	16.0968
ENSMOCG00000021330	4.66889	11.1642	9.01097	6.21777	5.46543	4.92648	5.8889	7.25176
ENSMOCG00000021331	3.54407	0	7.44559	5.11415	5.35787	4.64323	6.13548	4.20717
ENSMOCG00000021332	0	0	0	0	0	0	0	0
ENSMOCG00000021333	297.965	320.249	312.286	320.475	329.673	269.494	338.145	310.531
ENSMOCG00000021334	27.4351	43.9074	38.6531	38.9512	32.384	38.4747	36.2419	29.1148
ENSMOCG00000021335	98.5837	83.5834	83.3994	102.896	101.836	103.54	101.558	104.899
ENSMOCG00000021336	0	0	0	0	0	0	0	0
ENSMOCG00000021337	25.3723	19.3078	23.7385	16.5287	15.6017	27.3836	19.6193	17.753
ENSMOCG00000021338	108.503	99.1135	105.199	131.264	107.957	109.774	106.696	109.063
ENSMOCG00000021339	17.415	17.5401	18.1985	15.9682	17.2221	17.8109	22.6562	17.499
ENSMOCG00000021340	73.1635	56.5747	60.6451	65.9698	69.2937	67.5448	73.9826	64.9316
ENSMOCG00000021341	0	0	0	0	0	0	0	0
ENSMOCG00000021342	8.28059	15.2995	20.3025	20.8553	20.0999	18.9473	15.1341	12.9749
ENSMOCG00000021343	0.174123	0	0	0.17124	0	0	0	0.276203
ENSMOCG00000021344	0.648291	0.396848	0.425942	0.340031	0.308703	0.447748	1.97319	0.291367
ENSMOCG00000021345	1.64851	2.85919	1.40804	1.94546	2.30263	1.77109	3.05415	3.57378
ENSMOCG00000021346	22.0545	21.5193	20.599921	15.8228	16.4248	26.1016	19.381309	18.477
ENSMOCG00000021347	0.199315	0.1743	0.252555	0.280022	0.162702	0.393311	0.197821	0.135499
ENSMOCG00000021348	19.5285	27.0179	30.5214	25.6069	34.5663	26.1122	28.1922	24.2498
ENSMOCG00000021349	7.15005	5.69622	7.33659	9.40449	4.76378	6.23207	7.62211	5.97428
ENSMOCG00000021350	10.5684	20.70223	22.87032	17.54278	14.378718	14.20045	15.2017	16.02292
ENSMOCG00000021351	57.9704	80.7901	76.4656	61.2571	64.6236	57.5893	58.2245	59.0465
ENSMOCG00000021352	28.7892	31.3695	32.413	23.3179	23.4259	28.737	25.5369	27.735
ENSMOCG00000021353	24.6089	36.2464	35.7563	31.7585	30.2606	23.1395	34.6898	28.5441
ENSMOCG00000021354	8.61634	9.17513	10.7841	8.57034	7.14501	8.74917	7.8364	7.01575
ENSMOCG00000021355	45.359	34.8238	33.9753	39.0618	38.4624	52.2126	46.1023	42.4443
ENSMOCG00000021356	30.5092	42.6115	34.7206	32.5002	37.3227	37.6317	44.0855	37.2829
ENSMOCG00000021357	18.3248	32.6125	28.2056	23.4886	28.6288	18.4866	26.7703	24.822
ENSMOCG00000021358	27.3067	47.8547	44.789	33.1008	27.6056	21.13812	34.4664	28.4899
ENSMOCG00000021359	11.2982	14.6968	10.9677	11.0556	11.6207	12.6802	13.1198	10.6635
ENSMOCG00000021360	6.06	6.36667	6.61223	6.6455	6.06902	5.92377	6.39645	5.79814
ENSMOCG00000021361	40.7929	49.4774	62.0149	56.762	50.8349	52.4515	46.9478	37.861
ENSMOCG00000021362	6.26139	9.9788	9.79311	4.57093	5.99181	1.12187	6.5549	6.63054
ENSMOCG00000021363	53.00797	70.6502	64.9249	57.46958	49.15184	60.10811	58.92987	55.46505
ENSMOCG00000021364	3.464625	5.05743	5.90191	8.581842	2.760809	4.668905	8.33442	6.06354
ENSMOCG00000021365	301.6117	273.024	254.475	266.5551	261.0672	305.7851	294.5431	291.2281
ENSMOCG00000021366	16.50079992	24.77264	24.4305	23.59047	19.95099	24.55871	22.8699	25.59748
ENSMOCG00000021367	0	0	0	0.0924694	0	0	0.0933214	0.0745748
ENSMOCG00000021368	0.066138	0.0253038	0.195544	0.162607	0.0314935	0	0.164106	0.0786838
ENSMOCG00000021369	27.48177	33.9957	39.1604	28.427	24.1094	23.956	30.5689	29.1559
ENSMOCG00000021370	15.4458	25.5998	23.3918	21.4068	16.5841	17.2304	21.3672	16.7912
ENSMOCG00000021371	30.9006	36.0069	36.2505	38.1404	33.1256	28.4376	35.2226	34.6472
ENSMOCG00000021372	50.7172	44.1857	43.5249	48.6632	44.9542	43.84	46.0951	48.8126
ENSMOCG00000021373	0.821589	0.83877349	0.732588	0.577132	0.500571	0.810624	0.69894	0.744714
ENSMOCG00000021374	80.9212	87.6647	79.9778	75.1137	72.7394	89.9169	83.1279	72.8522
ENSMOCG00000021375	10.8189	10.3431	10.9663	8.39048	9.15317	12.2465	10.5592	9.62022
ENSMOCG00000021376	58.3006	68.9154	61.179	45.0738	52.7107	60.1112	58.2842	54.5698
ENSMOCG00000021377	11.7309	14.0468	13.1497	13.7383	10.4045	15.9773	10.3987	10.4405
ENSMOCG00000021378	66.99374	111.1563	110.0158	126.1221	73.876	86.7452	122.5446	155.1388
ENSMOCG00000021379	31.719323	38.4854605	36.91917	34.7389637	32.5664389	32.126584	37.8544398	36.2008015
ENSMOCG00000021380	143.3051	203.6763	193.6663	183.2624	204.5866	143.3113	171.3519	180.3408
ENSMOCG00000021381	0.206399	0.605408	0.339022	0.304472	0.720741	0.237585	0.204852	0.463819
ENSMOCG00000021382	0	0	0	0	0	0	0	0
ENSMOCG00000021383	22.78	29.2722	29.9054	28.5926	30.356	27.4848	26.1625	26.5401
ENSMOCG00000021384	28.7757	27.9945	27.6104	29.6652	29.701	26.8488	31.031	29.1625
ENSMOCG00000021385	71.239	63.417	58.0156	57.0038	64.4172	82.6487	70.9524	61.3584
ENSMOCG00000021386	35.44149	32.87872	33.45508	32.07396	30.47829	35.50833	33.74578	35.5569
ENSMOCG00000021387	51.0499	39.2868	39.467	38.5422	40.0538	46.3155	46.5546	38.1055
ENSMOCG00000021388	17.9851	39.2173	39.2407	36.3971	36.9297	24.891	26.6207	29.9307
ENSMOCG00000021389	0	0	0	0	0	0	0	0
ENSMOCG00000021390	114.792	111.647	115.749	117.183	114.925	115.975	116.38	121.895
ENSMOCG00000021391	65.6224	67.2591	65.7161	71.2769	67.68	73.6231	72.2838	67.557
ENSMOCG00000021392	71.0054	92.8739	96.2346	90.1236	85.6608	80.0227	90.8654	81.2907
ENSMOCG00000021393	1.66821	0.870327	1.12096	1.49144	1.37209	0.52371	0.602074	1.26296
ENSMOCG00000021394	7.44208	11.4809	10.4101	9.67978	16.1184	9.39557	8.69676	7.42575
ENSMOCG00000021395	45.9388	53.1449	64.1003	45.4863	44.702	56.9503	44.9337	43.204
ENSMOCG00000021396	27.8934	30.8853	35.7772	34.5315	36.6043	27.4807	35.8267	33.9979
ENSMOCG00000021397	15.61411	24.894965894	24.2867531630544	19.72433	18.354798	14.700501	18.0567333	17.296742
ENSMOCG00000021398	164.7696	153.0531	163.4455	137.5588	146.4525	170.5868	160.2713	157.9868
ENSMOCG00000021399	114.80062	124.3993	109.459030053072	119.208890340303	112.597994	118.588016	116.8218989272	104.90858
ENSMOCG00000021400	32.2958	22.5748	23.4843	24.1212	26.2682	31.4485	31.144	27.38
ENSMOCG00000021401	38.9416000069536	42.6264000032374	48.872900001458	49.9948000051163	42.9123000010085	45.0863000032908	44.8898000102722	49.41805
ENSMOCG00000021402	36.48214	57.126	62.4105	54.0483	43.07197	41.88632	49.60032	44.372
ENSMOCG00000021403	29.5289	62.7307	48.4007	26.9766	40.925	23.8829	29.5389	36.3629
ENSMOCG00000021404	66.9744	51.0903	58.7897	53.7889	47.0242	61.2435	58.7721	52.5691
ENSMOCG00000021405	20.7501	20.414	21.7019	21.7947	21.3747	21.4481	19.3336	20.6558
ENSMOCG00000021406	42.3498	38.446	44.0274	32.7567	34.524	37.5695	35.8926	39.9682
ENSMOCG00000021407	0.364757	1.964159	1.33653	1.3153	0.926344	0.559827	0.495025	0.131861
ENSMOCG00000021408	8.71126	19.0448	13.4911	10.6068	11.4567	11.46	11.1162	7.89615
ENSMOCG00000021409	45.9219	42.6943	41.1765	40.4104	38.8298	45.0384	45.1034	42.4852
ENSMOCG00000021410	0	0	0.856539	0	0	0	1.04931e-05	0
ENSMOCG00000021411	82.087	65.0628	70.3995	63.5644	80.6886	71.5975	86.4062	72.1069
ENSMOCG00000021412	7.99393	9.4674	7.92846	7.46098	7.27364	6.9746	8.69203	7.34979
ENSMOCG00000021413	20.3237	24.2654	10.3602	15.6796	18.0206	18.9576	20.8669	23.762
ENSMOCG00000021414	197.858	180.945	194.282	212.817	282.564	204.85	234.753	220.784
ENSMOCG00000021415	21.9786	16.0981	20.0776	13.7548	24.4761	22.0525	22.6693	22.0617
ENSMOCG00000021416	11.26215	10.22829	14.31477	8.59137	13.53226	13.56955	13.68481	12.35494
ENSMOCG00000021417	21.9005	26.0752	26.2458	24.6394	22.2754	20.1677	23.2144	25.0821
ENSMOCG00000021418	0.808308	1.04669	0.61278	0.794924	0.769798	0.572579	0.802249	0.591776
ENSMOCG00000021419	23.2504	22.6133	24.7698	26.5314	18.8853	19.2431	23.1142	16.947
ENSMOCG00000021420	57.5813	78.8288	72.5929	66.3252	62.8063	59.7335	64.8559	64.7527
ENSMOCG00000021421	194.937	159.621	163.143	201.436	189.443	167.147	207.246	178.09
ENSMOCG00000021422	0	0	0	0	0	0	0	0
ENSMOCG00000021423	3.05562	4.57878	3.93157	3.0885	4.56715	3.17535	3.45392	2.92839
ENSMOCG00000021424	47.3749	28.2112	36.008	34.48666	31.6754	35.5855	44.3712	37.8063
ENSMOCG00000021425	5.00462	1.97274	3.13869	1.93887	1.4443	3.66597	3.61244	1.44338
ENSMOCG00000021426	43.11018	35.624	35.6136	35.2435	35.0648	46.1375	41.37839	33.6907
ENSMOCG00000021427	29.7804	40.4984	30.5846	27.185	28.502	30.5467	28.6793	29.9923
ENSMOCG00000021428	18.297	20.9521	17.5314	22.7425	24.5043	19.1602	21.754	23.4306
ENSMOCG00000021429	2.39501	5.07787	3.73724	4.41629	4.65685	2.81432	4.40746	6.49012
ENSMOCG00000021430	27.5097	47.8167	43.8409	38.4293	29.9503	30.16132	34.2845	30.2239
ENSMOCG00000021431	46.9262	66.1487	54.1608	48.508	59.2398	44.7738	52.3186	62.1962
ENSMOCG00000021432	0.0838273	0.128286	0.0413073	0	0.11975	0	0.0415994	0.0332429
ENSMOCG00000021433	0	0.0372783	0.0480135	0	0	0.0560794	0.0483531	0
ENSMOCG00000021434	0	0	0	0	0	0	0	0
ENSMOCG00000021435	2.27483	4.40966	2.83976	4.17604	0.86658	4.53882	2.85985	2.76648
ENSMOCG00000021436	190.6734	314.9156	316.6192	257.1966	252.1285	215.7854	233.9474	241.9841
ENSMOCG00000021437	0.399373	0.151041	0.193648	0.388985	0.571734	0	0	0.480512
ENSMOCG00000021438	124.3711	210.9558512	195.276313000229	142.531682	154.290681000134	128.071342	156.53674	146.4552331
ENSMOCG00000021439	28.9663	35.289	33.8082	26.163	35.0871	32.1342	22.6693	27.5549
ENSMOCG00000021440	21.634	22.1851	20.5469	21.2086	16.4241	22.5442	20.5059	19.7181
ENSMOCG00000021441	41.4458	32.2815	36.091	33.216	43.8307	34.0365	39.1704	38.37699
ENSMOCG00000021442	0.102202	0	0.201448	0.20102	0.0973333	0	0.101436	0.0810596
ENSMOCG00000021443	0.0862626	0.155281	0	0.169669	0	0	0.578438	0
ENSMOCG00000021444	21.159924	17.782919	25.984253	20.738682	15.2417	19.37865	21.8365	21.7917
ENSMOCG00000021445	3.5521	2.39823	1.44147	1.6439	0.596978	1.92415	2.28119	1.32577
ENSMOCG00000021446	53.4637	60.5001	54.8454	46.6648	57.1641	65.4434	52.6289	47.0862
ENSMOCG00000021447	9.00394	11.34224	11.6869	12.06992	10.57259	13.534	10.99681	11.50386
ENSMOCG00000021448	29.9838	30.3378	26.7415	30.2184	33.7471	25.6717	29.882	29.5788
ENSMOCG00000021449	17.0208	17.1304	21.0373	22.0167	19.1468	13.8762	20.7091	22.8065
ENSMOCG00000021450	182.501	173.093	175.804	199.313	215.435	169.615	193.306	189.012
ENSMOCG00000021451	25.4657	26.7002	24.7329	19.6352	23.5482	22.0782	25.9169	22.8001
ENSMOCG00000021452	61.5648	55.3992	55.1583	49.0969	45.7114	60.8684	56.1706	51.5631
ENSMOCG00000021453	1.91381	11.2059	7.05245	8.59229	3.40753	3.92705	6.85458	5.34563
ENSMOCG00000021454	30.6459	28.7024	34.8815	32.9987	32.6278	29.2944	35.6588	35.84
ENSMOCG00000021455	14.8804	15.0574	13.4316	14.4973	14.5688	12.8866	17.8745	15.9934
ENSMOCG00000021456	115.52	91.1039	94.3342	81.3339	87.8668	104.9748	101.9052	93.7206
ENSMOCG00000021457	0	0.724299	0.466439	0.37236	0.180295	0.217919	0.281843	0.150151
ENSMOCG00000021458	17.9997	27.5409	9.35577	16.7236	52.8932	11.0436	15.9034	22.2911
ENSMOCG00000021459	0.800855	2.17884	1.22775	0.787594	0.7627	0.307287	0.176634	0.988057
ENSMOCG00000021460	0	0	0	0	0	0	0	0
ENSMOCG00000021461	0	0	0	0	0	0	0	0
ENSMOCG00000021462	1.45318	2.89106	2.24372	2.57242	3.13695	1.28244	2.21151	2.11302
ENSMOCG00000021463	13.7726	15.697531	14.9027	14.5919	15.7533	13.402	16.5583	14.1329
ENSMOCG00000021464	1.519791214244	1.12921206226	0.9827300100948	0.736482	0.9381368	1.68604	1.37723	0.853947179133
ENSMOCG00000021465	3.95697	13.2001	10.8098	9.62622	8.72694	5.67359	7.13116	7.76336
ENSMOCG00000021466	26.8353	30.9777	39.2146	36.3558	29.3903	29.8781	36.1397	31.9624
ENSMOCG00000021467	43.5145	76.4409	38.6406	84.9153	45.1453	46.9103	53.7091	48.5065
ENSMOCG00000021468	34.1792	32.271	37.99	38.2607	32.1583	42.5378	33.9229	35.3455
ENSMOCG00000021469	4.17894	1.59882	1.54443	1.02744	18.4068	5.11102	2.59226	1.65722
ENSMOCG00000021470	0	0	0	0	0.0962867	0	0	0
ENSMOCG00000021471	0.276548	0.423218	1.54443	1.35984	0.175582	0.636667	0.548949	0.731125
ENSMOCG00000021472	113.1768	87.0589	89.9622	106.37924	96.53612	112.6373	114.6544	106.21108592
ENSMOCG00000021473	0.188681	0.0721877	0.0929759	0	0	0	0	0.0748242
ENSMOCG00000021474	0	0	0	0	0	0	0	0
ENSMOCG00000021475	0	0.0587323	0	0.0377426	0	0	0	0.0608774
ENSMOCG00000021476	813.961	657.493	903.191	847.438	640.614	686.11	932.793	922.589
ENSMOCG00000021477	2.83428	5.47348	5.71957	4.64559	4.75583	2.6411	3.75072	4.92408
ENSMOCG00000021478	1.46625	3.36584	5.57372	3.81093	4.28893	1.92891	4.78157	3.57184
ENSMOCG00000021479	0	0	0.0705877	0	0	0	0	0
ENSMOCG00000021480	102.587	92.8039	88.9995	76.4325	88.5057	102.544	96.7241	88.0036
ENSMOCG00000021481	64.8299	85.2586	86.6871	85.8471	101.243	74.7535	83.3271	83.4336
ENSMOCG00000021482	67.179	77.3271	85.4203	74.6162	73.853	64.264	76.6796	76.4404
ENSMOCG00000021483	0.816346	0.941782	0.841668	0.864585	0.72961	0.867409	0.997201	0.68731
ENSMOCG00000021484	17.6299	23.3828	33.5914	27.7408	22.3867	21.6467	16.3312	18.6437
ENSMOCG00000021485	0.442911	1.01672	0.873006	0.76226	0.50089900195253	0.446104	1.116422	0.74648
ENSMOCG00000021486	32.7853	27.8109	27.1443	24.0087	24.3304	34.3614	28.8895	27.9578
ENSMOCG00000021487	10.7767	9.59794	8.61852	7.84735	8.44056	9.45629	10.9297	8.38383
ENSMOCG00000021488	3.6413	6.53839	7.25034	4.82241	3.236624	3.576731	4.288605	4.6151435912
ENSMOCG00000021489	31.0406	37.9783	31.8105	35.6275	27.5479	33.3885	39.8365	34.7137
ENSMOCG00000021490	10.7739	12.0469	12.1631	9.15893	9.02173	12.1714	10.7294	8.86255
ENSMOCG00000021491	18.4446	12.1146	11.5464	15.103	12.5901	16.1287	14.6137	14.2522
ENSMOCG00000021492	17.7676	30.7088	32.142	25.2446	23.6257	16.2074	20.724	23.15796
ENSMOCG00000021493	0	0	0	0.0339684	0.0328947	0	0.0342813	0.0273948
ENSMOCG00000021494	0.0588481	0.7655	0.811955	0.347243	0.392311	0.0677399	0.175221	0.420067
ENSMOCG00000021495	170.4151	146.3462	155.4721	150.8247	153.06	162.5992	175.4837	152.9625
ENSMOCG00000021496	5.45584	4.840876	4.576097	4.10137	3.49828	5.6121	5.70297	4.69545
ENSMOCG00000021497	14.08704	15.54207	17.75763	11.81789	11.92916	13.70451	11.27785	12.82674
ENSMOCG00000021498	0.663715	3.4280600773093	3.10704	1.30545	2.37035	0.573	1.68653	2.23724
ENSMOCG00000021499	0	0	0	0	0	0	0	0
ENSMOCG00000021500	1.38444	1.85385	1.70551	1.30478	2.63696	1.12881	1.2023	2.05881
ENSMOCG00000021501	17.58636	24.04893	23.5955	19.8638	25.2058	21.14556	24.1944	21.26765
ENSMOCG00000021502	4.22202	12.38151	10.82689	7.68202	6.4036	4.41572	5.99675	6.89458
ENSMOCG00000021503	0	1.8994	0.667195	1.77541	1.07456	0.77928	0.447943	0.715918
ENSMOCG00000021504	31.9102	54.6348	46.0434	39.1839	26.864	33.4847	44.7943	32.44
ENSMOCG00000021505	17.4985	18.0411	16.8814	15.7841	16.5837	20.5022	18.4951	17.168
ENSMOCG00000021506	0	0.596246	0.61436	0.766321	0.14842	1.43514	0.154676	0
ENSMOCG00000021507	24.8641	29.2271	27.1661	27.3614	24.5777	27.5353	28.8899	26.6225
ENSMOCG00000021508	5.37862	7.40811	6.41987	5.81852	5.40695	7.49837	7.23636	6.54109
ENSMOCG00000021509	1.51949	1.3415635301	1.405607	0.804637	1.78104	1.641744	0.696044	1.01974
ENSMOCG00000021510	33.4511	30.0309	29.7034	26.7671	26.3559	31.5057	34.8112	30.4416
ENSMOCG00000021511	7.47868	6.85674	7.90169	6.16217	10.5873	7.60046	9.29499	7.00029
ENSMOCG00000021512	17.67591	29.76707	33.48204	20.53845	21.56959	21.75999	23.14515	21.41637
ENSMOCG00000021513	17.41893	19.13978	17.10759	18.43463	17.45008	18.87146	20.3393	19.69538
ENSMOCG00000021514	161.383	125.493	122.152	134.622	146.595	163.419	160.254	140.992
ENSMOCG00000021515	3.10342	4.91897	3.76854	5.61357	4.59168	3.25338	3.46518	3.56025
ENSMOCG00000021516	524.2535	536.466	484.3876	425.06937	457.4864059946	527.2607	510.543800041216	439.8269
ENSMOCG00000021517	7.53708	5.29834	4.52929	3.91706	3.38475	5.64287	6.08177	6.90127
ENSMOCG00000021518	12.4618	18.7188	13.9755	14.0062	13.0666	11.8362	14.2876	16.189
ENSMOCG00000021519	14.3497	24.287211	20.8256	19.2671	19.1886	15.839	17.2011	21.463
ENSMOCG00000021520	15.7173	42.7302	38.7761	27.3314	22.9484	18.7511	22.5211	22.7027
ENSMOCG00000021521	0.0580409	0.0444117	0	0	0	0.0668107	0	0.0460338
ENSMOCG00000021522	0	0	0	0.0824393	0.0399168	0	0	0
ENSMOCG00000021523	0.642807	0.636529	1.45334	1.00402	1.11633	0.826984	0.825632	0.719757
ENSMOCG00000021524	41.492	39.9861	46.7585	36.3529	31.4696	37.8315	43.2329	41.8988
ENSMOCG00000021525	29.350200001189	29.17603	28.49477	32.73891	28.7528	22.0231	32.0933	31.4993000007597
ENSMOCG00000021526	48.2139	55.5064	56.9097	52.3964	56.5131	55.3153	54.1062	51.9669
ENSMOCG00000021527	50.0354	83.4243	77.5526	77.333	87.8943	58.6264	71.7686	70.2246
ENSMOCG00000021528	0.944177	6.21695	3.24382	0.902312	1.87783	5.28732	1.55818	1.85615
ENSMOCG00000021529	42.2659	33.0441	33.3235	33.0721	35.877	37.2823	39.3956	40.0809
ENSMOCG00000021530	5.98959	9.29238	12.185	7.56568	14.6008	9.36148	9.217	11.9852
ENSMOCG00000021531	62.14940195081	114.639900075358	108.36096571	93.56779	90.44271	71.62541	89.52072	87.34672
ENSMOCG00000021532	141.544	79.2866	83.1506	83.6569	100.965	120.292	111.359	98.4487
ENSMOCG00000021533	16.0775	27.1336	23.6883	20.1981	17.9705	12.6334	18.2502	17.8674
ENSMOCG00000021534	0	0	0	0.14524	0	0	0	0
ENSMOCG00000021535	9.93915	8.31342	8.20907	11.5158	8.85247	8.75439	11.7417	10.1171
ENSMOCG00000021536	0.0281703	0	0	0	0	0.0324268	0.0279591	0.0223426
ENSMOCG00000021537	0	0	0	0.447433	0	0.52371	0	0.362654
ENSMOCG00000021538	0.0718367	0	0	0	0	0	0	0
ENSMOCG00000021539	8.85094	4.45998	2.34029	2.33532	5.55098	2.23645	9.85588	8.90332
ENSMOCG00000021540	14.2871	29.9935	24.3699	19.5146	25.9336	16.8675	13.574	17.5783
ENSMOCG00000021541	0	0	0	0.0889129	0	0	0	0
ENSMOCG00000021542	14.6468	19.0694	18.7439	17.7581	15.3647	16.0798	17.7699	18.0841
ENSMOCG00000021543	17.5793	22.8959	23.96	15.6789	16.4746	21.1503	19.0252	16.2416
ENSMOCG00000021544	28.207895	26.089152	29.618473	24.543256	25.776017	27.0078	30.176834	31.03461
ENSMOCG00000021545	0.0683827	0.248544	0.20218	0.0840631	0.0488436	0.0787151	0	0.0949134
ENSMOCG00000021546	13.2301	20.5111	19.1474	16.5486	16.1223	15.1121	17.9718	15.4415
ENSMOCG00000021547	27.5507	36.4764	35.0736	32.2649	32.9301	23.4506	33.4653	30.9125
ENSMOCG00000021548	2.36247	2.35003	2.14203	2.920091	3.365479	3.42648	1.82891	2.28596
ENSMOCG00000021549	19.887	16.6179	16.5104	17.8938	17.6716	20.1461	21.5272	17.4228
ENSMOCG00000021550	82.4386	61.403	82.2669	94.685	132.0041	94.5143	109.5721	93.7328
ENSMOCG00000021551	36.3403	27.7091	28.4551	25.8797	28.3984	35.0017	32.3621	29.1268
ENSMOCG00000021552	6.33459	4.97139	7.36348	4.31287	5.72342	7.66566	5.31986	4.50884
ENSMOCG00000021553	21.438	32.8078	27.7998	24.4119	19.3421	16.8844	16.4246	22.3724
ENSMOCG00000021554	0.0807169	0.259405	0.0636394	0.0158761	0.0461228	0.0185826	0.0480671	0.192056
ENSMOCG00000021555	1.66012	3.34868	2.87809	3.85701	3.44778	2.83914	2.04638	2.87363
ENSMOCG00000021556	9.1911	8.66867	7.28956	6.0771	7.89127	7.88548	7.07783	6.79465
ENSMOCG00000021557	5.83863	11.3365000024218	9.728130219808	7.6474333	6.81157	7.03587	8.04055974	9.40626
ENSMOCG00000021558	13.3229	18.7015	20.3744	16.8071	16.6259	12.9034	17.418	17.1255
ENSMOCG00000021559	148.7406	122.0951	125.9964	134.1506	137.0967	143.4989	153.5033	137.8406
ENSMOCG00000021560	119.597	135.296	139.225	126.525	115.755	116.417	112.327	114.045
ENSMOCG00000021561	31.56125	30.94225	38.39554	25.5826	32.31192	31.78876	30.93308	33.01105
ENSMOCG00000021562	273.676	255.795	227.722	290.393	313.794	211.4	243.033	257.997
ENSMOCG00000021563	11.5088	15.059693941	17.64418	19.44932	15.1973	9.79666	14.1582	13.2701
ENSMOCG00000021564	18.2003	23.6867	25.5709	16.9182	17.1567	19.0164	18.5409	17.7345
ENSMOCG00000021565	6.8088	6.69852	8.05235	6.88738	7.04022	4.92648	6.17852	7.56034
ENSMOCG00000021566	0	0.081758	0.210604	0	0	0	0.106047	0
ENSMOCG00000021567	8.36396	5.01956	6.78832	5.48365	5.6227	8.30628	7.48741	5.33296
ENSMOCG00000021568	7.22433	12.9944	8.84464	6.68043	8.54446	7.83283	8.18725	10.3825
ENSMOCG00000021569	60.07451539	90.51655584	83.1748626	78.28255699	85.95819212	68.97065298	76.5320547	80.14687376
ENSMOCG00000021570	0	0	0	0	0	0	0.146578	0.117133
ENSMOCG00000021571	40.90426	42.35001	39.23489	40.6999	44.74218	43.452073	49.640091	43.67519
ENSMOCG00000021572	11.67455	18.0728	17.55774	16.1932	15.80991	12.97246	16.20845	17.71598
ENSMOCG00000021573	19.1521	16.6532	15.767	14.9086	15.1092	20.6119	17.377269	15.9758
ENSMOCG00000021574	0	0	0	0	0	0	0	0
ENSMOCG00000021575	23.5334	24.6856	25.8837	24.1559	26.5198	25.7721	25.2402	24.2538
ENSMOCG00000021576	0.762375	0.991702	0.450807	0.71497	1.10779	0.75317	1.08234	0.483728
ENSMOCG00000021577	75.0663	69.24176	61.17086	65.4485	60.2648	73.4089	73.2717	68.4233
ENSMOCG00000021578	14.468077	11.57272	15.70276	13.98484	13.25495	15.9483	13.458894	13.12393
ENSMOCG00000021579	3.02796	2.19499	3.76946	3.76147	3.94612	2.56825	3.00527	2.40156
ENSMOCG00000021580	1.7676	3.04319	2.17753	1.52104	1.47296	2.11945	1.97364	2.39496
ENSMOCG00000021581	0	0	0	0	0	0	0	0
ENSMOCG00000021582	0	0	0.194404	0	0	0	0	0.156451
ENSMOCG00000021583	11.7897	19.3789	14.5454	12.4533	12.1429	14.8779	16.1218	10.5975
ENSMOCG00000021584	69.4672	57.2048	66.0319	71.0969	68.8497	66.6016	63.8127	63.8258
ENSMOCG00000021585	8.751519	19.5069	26.8067	21.2557	14.5761	10.5599	11.96527	16.78087
ENSMOCG00000021586	18.84232	34.19781	32.49668	24.92981	35.34463	31.56618	29.17405	30.39352
ENSMOCG00000021587	35.9861	42.318	43.0257	41.8285	41.6538	35.6446	43.7685	43.6724
ENSMOCG00000021588	13.5211	19.814	20.8012	17.1595	16.4634	12.86	15.3242	16.0006
ENSMOCG00000021589	0	0	0	0	0	0	0	0
ENSMOCG00000021590	9.74085	14.51341	13.19985	12.80358	11.33019	10.51187	16.11308	10.78383
ENSMOCG00000021591	6.39665	10.822	10.4683	10.6769	7.09791	6.7552	8.21254	8.00567
ENSMOCG00000021592	0.115606	0.579295	0.911469	0.744535	0.110098	0.266147	0.250465	0
ENSMOCG00000021593	49.466	73.6675	87.8312	112.416	96.8466	57.6568	69.2845	66.3309
ENSMOCG00000021594	0	0	0	0	0	0	0.130824	0
ENSMOCG00000021595	19.75155	19.53228	18.93746	19.62655	17.8351	20.60347	23.70444	19.28727
ENSMOCG00000021596	2.5033016213217	2.71822	1.85818200637091	2.999062491628	2.47839	2.872461	3.081461	2.285258809
ENSMOCG00000021597	106.437	70.5584	68.9145	20.1527	86.7778	81.1514	101.567	35.18
ENSMOCG00000021598	2.57974	4.11891	2.66253	4.7744	3.11457	5.82215	3.48779	2.46494
ENSMOCG00000021599	44.3679	39.1384	54.6026	40.3631	39.8484	32.6361	53.2719	41.254
ENSMOCG00000021600	0.327999	1.630492	0.294351	1.50509	1.714740286	1.03628	1.341912	0.789959808
ENSMOCG00000021601	3.23161	6.07106	4.67845	2.89317	3.33235	3.36073	3.69402	3.95951
ENSMOCG00000021602	28.4627	17.942	16.8873	23.0599	31.7136	25.6069	31.1207	33.8023
