sample_SRR8750645	sample_SRR8750677	sample_SRR8750709
ENSPTRG00000004151	0.880433	0.713486	0.0660192
ENSPTRG00000004152	19.26149	17.354187	42.17776
ENSPTRG00000004153	4.52546	2.79942	1.762953
ENSPTRG00000004155	0.0199488	0.0488708	0
ENSPTRG00000004156	0	0.038049	0.0407521
ENSPTRG00000004159	8.801002	14.152519	61.662183
ENSPTRG00000004163	6.506948	2.130281	19.4564
ENSPTRG00000004164	37.56735	29.561218	31.41645
ENSPTRG00000004168	1.451204	1.002228	1.212905
ENSPTRG00000004170	0.1984	0.107949	0
ENSPTRG00000004171	15.9708	12.9498484	12.35774
ENSPTRG00000004172	2.991538	1.0469269	0.2038152
ENSPTRG00000004175	7.101512	5.027186304763	4.40043509596
ENSPTRG00000004177	13.00284	9.24909	7.698523
ENSPTRG00000004178	8.940145	7.69035	7.7911
ENSPTRG00000004180	0.289536	0.0985103	0.318593
ENSPTRG00000004181	7.01774	6.26759	6.11906
ENSPTRG00000004182	0.140063	0	0
ENSPTRG00000004183	4.411551	4.36312	2.97893
ENSPTRG00000004184	2.3190668	2.244011	2.97751296481
ENSPTRG00000004185	5.85886	3.47051	6.03543
ENSPTRG00000004187	0.519903	0.246765	0.854967
ENSPTRG00000004188	6.08271	7.30027	3.88401
ENSPTRG00000004190	1.13383	0.3266	0.822062
ENSPTRG00000004192	11.06617	8.02472	7.61293
ENSPTRG00000004193	6.27018	2.02524	13.51787
ENSPTRG00000004194	15.6931730028846	10.6531601163989	10.872599119649
ENSPTRG00000004195	6.56047	5.135659	24.99042
ENSPTRG00000004196	1.97233	2.03056	5.86554
ENSPTRG00000004198	12.93132	10.79455	21.78398
ENSPTRG00000004201	1.3290429	0.865094	0.101773
ENSPTRG00000004204	1.33668000949269	0.481657	1.39299
ENSPTRG00000004206	0.604512	0.263214	0.0761718
ENSPTRG00000004207	1.828179	0.349886	0.996991
ENSPTRG00000004208	0.131859	0.1404794	0.124668
ENSPTRG00000004209	6.0708	4.05635	2.88833
ENSPTRG00000004210	11.58577	7.26593	2.480122
ENSPTRG00000004211	6.238802	5.48294106362	2.903305
ENSPTRG00000004212	3.09575339	4.03506	16.57468
ENSPTRG00000004213	15.197030146794	14.47051	11.8861
ENSPTRG00000004215	0.107181	0.174978	0
ENSPTRG00000004216	0	0.161384	0
ENSPTRG00000004217	0	0	0
ENSPTRG00000004218	0	0.025390112	0.058707816
ENSPTRG00000004219	0.17667	0.144202	0.055781
ENSPTRG00000004220	1.31898	0.0828223	0.0960074
ENSPTRG00000004222	0.398191	0.7822544	0.61432822471
ENSPTRG00000004223	25.00332	21.5421	19.52368
ENSPTRG00000004224	5.839527	3.37431	3.3345635679
ENSPTRG00000004227	4.34981	1.45174	4.517
ENSPTRG00000004230	0	0.3945665	1.503387
ENSPTRG00000004231	0.276422	0.563518	0.132208
ENSPTRG00000004233	26.30613	20.89127	11.379173
ENSPTRG00000004234	16.34573	13.13397	9.72105
ENSPTRG00000004235	2.57726	4.32707	13.67345
ENSPTRG00000004236	56.2762	53.0211	40.8406
ENSPTRG00000004238	2.39632	1.443593	2.13046
ENSPTRG00000004239	28.4924	27.7447	23.421
ENSPTRG00000004240	5.33415	4.07849	13.035
ENSPTRG00000004241	46.13864	42.928493	20.74724
ENSPTRG00000004244	3.74579	2.91013	2.98899
ENSPTRG00000004246	9.41125	8.94003	8.18552
ENSPTRG00000004247	41.15564	31.36984	47.01801
ENSPTRG00000004248	4.83679	2.99237	4.32732
ENSPTRG00000004250	5.43746	4.41552	7.24016
ENSPTRG00000004252	1.39393	0.198607	0.15569
ENSPTRG00000004253	5.72678	5.03614	6.81595
ENSPTRG00000004254	1.23859	0.871499	1.059
ENSPTRG00000004256	12.8165	10.6506	7.64013
ENSPTRG00000004259	46.91072888573	44.64094	47.97054
ENSPTRG00000004260	18.3179	14.0917	14.5231
ENSPTRG00000004261	4.970405	4.5421921	3.477538
ENSPTRG00000004263	0	0	0
ENSPTRG00000004264	2.09228	1.38267	1.851699
ENSPTRG00000004265	0.0795522	0.0649161	0.226635
ENSPTRG00000004266	15.46918	11.54601	4.113424
ENSPTRG00000004269	7.16678	6.00448	10.5284
ENSPTRG00000004270	8.062252283	7.49716108785	14.485964
ENSPTRG00000004271	5.597487	4.136644	7.341126
ENSPTRG00000004272	1.70842	2.19556	2.32762
ENSPTRG00000004273	13.09676	6.64116	15.23712
ENSPTRG00000004274	190.151	299.58	758.415
ENSPTRG00000004275	0.185335	0.113473	0.525836
ENSPTRG00000004278	11.598	9.20948	13.483789
ENSPTRG00000004279	14.552	13.8891	12.51668
ENSPTRG00000004280	5.86589	4.1834	1.401923
ENSPTRG00000004281	12.803	15.9825	7.75419
ENSPTRG00000004284	5.52348	6.55543	26.6169
ENSPTRG00000004288	54.6601	50.8956	31.32861
ENSPTRG00000004289	0.280098	0.0761758	0.888147
ENSPTRG00000004291	138.260683	116.564282	271.08249580095
ENSPTRG00000004292	6.723978	5.201907	5.240413
ENSPTRG00000004293	0.246475	0.120721	0.0466374
ENSPTRG00000004295	10.365121	6.319311	6.06107
ENSPTRG00000004297	4.74097	4.26855	5.04544
ENSPTRG00000004299	2.762375	2.369575	3.069914
ENSPTRG00000004300	4.41940000032294	6.10094	2.74238000024961
ENSPTRG00000004301	0	0.12477325	0
ENSPTRG00000004302	13.5344	8.22547	12.3917
ENSPTRG00000004303	0.672535	0.546759	0.570597
ENSPTRG00000004304	15.2454	13.1837	30.0117
ENSPTRG00000004305	5.381212	3.900984	6.71243
ENSPTRG00000004306	30.94698	25.52426	35.14154
ENSPTRG00000004307	0	0.105582	0
ENSPTRG00000004308	0	0	0.0457217
ENSPTRG00000004310	81.944089	62.7227	43.20322
ENSPTRG00000004311	4.87843	5.32243	4.5702
ENSPTRG00000004312	26.8389	23.5896	26.8592
ENSPTRG00000004313	0	0	0
ENSPTRG00000004314	0	0	0
ENSPTRG00000004315	0	0.174588	0
ENSPTRG00000004316	1.797411	0.531939	0.666195
ENSPTRG00000004317	4.8553700764233	5.51989	16.186488
ENSPTRG00000004318	54.280746	56.42029	34.03663
ENSPTRG00000004319	9.566851	7.958858	12.910153
ENSPTRG00000004320	9.68031	5.368405	43.3005
ENSPTRG00000004321	8.43497	5.81075	11.110814
ENSPTRG00000004323	4.974568	6.40486	6.99663
ENSPTRG00000004324	25.920611	24.560444095	67.057454354
ENSPTRG00000004325	7.152126	4.20346	10.471584
ENSPTRG00000004326	3.01262809	1.875271	8.15024
ENSPTRG00000004327	0.34928428	0	0.24779
ENSPTRG00000004329	458.617	466.273	140.192
ENSPTRG00000004330	0.0704036	0.0657604	0.31446
ENSPTRG00000004332	0	0.0986367	0
ENSPTRG00000004333	23.81756	21.673368	6.7064
ENSPTRG00000004335	0.3998257	0.809583	0.785109
ENSPTRG00000004336	1.20603	1.7493	0.853867
ENSPTRG00000004337	0.388562	0.253665	0.368906
ENSPTRG00000004338	0.340724	0.22246	0.193863
ENSPTRG00000004339	1.36750893	2.412605	0.975952
ENSPTRG00000004340	10.0491	7.43697	6.14947
ENSPTRG00000004341	19.078624	15.70284	18.58399
ENSPTRG00000004342	306.074	322.228	207.1796
ENSPTRG00000004344	8.3600811	5.25021	7.233267
ENSPTRG00000004346	2.30148	1.08675	4.74056
ENSPTRG00000004347	28.15374	27.189046	22.717459
ENSPTRG00000004348	30.39296	22.50656	12.08058
ENSPTRG00000004350	33.6555	33.32330206606	39.34717
ENSPTRG00000004351	17.831054453	11.131077	95.989285
ENSPTRG00000004352	0.32423	0.231109	1.275734
ENSPTRG00000004353	16.5021	12.5437	17.1064
ENSPTRG00000004355	0.303759	0.133456	0.480133
ENSPTRG00000004356	3.04431	2.31156	3.90275
ENSPTRG00000004358	0.17412	0	0
ENSPTRG00000004360	9.844692	4.515098	12.421966
ENSPTRG00000004361	1048.53	1055.1	986.918
ENSPTRG00000004362	63.55838	63.188	56.037845
ENSPTRG00000004364	74.43941	61.560085	50.5258
ENSPTRG00000004368	13.11927	12.629679	17.085164
ENSPTRG00000004369	81.9713	59.5101	100.013
ENSPTRG00000004370	8.351749	8.648609	6.609449
ENSPTRG00000004371	23.4262	20.81875	13.81685
ENSPTRG00000004372	11.423	11.93545	11.21332
ENSPTRG00000004373	5.44545	5.06983	3.74457
ENSPTRG00000004374	3.66282	2.99095	5.25965
ENSPTRG00000004375	0.460672	0.412869	0.312141
ENSPTRG00000004378	2.840123	2.326139	3.54266
ENSPTRG00000004379	14.281085	13.565437	168.642341
ENSPTRG00000004381	12.2897	14.0665	20.2938
ENSPTRG00000004384	6.730325	5.323216	15.03414
ENSPTRG00000004385	226.287	278.827	118.364
ENSPTRG00000004387	13.213131	13.5550445	37.29308
ENSPTRG00000004388	0.0507138	0.358412	0.167435
ENSPTRG00000004390	2.80842	3.65519	4.00054
ENSPTRG00000004391	0	0.0667774	0
ENSPTRG00000004392	7.07682	5.05279	7.26664
ENSPTRG00000004393	20.147324	14.971956	12.379662
ENSPTRG00000004394	6.611114	3.68557	3.04973
ENSPTRG00000004395	6.24356	3.41483	4.65402
ENSPTRG00000004396	1.53671000076544	0.645756	0.969839
ENSPTRG00000004398	15.0915	19.3358	14.1822
ENSPTRG00000004400	3.31392	1.76046	3.74501
ENSPTRG00000004401	3.09135	4.77525	2.11431
ENSPTRG00000004402	4.206613	2.825888	3.26075
ENSPTRG00000004403	4.85535	0.710755	3.09103
ENSPTRG00000004404	851.75	796.4805	408.29095
ENSPTRG00000004405	1.301701	1.046735	0.0964259
ENSPTRG00000004406	5.372717	8.1701331	6.758482765
ENSPTRG00000004408	26.9056	27.6998	6.98147
ENSPTRG00000004409	2.0405	1.71435	1.90496
ENSPTRG00000004412	0	0.391658	0
ENSPTRG00000004413	0	0	0
ENSPTRG00000004414	0	0	0
ENSPTRG00000004415	0	0	0
ENSPTRG00000004416	0	0.280862	0
ENSPTRG00000004419	62.6688	39.3536	17.956
ENSPTRG00000004420	0	0	0
ENSPTRG00000004422	0	0	0
ENSPTRG00000004423	0.0863687	0	0.122152
ENSPTRG00000004424	23.726646	13.084145	41.617066
ENSPTRG00000004425	35.8065	30.3613	41.6126
ENSPTRG00000004426	12.8827	3.1847	1.60685
ENSPTRG00000004427	277.259	237.322	124.435
ENSPTRG00000004428	0.322646	0.242204	0.585547
ENSPTRG00000004429	1.80767	1.62856	5.23369
ENSPTRG00000004430	3.5288700117724	2.454093	6.51881
ENSPTRG00000004433	2.91294	1.26863	2.19721
ENSPTRG00000004434	0.607093	0.991447	3.26899
ENSPTRG00000004435	117.271	114.453	158.823
ENSPTRG00000004436	0.787225	0.514242	2.54985
ENSPTRG00000004437	0.591416000646374	0.643838	1.58214
ENSPTRG00000004438	11.8589	9.84806	9.60298
ENSPTRG00000004440	9.36553	5.46878	2.54364
ENSPTRG00000004442	169.99051	180.00452	332.50611
ENSPTRG00000004444	35.7099	33.9924	37.03957
ENSPTRG00000004445	17.8145	19.4713	15.8483
ENSPTRG00000004446	1.894184	1.45887347059	2.901681
ENSPTRG00000004447	0.227135	0.308925	0.0718636
ENSPTRG00000004448	0.138256	0	0
ENSPTRG00000004449	9.55629	6.65468	7.2575
ENSPTRG00000004450	34.26858	27.262724	24.3082
ENSPTRG00000004452	2.06452	1.11919	1.18771
ENSPTRG00000004454	9.01346	9.34	10.154
ENSPTRG00000004457	28.96953	24.55035	26.37647
ENSPTRG00000004458	3.83214	2.91238	4.96051
ENSPTRG00000004459	12.6802	11.2626	8.0104
ENSPTRG00000004461	15.7051	13.7304	47.8808
ENSPTRG00000004462	13.58306	13.78297	26.52996
ENSPTRG00000004466	2.800768	1.412260564619	4.72768
ENSPTRG00000004467	2.73706	3.471301	7.722417
ENSPTRG00000004469	2.08892	1.51453	0.774935
ENSPTRG00000004470	0.526532	0.1749037	0.2224621
ENSPTRG00000004472	8.73861	5.89473	8.49352
ENSPTRG00000004474	1.17447	0.399475	0.694437
ENSPTRG00000004475	0.17925	0.243844	0.67922
ENSPTRG00000004476	8.962962	6.750228	8.6069
ENSPTRG00000004477	2.478572	1.3602442	1.82694
ENSPTRG00000004480	157.022080001068	171.117757	141.049744712
ENSPTRG00000004481	1.8724899	1.07699	5.09298
ENSPTRG00000004483	1.1182	1.44902	5.82362
ENSPTRG00000004484	0.375235	0.436086	0.367082
ENSPTRG00000004487	18.9006028	18.620559	13.67415297867
ENSPTRG00000004488	78.4953	72.5621	59.111
ENSPTRG00000004489	15.91286	12.36067	10.14686
ENSPTRG00000004490	0.554521	0.452502	1.42925
ENSPTRG00000004491	1.6785	0.6338403	1.039034
ENSPTRG00000004492	16.61259	13.8214	77.748232
ENSPTRG00000004493	9.76145	24.43323	25.8511102
ENSPTRG00000004495	95.1189	80.6782	51.8197
ENSPTRG00000004496	11.15325	4.307863	12.11372
ENSPTRG00000004498	0.522514	0.49145	0.576187
ENSPTRG00000004499	2.85525	1.77982	2.60295
ENSPTRG00000004501	45.0174	40.481	69.2473
ENSPTRG00000004503	24.90101	20.95407	15.88328
ENSPTRG00000004504	3.78264	4.95038	20.9462
ENSPTRG00000004506	0.500523	0.2999111	0.480863
ENSPTRG00000004507	7.30898	7.80595	9.309632
ENSPTRG00000004509	3.33219	2.92697	3.90733
ENSPTRG00000004510	0.833047	0.136032	0.062927
ENSPTRG00000004511	12.57558	11.43328	194.955979
ENSPTRG00000004513	17.559755	18.922991	39.145218
ENSPTRG00000004514	3.218269	1.556986	5.982772
ENSPTRG00000004515	6.788768	4.678094	4.514115
ENSPTRG00000004518	14.19894	12.08018	15.27518
ENSPTRG00000004519	5.660219	5.69559	2.87512
ENSPTRG00000004520	18.0268	19.2571	79.8142
ENSPTRG00000004521	0.8872749	1.024514	5.145788
ENSPTRG00000004523	5.35081	5.9836	3.12434
ENSPTRG00000004525	8.83774	7.394388	8.3009
ENSPTRG00000004526	7.18621	3.86366900206315	4.08230795
ENSPTRG00000004529	129.21468	139.23441	35.313
ENSPTRG00000004530	10.853256	11.10605	10.44239
ENSPTRG00000004531	9.41449	10.2192	5.25691
ENSPTRG00000004535	14.8794	14.3455	11.7305
ENSPTRG00000004536	5.60823	6.40062	8.45275
ENSPTRG00000004538	1.037611	0.629024	2.429676
ENSPTRG00000004543	7.72513	3.542711	2.861897
ENSPTRG00000004545	0.333535	0.0851135	0.098266
ENSPTRG00000004546	7.701292	6.01699	6.0102775
ENSPTRG00000004549	9.24323	3.27556	2.93088
ENSPTRG00000004550	3.7673	2.41069	3.66123
ENSPTRG00000004551	0	0.102615	0
ENSPTRG00000004553	8.09114	6.09993	5.12095
ENSPTRG00000004554	1.140727	0.9095757	7.98123
ENSPTRG00000004555	15.7022	9.69	14.3534
ENSPTRG00000004556	1.28223	0.814239	3.2295
ENSPTRG00000004557	84.01153	70.1345	73.39433
ENSPTRG00000004561	0.141836	0.752397	0.941837
ENSPTRG00000004563	13.6657	8.05683	3.32698
ENSPTRG00000004564	0.738805	0.394158	0
ENSPTRG00000004565	0.935227	0.3301018	0.031632235614
ENSPTRG00000004566	1.35238	2.23634	11.4088
ENSPTRG00000004567	57.42351	41.542525	444.756763
ENSPTRG00000004569	1.12736	1.342154	0.719906
ENSPTRG00000004570	49.2597	22.37524	38.49662
ENSPTRG00000004571	0.155708	0.190714	1.717437
ENSPTRG00000004572	17.75687000086	4.83998	26.570676
ENSPTRG00000004573	12.4683	11.6777	22.9225
ENSPTRG00000004574	30.8009	49.2865	63.2444
ENSPTRG00000004575	109.319	118.693	76.9231
ENSPTRG00000004576	6.49216	5.51836	22.407094
ENSPTRG00000004577	1999.009	2097.177	2284.169
ENSPTRG00000004578	16.18026	10.80538	23.761
ENSPTRG00000004579	8.85973	10.38412	10.155055
ENSPTRG00000004580	30.3193	24.571169	37.285563
ENSPTRG00000004581	1.37536	4.88901	10.3793
ENSPTRG00000004582	1.467	0.931359	3.8577
ENSPTRG00000004583	87.90914	50.094751	78.1816
ENSPTRG00000004584	9.75606	8.28871	11.38047
ENSPTRG00000004585	76.7002	62.2715	32.4087
ENSPTRG00000004586	103.99791	95.28069	103.935903
ENSPTRG00000004587	179.934	178.148	179.581073
ENSPTRG00000004588	765.296	675.265	384.526473
ENSPTRG00000004590	1.21691	1.735346	14.5521
ENSPTRG00000004591	9.72662	4.73802	3.23767
ENSPTRG00000004592	2.384144	0.6482378	0.974401
ENSPTRG00000004593	0.310914	0.6387491	2.07897
ENSPTRG00000004594	81.1319	76.1994	72.5439
ENSPTRG00000004595	599.422	631.279	466.969
ENSPTRG00000004596	3.77234	3.16259	7.6218
ENSPTRG00000004597	28.09025	20.87788	11.16286
ENSPTRG00000004601	3.969385	6.121189	27.2052
ENSPTRG00000004604	10.3001	8.40605	17.0122
ENSPTRG00000004605	12.8972400226994	11.86781	32.44367
ENSPTRG00000004606	15.61632	11.77493	45.2626
ENSPTRG00000004607	2.56601	1.63202	6.46147
ENSPTRG00000004608	2.255254	4.383238	8.57494
ENSPTRG00000004609	127.513847	111.316287	50.355461
ENSPTRG00000004610	20.460742	19.12464	20.88061
ENSPTRG00000004612	0.0477572	0.208003	1.19993
ENSPTRG00000004613	1.62045000548641	1.35614000157342	60.230539
ENSPTRG00000004614	0	0	0
ENSPTRG00000004615	0	0.12085	0
ENSPTRG00000004617	0.365841	0.108864	0.434906
ENSPTRG00000004618	0	0.591899	0
ENSPTRG00000004624	2.66702	0.719253	0.647576
ENSPTRG00000004626	40.4305	41.07	29.6891
ENSPTRG00000004629	4.93298	4.51932	8.73131
ENSPTRG00000004630	6.57593	14.5492	36.7448
ENSPTRG00000004631	2.790435	0.453501	5.322727
ENSPTRG00000004632	0.299409	0.657511	1.99529
ENSPTRG00000004638	0.0526903	0.0430102	0.149612
ENSPTRG00000004639	1.66487	0.420242	0.279636
ENSPTRG00000004640	0	0.385764	0
ENSPTRG00000004645	1.791361	1.264835	0.731446
ENSPTRG00000004647	16.76269	8.259909	8.67756
ENSPTRG00000004648	48.75234	36.354934	56.95363
ENSPTRG00000004649	1.18394	1.2332	1.70321
ENSPTRG00000004650	24.606937	44.574982	145.85406
ENSPTRG00000004652	0.109898	0.179322	0.165745
ENSPTRG00000004656	0.0591863	0	0.0560637
ENSPTRG00000004658	0	0	0.870366
ENSPTRG00000004659	0.24603	0	0.524513
ENSPTRG00000004660	0	0.109962	0.236541
ENSPTRG00000004661	0.781278	1.15928	2.69506
ENSPTRG00000004662	0.430736	0.175685	0
ENSPTRG00000004663	0.141113	0.690395	1.62039
ENSPTRG00000004664	0.347755	0.451022	1.06067
ENSPTRG00000004666	0.231846	0.754709	1.120811
ENSPTRG00000004667	6.997538	12.644197	28.82086
ENSPTRG00000004668	0.492769	3.46628	6.88021
ENSPTRG00000004669	0.353557	1.46485	1.18813
ENSPTRG00000004671	3.46368	1.15185	0.439743
ENSPTRG00000004672	1.01889	1.76578	1.21665
ENSPTRG00000004677	3.167097	5.47328	3.286646
ENSPTRG00000004680	1.896698	1.247518	2.172874
ENSPTRG00000004681	30.5971	5.4319	15.84036
ENSPTRG00000004682	0	0	0
ENSPTRG00000004683	0	0	0.116845
ENSPTRG00000004684	0	0.0986687	0
ENSPTRG00000004685	1.85031	0	1.06
ENSPTRG00000004686	4.39544	3.78217	8.51553
ENSPTRG00000004696	0	0.0979144	0
ENSPTRG00000004699	4.715159	1.975553	15.11333
ENSPTRG00000004700	1.867826	1.584373	2.87031
ENSPTRG00000004701	2.69884	1.61299	4.6591
ENSPTRG00000004702	8.26642	6.07529	9.675065
ENSPTRG00000004703	12.3593	12.5164	23.1053
ENSPTRG00000004704	7.26329	4.12386	9.66712
ENSPTRG00000004705	44.07092	45.8519	33.58635
ENSPTRG00000004707	58.0806	43.2792	71.1726
ENSPTRG00000004708	4.242201	1.816627	4.352507
ENSPTRG00000004710	0.103083	0.168188	0.392705
ENSPTRG00000004711	0.0554936	0.318731	0.315212
ENSPTRG00000004712	58.383	51.5414	47.4705
ENSPTRG00000004714	19.736155	20.416783	11.653359
ENSPTRG00000004715	0.12788	0.49414	0
ENSPTRG00000004716	204.6806	85.56469	172.3703
ENSPTRG00000004718	0.71437	0.631972	0.149647
ENSPTRG00000004719	6.08567	5.893764	6.5152524
ENSPTRG00000004720	2.17247	3.20067	6.41961
ENSPTRG00000004721	0.439429	0.0768837	0.270437
ENSPTRG00000004722	2.99064	3.39307	1.15705
ENSPTRG00000004723	64.6995	57.4375	185.968
ENSPTRG00000004724	34.5828	27.4919	38.81786
ENSPTRG00000004725	0	0	0
ENSPTRG00000004726	0	0	0
ENSPTRG00000004727	6.59622	11.6243	32.3887
ENSPTRG00000004728	0.25204	0.6802504	0.1809857
ENSPTRG00000004729	12.6326	28.5482	76.6171
ENSPTRG00000004730	0.572223	0.0849273	0.0984646
ENSPTRG00000004731	11.25509	13.126900104151	7.7981
ENSPTRG00000004732	10.45459	9.860003	3.74367
ENSPTRG00000004733	8.9878	10.68514	11.50935
ENSPTRG00000004734	88.0491	78.0988	62.0920814
ENSPTRG00000004735	10.89281	9.38327	17.9941
ENSPTRG00000004736	0	0	0
ENSPTRG00000004737	0	0	0.824033
ENSPTRG00000004738	33.84925	33.73165	16.71281
ENSPTRG00000004739	0.0947767	0.695928	3.53405
ENSPTRG00000004741	0	0.0313065	0.0208971
ENSPTRG00000004742	0.0431863	0.05308	0.164579
ENSPTRG00000004744	0	0	0
ENSPTRG00000004747	9.8498288	6.528540890919	8.40546409463
ENSPTRG00000004748	1.51065	0.515825	0.69973
ENSPTRG00000004749	14.9650566	7.538694	6.78614
ENSPTRG00000004750	0	0	0
ENSPTRG00000004754	0.0237025	0	0.111771
ENSPTRG00000004755	5.37814	6.37249	24.7552
ENSPTRG00000004756	0.820388	1.40668	1.07061
ENSPTRG00000004757	3.67925	3.16051	6.13331
ENSPTRG00000004758	6.20643000153053	3.967206	14.66128
ENSPTRG00000004759	20.34134	17.15071	27.48438
ENSPTRG00000004760	11.692	11.5751	3.95962
ENSPTRG00000004761	0	0.0380578	0
ENSPTRG00000004762	642.593	708.881	349.512
ENSPTRG00000004763	1.95964	1.70377	1.36361
ENSPTRG00000004764	3.289783	1.890145	1.12438
ENSPTRG00000004765	82.0673	96.2691	55.6668
ENSPTRG00000004767	19.0373	16.2999	10.90521
ENSPTRG00000004768	13.176774	7.416097	13.424755
ENSPTRG00000004770	4.457334	4.911914509	1.84959
ENSPTRG00000004772	3.650291	4.262492	5.008076
ENSPTRG00000004773	0.786306	1.227933	1.946385
ENSPTRG00000004774	4.305152	2.3213667	1.668885
ENSPTRG00000004775	27.023766	15.18341	8.200269
ENSPTRG00000004776	2.803256	0.79652	0.710328
ENSPTRG00000004778	8.9059	4.54178	10.09128
ENSPTRG00000004779	16.5327	20.9576	43.3279
ENSPTRG00000004780	12.7802	19.56035	8.52827105179
ENSPTRG00000004781	4.63164	5.43582	7.04947
ENSPTRG00000004782	4.89098	5.90796	4.7132
ENSPTRG00000004783	30.23279	22.72083	24.94021
ENSPTRG00000004784	10.941	9.73147	9.49606
ENSPTRG00000004785	20.9164	20.11115	16.87961
ENSPTRG00000004787	8.20105	6.63358	6.5764
ENSPTRG00000004788	3.1882680939011	2.73979725	1.71512323
ENSPTRG00000004789	0.380113	0.132975	0
ENSPTRG00000004790	7.0293825	5.84543	7.127042
ENSPTRG00000004791	0.68457	0.279004	0.328731
ENSPTRG00000004792	33.23373	30.84759	21.85419
ENSPTRG00000004793	14.7966	13.8535	11.2919
ENSPTRG00000004794	1.204155	1.962151	0.580249
ENSPTRG00000004795	42.44792	38.83464	29.14068
ENSPTRG00000004796	4.57331	5.12859	6.20074
ENSPTRG00000004799	0.262524	0	0.0275285
ENSPTRG00000004800	9.31813	7.33541	5.61537
ENSPTRG00000004801	15.4953	13.8554	7.82413
ENSPTRG00000004802	15.82063	28.22108	10.210801
ENSPTRG00000004804	2.897682307533	1.69141	4.28349
ENSPTRG00000004811	5.697	4.494285	4.209406
ENSPTRG00000004812	6.0093	3.50148	3.88957
ENSPTRG00000004813	21.7371	23.174588	12.50256
ENSPTRG00000004814	2.86247	2.08407	3.8409
ENSPTRG00000004815	16.390144	6.127913	11.51223
ENSPTRG00000004816	5.09405	5.1124507	6.67225482
ENSPTRG00000004817	44.83513	38.284085	33.13674
ENSPTRG00000004819	9.51661	7.99513	8.03894
ENSPTRG00000004820	2.662964	1.41609	3.67004
ENSPTRG00000004821	6.19495	2.60879	0.279089
ENSPTRG00000004822	2.2043	1.31959	1.64696
ENSPTRG00000004823	7.09495	3.13894	4.703193
ENSPTRG00000004825	3.17573	3.52904	1.1903602
ENSPTRG00000004826	0.0473574	0.0193353	0.0669949
ENSPTRG00000004827	5.73472	4.10212	4.38221
ENSPTRG00000004828	1.77639	0.950213	2.16166
ENSPTRG00000004834	81.4368	64.66737	38.367079
ENSPTRG00000004835	9.4103	10.26672	3.238806
ENSPTRG00000004836	2.1684	1.15538	1.16582
ENSPTRG00000004837	52.825181	53.179677	35.21984
ENSPTRG00000004838	104.53484	74.9468	76.2303
ENSPTRG00000004839	47.748744	39.92446	39.053973
ENSPTRG00000004840	4.2741	3.19879	6.59356
ENSPTRG00000004841	0.180499618325655	0.19454920130267	0.04247730973169
ENSPTRG00000004843	3.09726	2.62015	2.60539
ENSPTRG00000004845	8.01387	5.33598	11.49638
ENSPTRG00000004846	22.06927	18.62554	28.090548
ENSPTRG00000004847	3.13248	3.59006	6.31904
ENSPTRG00000004848	43.6144420010898	54.6653454028	13.73247431145
ENSPTRG00000004849	3.62548	3.68856	1.39245
ENSPTRG00000004850	4.007295	2.66445464746	7.867676
ENSPTRG00000004853	4.26803	4.972612	5.56936
ENSPTRG00000004854	22.075665	12.332767	18.78867
ENSPTRG00000004855	18.61802	19.28033	14.25094
ENSPTRG00000004856	17.79488	19.73097	42.85695
ENSPTRG00000004858	0.575149	0.158715	0.0707632
ENSPTRG00000004860	2.89445	5.53344	3.2211
ENSPTRG00000004861	9.08856858	8.2066887549	10.21794
ENSPTRG00000004863	0.318675	0.967829	1.829697
ENSPTRG00000004866	9.23568	8.1777797	9.1208
ENSPTRG00000004868	8.45611	5.366222	12.501295
ENSPTRG00000004870	37.8669	36.5488	13.9849
ENSPTRG00000004871	0.570062	0.155173	0.143286
ENSPTRG00000004872	2.9596	2.17683	4.61094
ENSPTRG00000004874	85.731366	84.46607718055	50.055663
ENSPTRG00000004875	30.18199	27.65926	37.32188
ENSPTRG00000004877	1.3956	0.505689	2.22965
ENSPTRG00000004879	0	0	0
