sample_SRR3879744	sample_SRR3879745	sample_SRR3879746
ENSCHIG00000014775	260.124	191.183	190.987
ENSCHIG00000014776	31.02659	31.10801	33.95544
ENSCHIG00000014777	0.0651563	0	0
ENSCHIG00000014778	1.26714	1.31735	1.94715
ENSCHIG00000014779	0.188028	0.541412	0.457292
ENSCHIG00000014780	17.738801	22.22654	18.815594
ENSCHIG00000014781	2.37507	3.04662	2.84354
ENSCHIG00000014782	13.89246	12.41721	15.55335
ENSCHIG00000014783	9.46899	13.24936	10.88346
ENSCHIG00000014784	15.3769	12.4759	12.8968
ENSCHIG00000014785	135.18173	146.63534	132.33754
ENSCHIG00000014786	6.93704	8.27285	8.62964
ENSCHIG00000014787	0	0.121362	0.156871
ENSCHIG00000014788	0	0.0520253	0
ENSCHIG00000014789	70.491	67.4092	81.2047
ENSCHIG00000014790	339.232	253.371	279.935
ENSCHIG00000014791	0.170848	0	0.100555
ENSCHIG00000014792	14.491192	15.995373	15.625693
ENSCHIG00000014793	1.266236	1.751532	4.46817
ENSCHIG00000014794	79.005454	88.112855	79.631
ENSCHIG00000014795	3.41994	3.03999	2.80041
ENSCHIG00000014796	5.75722	6.42792	6.9977
ENSCHIG00000014797	0	0	0.0467647
ENSCHIG00000014798	30.2177	42.3859	32.9942
ENSCHIG00000014799	54.269	51.3415	47.5434
ENSCHIG00000014800	43.4921	50.3805	41.834
ENSCHIG00000014801	5.04460910281924	4.8515	6.9382048
ENSCHIG00000014802	1051.1152	1080.4503	999.6201
ENSCHIG00000014803	32.388183	32.591437	37.385047
ENSCHIG00000014804	5.52585	9.71179	12.3978
ENSCHIG00000014805	0	0.144773	0
ENSCHIG00000014806	36.8152	34.3788	33.8999
ENSCHIG00000014807	1.1882	1.07953	0.981818
ENSCHIG00000014808	19.87907	19.59401	21.04482
ENSCHIG00000014809	3.94919	4.43273	5.19033
ENSCHIG00000014810	15.752056	16.326431	17.719726
ENSCHIG00000014811	0.357328	0.518713	0.710247
ENSCHIG00000014812	0	0	0
ENSCHIG00000014813	8.63263	9.06363	19.2709
ENSCHIG00000014814	1.24677	0.785267	2.45769
ENSCHIG00000014815	4.53117	5.26965	6.97077
ENSCHIG00000014816	31.7375	45.9197	30.317
ENSCHIG00000014817	8.58984	12.228	9.88633
ENSCHIG00000014818	5.374929	10.90833	9.519683
ENSCHIG00000014819	0.0236401	0.050733	0.0649613
ENSCHIG00000014820	52.4937	53.5056	45.7575
ENSCHIG00000014821	0	0	0.581174
ENSCHIG00000014822	20.6496	22.5905	25.018
ENSCHIG00000014823	0	0.193765	0.383464
ENSCHIG00000014824	13.33236	17.91697	17.40896
ENSCHIG00000014825	0	0.0595139	0
ENSCHIG00000014826	35.716032	36.601149	34.441350107713
ENSCHIG00000014827	0.20870667	0.03695202	0.14241
ENSCHIG00000014828	2.605153	3.321843	4.67254
ENSCHIG00000014829	69.347	59.8444	60.5058
ENSCHIG00000014830	0.0374707	0.161543	0.258198
ENSCHIG00000014831	0	0	0
ENSCHIG00000014832	0.712478	0.789135	0.594035
ENSCHIG00000014833	25.5675	26.6204	37.7943
ENSCHIG00000014834	14.6422	14.5096	14.4345
ENSCHIG00000014835	0.537078	1.098984	0.99279
ENSCHIG00000014836	0.0276324	0	0
ENSCHIG00000014837	0.768744	1.01736	1.25638
ENSCHIG00000014838	24.0899	22.5124	18.0028
ENSCHIG00000014839	52.1526	45.904	43.5698
ENSCHIG00000014840	8.91249	13.0898	8.34738
ENSCHIG00000014841	1.06386	2.24079	1.39753
ENSCHIG00000014842	1.07372	2.35511	2.12919
ENSCHIG00000014843	3.52762	4.77022	5.60137
ENSCHIG00000014844	0.660036	0.856686	1.61258
ENSCHIG00000014845	19.250327	25.527135	25.167226
ENSCHIG00000014846	2.12615	4.35233	4.31623
ENSCHIG00000014847	2.25857	2.36888	2.58342
ENSCHIG00000014848	6.90228	7.08179	7.85279
ENSCHIG00000014849	8.99659	14.7148	12.1792
ENSCHIG00000014850	14.4504	12.5394	14.0835
ENSCHIG00000014851	74.51803	83.08502	79.35402
ENSCHIG00000014852	41.7225	56.6048	50.9695
ENSCHIG00000014853	0	0.0676391	0.175717
ENSCHIG00000014854	6.41024	7.81292	9.04675
ENSCHIG00000014855	17.4668	16.2201	14.6567
ENSCHIG00000014856	0.180289	0.323477	0.303432
ENSCHIG00000014857	1.25298	0.909074	0.610645
ENSCHIG00000014858	3.10677	4.39057	4.57204
ENSCHIG00000014859	39.29717	30.80432	37.54317
ENSCHIG00000014860	0.107763	0.0641339	0
ENSCHIG00000014861	184.136	118.92	122.566
ENSCHIG00000014862	17.6117	24.1479	29.8734
ENSCHIG00000014863	16.2675774	18.790993	18.11319
ENSCHIG00000014864	71.4014	96.1779	78.4287
ENSCHIG00000014865	7.11276	7.34881	7.44142
ENSCHIG00000014866	9.76184	9.65639	9.77913
ENSCHIG00000014867	54.21577	69.7911	52.5189
ENSCHIG00000014868	32.1442	35.2823	33.3358
ENSCHIG00000014869	0.133945	0.564217	0.302805
ENSCHIG00000014870	12.1514	13.2007	11.1226
ENSCHIG00000014871	0.15826	0.24827	0.757022
ENSCHIG00000014872	1.68094	1.82364	1.74067
ENSCHIG00000014873	12.4395	16.1443	17.5723
ENSCHIG00000014874	0	0	0.849218
ENSCHIG00000014875	0.486671	0.36017	0
ENSCHIG00000014876	2.54837	5.34818	2.6001
ENSCHIG00000014877	8.02232	10.0192	10.84
ENSCHIG00000014878	51.9468	52.1772	57.7458
ENSCHIG00000014879	22.4975	21.54526	23.7234
ENSCHIG00000014880	26.1679	26.4186	23.8985
ENSCHIG00000014881	0	0	0.0638298
ENSCHIG00000014882	25.53611	33.64808	26.96526
ENSCHIG00000014883	1.33168	3.24572	2.92116
ENSCHIG00000014884	6.601383	7.928771	7.802717
ENSCHIG00000014885	0.833567	1.4286	1.27581
ENSCHIG00000014886	76.779	87.5199	92.0448
ENSCHIG00000014887	2.55377	3.40541	3.81508
ENSCHIG00000014888	0.447181	0.387509	1.06586
ENSCHIG00000014889	0.215527	0	0.281202
ENSCHIG00000014890	0	0	0.102149
ENSCHIG00000014891	3.84492	4.06108	5.64603
ENSCHIG00000014892	12.9243	11.4903	8.68595
ENSCHIG00000014893	129.161118	168.75337	129.514734
ENSCHIG00000014894	0	1.56062	0
ENSCHIG00000014895	12.3942	10.5677	11.9626
ENSCHIG00000014896	65.49478	66.5302	63.96824
ENSCHIG00000014897	0.639547	2.79313	2.32289
ENSCHIG00000014898	0	0	0
ENSCHIG00000014899	5.48079	5.66161	6.62395
ENSCHIG00000014900	6.24362	7.55507	9.28119
ENSCHIG00000014901	24.1445	28.0085	27.4731
ENSCHIG00000014902	50.6184	63.7306	48.3421
ENSCHIG00000014903	0.0981362	0.199389	0.360291
ENSCHIG00000014904	0.410766	0.698781	1.24827
ENSCHIG00000014905	1.98675	2.10629	2.39756
ENSCHIG00000014906	957.316546	610.057	618.09588
ENSCHIG00000014907	13.926	20.7078	21.6297
ENSCHIG00000014908	42.82786	52.0253	39.5602
ENSCHIG00000014909	64.978	68.2031	61.5401
ENSCHIG00000014910	65.9611	40.7111	46.0362
ENSCHIG00000014911	8.2269	6.554261	6.60724
ENSCHIG00000014912	45.1933	39.5185	39.4608
ENSCHIG00000014913	0	0.530294	0.11417
ENSCHIG00000014914	3.70854	2.92916	4.14822
ENSCHIG00000014915	21.702072	28.947021	26.95147
ENSCHIG00000014916	0	0.0503326	0
ENSCHIG00000014917	7.34605	6.4194	6.891519
ENSCHIG00000014918	34.8514	45.9479	73.4071
ENSCHIG00000014919	28.138946	45.30176	37.92701
ENSCHIG00000014920	12.35283	12.02738	11.51639
ENSCHIG00000014921	132.724	110.413	104.544
ENSCHIG00000014922	3.74372	4.136546	5.05501
ENSCHIG00000014923	12.7354000025786	14.4776040011565	14.854248767047
ENSCHIG00000014924	15.3426	13.3272	15.9124
ENSCHIG00000014925	943.465	743.837	904.991
ENSCHIG00000014926	10.773	16.0233	11.9442
ENSCHIG00000014927	12.4358	16.5271	15.7351
ENSCHIG00000014928	2.76117	3.14686	3.19611
ENSCHIG00000014929	5667.91	4395.95	4351.43
ENSCHIG00000014930	33.1445	39.947	35.7173
ENSCHIG00000014931	0.967023	0.440199	0.92525
ENSCHIG00000014932	116.3527	120.7985	94.5036
ENSCHIG00000014933	0.0251127	0.0538218	0
ENSCHIG00000014934	3.74352	5.31185	4.99141
ENSCHIG00000014935	4.23994	4.30623	3.26088
ENSCHIG00000014936	12.9496	14.7745	13.7639
ENSCHIG00000014937	2.72151	3.64445	3.58597
ENSCHIG00000014938	0.00869076	0.0472643	0.0120518
ENSCHIG00000014939	1.31993	1.36917	1.22966
ENSCHIG00000014940	323.183	394.427	402.325
ENSCHIG00000014941	6.92711	5.80713	12.5826
ENSCHIG00000014942	0.2458884	0.0773641	0.638531
ENSCHIG00000014943	60.8698200458354	61.304728285308	53.577525
ENSCHIG00000014944	1470.3	1216.81	1288.47
ENSCHIG00000014945	5.52893	7.61539	6.573707
ENSCHIG00000014946	7.16476	12.3707	8.19521
ENSCHIG00000014947	8.145794	11.32150483543	10.5352361783314
ENSCHIG00000014948	11.2433	14.9707	15.2236
ENSCHIG00000014949	49.65662632	40.10254	43.3104258
ENSCHIG00000014950	131.88125	158.73844	150.123983
ENSCHIG00000014951	4.01909	5.44455	5.14938
ENSCHIG00000014952	0	0	0
ENSCHIG00000014953	27.0201	26.268400335176	24.783961
ENSCHIG00000014954	3.409944	5.055456	5.819364
ENSCHIG00000014955	28.61116	54.238	45.51625
ENSCHIG00000014956	2.69548	3.21239	4.01991
ENSCHIG00000014957	9.57021	12.929	12.3372
ENSCHIG00000014958	0.193433	0.0926147	0.151496
ENSCHIG00000014959	31.9583	33.8581	32.2119
ENSCHIG00000014960	7.977735	8.979221	9.94486
ENSCHIG00000014961	0.0944589	0.26155	0.154816
ENSCHIG00000014962	0.16051	0.353385	0.617512
ENSCHIG00000014963	0.0628	0.0669179	0.128811
ENSCHIG00000014964	0	0.21493148259682	0.1659137164374
ENSCHIG00000014965	5.55182	5.70383	5.72712
ENSCHIG00000014966	10.3273	9.34386	8.84604
ENSCHIG00000014967	0.53606600799272	0.597357	0.685898
ENSCHIG00000014968	7.34435	9.5577	9.03913
ENSCHIG00000014969	34.5985	36.8428	34.0175
ENSCHIG00000014970	8.10775	11.0006	9.02316
ENSCHIG00000014971	109.9944093	113.150061	104.207
ENSCHIG00000014972	10.320055	11.313781	11.67898
ENSCHIG00000014973	3.25375	4.28815	3.77602
ENSCHIG00000014974	20.1755	21.9381	21.3318
ENSCHIG00000014975	9.75675	8.92871	14.558
ENSCHIG00000014976	0.0186118	0	0.128257
ENSCHIG00000014977	5.53526	8.31376	6.67649
ENSCHIG00000014978	23.415195	27.514598	27.549483
ENSCHIG00000014979	47.0171	52.1983	60.9025
ENSCHIG00000014980	4.03472	4.030158	4.236166
ENSCHIG00000014981	0.18158805	0.2452842	0.126055
ENSCHIG00000014982	0	0.04098422668272	0.0262033189428
ENSCHIG00000014983	1.32463028	1.4435543	1.69421
ENSCHIG00000014984	0.351889	0.536273	0.82459
ENSCHIG00000014985	0	0.0491675	0
ENSCHIG00000014986	56.7718	80.8396	56.3985
ENSCHIG00000014987	0	0	0
ENSCHIG00000014988	0	0	0.0148304
ENSCHIG00000014989	0.9848	1.34197	0.81951
ENSCHIG00000014990	15.5803	15.0708	16.3251
ENSCHIG00000014991	6.79991	7.102721	7.77216
ENSCHIG00000014992	0.244171	0.391529	0.341825
ENSCHIG00000014993	0	0.0453149	0.0289905
ENSCHIG00000014994	8.65069	8.56023	6.56239
ENSCHIG00000014995	0.288569	0	0
ENSCHIG00000014996	0.723917	1.19053	1.16561
ENSCHIG00000014997	131.00937	173.89614	146.27366
ENSCHIG00000014998	0.10849	0.128593	0.109336
ENSCHIG00000014999	42.8352	55.26	42.0123
ENSCHIG00000015000	0.0479546	0.138172	0.0882671
ENSCHIG00000015001	48.9105	51.9795	37.8215
ENSCHIG00000015002	2772.48	2061.25	2267.71
ENSCHIG00000015003	0.407517	0.348712	0.409713
ENSCHIG00000015004	0.47546	0.531099	0.591194
ENSCHIG00000015005	0.2614868	0.54697342	0.3529632
ENSCHIG00000015006	10.990451	11.98804	12.555162
ENSCHIG00000015007	0	0.644265	0
ENSCHIG00000015008	0	0	0.0491501
ENSCHIG00000015009	2.868569	2.374408	2.0244895
ENSCHIG00000015010	26.05173	15.16753	21.64997
ENSCHIG00000015011	0.121599	0.0698338	0.113234
ENSCHIG00000015012	8.786293	9.3517587	10.500001
ENSCHIG00000015013	13.967299	13.18298	16.21731
ENSCHIG00000015014	0.0181431	0.0391301	0.0500255
ENSCHIG00000015015	1.6015	1.35543	1.4003
ENSCHIG00000015016	0.10211	0.0473542	0.141389
ENSCHIG00000015017	0	0	0
ENSCHIG00000015018	39.0203	33.0358	35.2585
ENSCHIG00000015019	9.8359034	13.7843816	13.24702
ENSCHIG00000015020	0	0	0
ENSCHIG00000015021	0.0942909	0	0.124044
ENSCHIG00000015022	13.129280957	14.2801	20.199047
ENSCHIG00000015023	1.56732	1.42396	2.13544
ENSCHIG00000015024	18.7779	14.5446	14.2245
ENSCHIG00000015025	15.909242	15.1313456	17.527812
ENSCHIG00000015026	55.5936	54.248	52.0752
ENSCHIG00000015027	18.89551	23.815155	22.069628
ENSCHIG00000015028	61.9305	47.9219	55.6136
ENSCHIG00000015029	0.0322985	0	0.0866394
ENSCHIG00000015030	1.6542	1.6757	2.26241
ENSCHIG00000015031	1.53277	2.60047	2.04511
ENSCHIG00000015032	13.975	13.2744	11.759
ENSCHIG00000015033	8.17666	16.4674	13.5223
ENSCHIG00000015034	5.97651	7.8512	10.0485
ENSCHIG00000015035	0.0500554	0	0
ENSCHIG00000015036	0	0.0301202	0.077235
ENSCHIG00000015037	20.22486	29.9898	24.03506
ENSCHIG00000015038	2.63194531354421	2.65922900038626	3.464591934
ENSCHIG00000015039	1.54408	1.76243	4.76331
ENSCHIG00000015040	5.96382	10.769	7.60318
ENSCHIG00000015041	120.933	128.835	109.146
ENSCHIG00000015042	0.0548111	0.0591	0.0503724
ENSCHIG00000015043	32.407907	35.90049	34.30578
ENSCHIG00000015044	0	0	0
ENSCHIG00000015045	17.0196	12.2841	17.1669
ENSCHIG00000015046	4.53581	3.78329	5.71017
ENSCHIG00000015047	6.40012	7.71704	47.0902
ENSCHIG00000015048	0	0	0
ENSCHIG00000015049	9.73017	13.689873	14.531243
ENSCHIG00000015050	3.77193	5.16256	5.5303
ENSCHIG00000015051	23.7245	39.3067	36.4702
ENSCHIG00000015052	0.10226	0	0.232671
ENSCHIG00000015053	14.9778	17.7443	14.8184
ENSCHIG00000015054	90.0914	83.0944	74.5257
ENSCHIG00000015055	16.6708	20.5286	18.264
ENSCHIG00000015056	0.985898	1.151396	0.8357
ENSCHIG00000015057	0	0	0
ENSCHIG00000015058	15.993874	21.2036	21.59667
ENSCHIG00000015059	16.15505	14.99915	15.77797
ENSCHIG00000015060	40.813529	45.78647	41.44766
ENSCHIG00000015061	2.66165428	4.17826097912	5.60333505074989
ENSCHIG00000015062	48.4398	41.5605	36.4314
ENSCHIG00000015063	11.8702	11.8848	10.4909
ENSCHIG00000015064	3.60897	3.83618	4.7796
ENSCHIG00000015065	17.9876	24.5195	19.597
ENSCHIG00000015066	3.32081	4.08042	3.24979
ENSCHIG00000015067	74.847	143.159	69.8974
ENSCHIG00000015068	2.332787	2.718548	4.29086
ENSCHIG00000015069	4.35442	5.34068	6.932
ENSCHIG00000015070	18.2518	19.6252	18.9214
ENSCHIG00000015071	32.8187	30.8329	32.9575
ENSCHIG00000015072	1.10513	1.38079	1.39539
ENSCHIG00000015073	9.42028	12.35899	9.37075
ENSCHIG00000015074	4.88288	7.80307	4.70032
ENSCHIG00000015075	8.34601	9.19492	8.86678
ENSCHIG00000015076	2.970249	3.671457	3.252211
ENSCHIG00000015077	34.16509	43.84549	36.75297
ENSCHIG00000015078	1.79097	1.89199	1.52347
ENSCHIG00000015079	2.63795	3.75046	3.55412
ENSCHIG00000015080	10.7854	13.3169	10.9468
ENSCHIG00000015081	0.956341	4.23135	3.4573
ENSCHIG00000015082	14.2638	14.0874	13.0515
ENSCHIG00000015083	8.24657	8.19012	7.29914
ENSCHIG00000015084	33.0299	27.5584	25.6538
ENSCHIG00000015085	29.678148	21.96632	14.6667
ENSCHIG00000015086	8.71459	9.81061	11.7911
ENSCHIG00000015087	1.22057	0.587357	1.7783
ENSCHIG00000015088	10.4542	9.57667	8.8737
ENSCHIG00000015089	3.72496	4.16546	9.094407
ENSCHIG00000015090	101.794	108.733	98.4786
ENSCHIG00000015091	4.313509	4.641442	4.166875
ENSCHIG00000015092	1.80227	2.31365	3.28153
ENSCHIG00000015093	1.857491	3.21161	1.615509
ENSCHIG00000015094	1.7863719	1.55954	2.04678
ENSCHIG00000015095	0.17231	0.0598015	0
ENSCHIG00000015096	291.3268	309.76399	306.29299
ENSCHIG00000015097	5.65736	5.99013	6.65963
ENSCHIG00000015098	9.05821	7.93148	9.57177
ENSCHIG00000015099	1.56283	2.39839	2.63604
ENSCHIG00000015100	2.3977712	2.242986	3.3605
ENSCHIG00000015101	1.18104	0.735901	1.2244
ENSCHIG00000015102	1.516172	1.224906	1.873053
ENSCHIG00000015103	50.4902	55.9244	47.8865
ENSCHIG00000015104	19.5054	21.5482582	31.1304
ENSCHIG00000015105	16.7977	19.2098	17.4748
ENSCHIG00000015106	0	0	0
ENSCHIG00000015107	1.81549	3.515287	2.646150608377
ENSCHIG00000015108	25.9561	19.4476	26.374
ENSCHIG00000015109	17.79124	11.426602	35.400045
ENSCHIG00000015110	28.7826	20.8362	22.0359
ENSCHIG00000015111	12.5559	21.2823	13.4919
ENSCHIG00000015112	18.2052	17.6456	19.8949
ENSCHIG00000015113	17.125	16.7876	18.5324
ENSCHIG00000015114	0	0	0.0515094
ENSCHIG00000015115	86.239013	108.585562	89.773637
ENSCHIG00000015116	5.9328	5.34706	5.60056
ENSCHIG00000015117	11.82429	10.695575	10.43695
ENSCHIG00000015118	0	0	0
ENSCHIG00000015119	30.410755	27.0318568	23.977135
ENSCHIG00000015120	0.0959269	0	0.1211958
ENSCHIG00000015121	21.1846	20.0993	19.3538
ENSCHIG00000015122	0.617525	0.928215	1.48785
ENSCHIG00000015123	0.0714832	0.303502	0.1758882
ENSCHIG00000015124	7.4564	4.32046	7.48708
ENSCHIG00000015125	5.22767	6.17582	6.18921
ENSCHIG00000015126	5.74999	6.55666	6.45236
ENSCHIG00000015127	37.3966	30.4784	32.0154
ENSCHIG00000015128	2.72321	2.69261	3.63078
ENSCHIG00000015129	2.87951	3.37643	2.75331
ENSCHIG00000015130	22.2766	21.9469	25.4917
ENSCHIG00000015131	16.9986	17.1331	16.7373
ENSCHIG00000015132	5.28918	9.04646	6.29466
ENSCHIG00000015133	1.2873	1.36646	1.18258
ENSCHIG00000015134	1.87197	1.78963	2.8095
ENSCHIG00000015135	4.78961	6.75633	8.06268
ENSCHIG00000015136	0	0.0486037	0
ENSCHIG00000015137	17.1251	19.1736	18.5465
ENSCHIG00000015138	4.6344006	4.917427	5.405124
ENSCHIG00000015139	8.06561	6.06528	10.4447
ENSCHIG00000015140	0.0586577	0	0.333517
ENSCHIG00000015141	16.5007	15.7217	17.6285
ENSCHIG00000015142	9.57174	9.54242	10.099
ENSCHIG00000015143	6.35731	8.44828	9.03143
ENSCHIG00000015144	20.558109	28.975787	22.627529
ENSCHIG00000015145	2.79652	2.60152	2.90515
ENSCHIG00000015146	1.400903	1.86303	1.443739
ENSCHIG00000015147	11.8164	11.7701	11.0094
ENSCHIG00000015148	9.36511	5.60923	22.4705
ENSCHIG00000015149	151.408	169.547147817	169.072
ENSCHIG00000015150	1.02002	1.09748	1.18015
ENSCHIG00000015151	113.89	110.291	82.107
ENSCHIG00000015152	0.134481	0.1088972	0.347913
ENSCHIG00000015153	39.33969	41.90287	41.70359
ENSCHIG00000015154	2.021459	2.42581	3.77483
ENSCHIG00000015155	0	0.0511649	0
ENSCHIG00000015156	86.2695	94.6946	95.8397
ENSCHIG00000015157	2.29866	5.91821	3.73471
ENSCHIG00000015158	0.229308	0.185176	0.385269
ENSCHIG00000015159	78.4907	98.7669	73.1226
ENSCHIG00000015160	0.0178749	0.134964	0.197177
ENSCHIG00000015161	32.682	26.9493	23.1836
ENSCHIG00000015162	0.0522668	0.0794621	0.0144802
ENSCHIG00000015163	8.22793	10.30305	8.007682
ENSCHIG00000015164	89.421234	125.602304	88.83907
ENSCHIG00000015165	28.3291	38.4525	36.509
ENSCHIG00000015166	976.833	977.519	913.616
ENSCHIG00000015167	13.8582	13.819	13.4148
ENSCHIG00000015168	22.269	23.0933	26.933
ENSCHIG00000015169	43.7693	38.8443	36.6019
ENSCHIG00000015170	39.8535	36.3314	26.839
ENSCHIG00000015171	0.0894711	0.0318242	0.0408211
ENSCHIG00000015172	10.4936	11.379	8.86385
ENSCHIG00000015173	32.35559	41.86317	35.48854
ENSCHIG00000015174	3.141961	2.527476	3.131678
ENSCHIG00000015175	0	0.12875	0
ENSCHIG00000015176	12.2133	11.9112	11.3277
ENSCHIG00000015177	12.4797	15.9005	12.9457
ENSCHIG00000015178	6.03431	3.452685	3.86874
ENSCHIG00000015179	11.8955	12.9749	13.4899
ENSCHIG00000015180	5.96306	7.49115	9.66139
ENSCHIG00000015181	2.07099	2.31414	2.89372
ENSCHIG00000015182	0	0	0.0419827
ENSCHIG00000015183	1.65673	1.15753	1.96814
ENSCHIG00000015184	13.9066	5.12144	5.98869
ENSCHIG00000015185	87.6837	113.803	96.0578
ENSCHIG00000015186	13.4696	19.9663	16.2947
ENSCHIG00000015187	12.1215	15.3137329	13.9831162
ENSCHIG00000015188	34.1473	52.7689	49.1194
ENSCHIG00000015189	17.868	23.9051	18.9202
ENSCHIG00000015190	18.338	18.7992	18.8056
ENSCHIG00000015191	17.0878	21.2069	22.1523
ENSCHIG00000015192	27.9554	26.4162	26.5208
ENSCHIG00000015193	8.300754	12.375069	11.808858
ENSCHIG00000015194	6.65433	9.55019	10.6685
ENSCHIG00000015195	0.0504044	0.244354	0.233442
ENSCHIG00000015196	39.5438	36.9087	37.3633
ENSCHIG00000015197	17.789097	15.786938	16.99488
ENSCHIG00000015198	361.018	221.808	305.128
ENSCHIG00000015199	23.1623	34.4634	26.8837
ENSCHIG00000015200	9.3205	7.02074	7.48708
ENSCHIG00000015201	0.749152	0.361992	0.418396
ENSCHIG00000015202	3.82346	5.17843	5.26259
ENSCHIG00000015203	4.06571	5.496609	6.9999
ENSCHIG00000015204	0	0	0.0922144
ENSCHIG00000015205	36.909794	35.2526	29.4663
ENSCHIG00000015206	0.0883982	0.127496	0.0407088
ENSCHIG00000015207	6.97834	9.24029	8.4918
ENSCHIG00000015208	2.833054	2.569907	2.572976
ENSCHIG00000015209	2.78094	2.83314	14.7636
ENSCHIG00000015210	0	0	0.336901
ENSCHIG00000015211	3.87349	5.27772	4.94957
ENSCHIG00000015212	47.7042	37.3976	44.8706
ENSCHIG00000015213	7.73361	8.343998	8.594656
ENSCHIG00000015214	4.22589	4.9	4.80677
ENSCHIG00000015215	21.23661	20.63728	19.6026
ENSCHIG00000015216	14.8198	15.015	15.9411
ENSCHIG00000015217	2.81842	2.16953	3.20969
ENSCHIG00000015218	6.66311	6.11823	5.77992
ENSCHIG00000015219	49.01714	47.84467	48.32108
ENSCHIG00000015220	22.65925	24.84041	19.76247
ENSCHIG00000015221	1.30485	1.63321	1.6041
ENSCHIG00000015222	0.3687882507	0.4461018	0.6261890323
ENSCHIG00000015223	0.875507	0.738388	1.28912
ENSCHIG00000015224	16.1061	21.8701	16.6968
ENSCHIG00000015225	0.274951	0.130313	0.501562
ENSCHIG00000015226	127.3053	121.5024	129.8178
ENSCHIG00000015227	4.350744	6.683657	7.235582
ENSCHIG00000015228	0	0	0
ENSCHIG00000015229	19.9128	14.5757	16.9943
ENSCHIG00000015230	10.9644	10.8012	9.49068
ENSCHIG00000015231	2.2986	3.32582	10.3769
ENSCHIG00000015232	0.0832133	0	0.110217
ENSCHIG00000015233	0	0.0956102	0
ENSCHIG00000015234	32.57762	36.68536	30.78943
ENSCHIG00000015235	1.73561	3.05929	3.86942
ENSCHIG00000015236	6.18925	8.88576	8.3201
ENSCHIG00000015237	843.174	871.638	757.103
ENSCHIG00000015238	0.882805	1.06536	0.958489
ENSCHIG00000015239	12.41059	15.816746	12.11806
ENSCHIG00000015240	14.37	17.7767	17.3012
ENSCHIG00000015241	32.210652	29.292566	32.814736
ENSCHIG00000015242	0	0.0190432	0.0486843
ENSCHIG00000015243	0.874606	1.10363	1.36256
ENSCHIG00000015244	23.5382	19.4722	20.3802
ENSCHIG00000015245	16.3625	16.6396	17.8
ENSCHIG00000015246	44.64422	65.28805	60.17098
ENSCHIG00000015247	427.061	268.163	285.82
ENSCHIG00000015248	219.196	236.799	186.645
ENSCHIG00000015249	46.23221	45.04505	86.9192
ENSCHIG00000015250	0.00869522	0.0198827	0.0633816
ENSCHIG00000015251	48.5825	56.3474	55.8761
ENSCHIG00000015252	7.151714	12.060976	10.152626
ENSCHIG00000015253	34.4593	35.9809	36.7465
ENSCHIG00000015254	13.1243	14.803	13.1266
ENSCHIG00000015255	0	0.099853	0.0643518
ENSCHIG00000015256	54.29033	45.19979	47.120445
ENSCHIG00000015257	0.294348	0.0942606	0.161194
ENSCHIG00000015258	2.017132	2.243191	3.33541
ENSCHIG00000015259	0.596036	0.612166	0.79614
ENSCHIG00000015260	4.50841	6.07957	5.74076
ENSCHIG00000015261	14.9068	16.1364	13.7424
ENSCHIG00000015262	14.123784	18.50699	15.383009
ENSCHIG00000015263	1.7427	3.03279	3.9195
ENSCHIG00000015264	32.7238	37.9162	29.5971
ENSCHIG00000015265	30.5289809	41.1601	37.136142
ENSCHIG00000015266	45.45479	51.716	44.07951
ENSCHIG00000015267	45.03519	46.1991	44.39079
ENSCHIG00000015268	0.525432	0.812181	0.926084
ENSCHIG00000015269	0.236188	0.2041863	0.479677
ENSCHIG00000015270	0	0.0341357	0.0876275
ENSCHIG00000015271	1.78718	2.0892	1.64074
ENSCHIG00000015272	21.2174	22.2513	19.6834
ENSCHIG00000015273	17.605	25.0176	29.8953
ENSCHIG00000015274	0.960037	0.973093	0.901936
ENSCHIG00000015275	160.669	175.217	165.947
ENSCHIG00000015276	14.99094	17.00364	14.31975
ENSCHIG00000015277	3.23554	8.07995	6.33454
ENSCHIG00000015278	9.32963	8.3135	8.6745
ENSCHIG00000015279	0.603747	0.554239	0.62832
ENSCHIG00000015280	0	0.69403	0
ENSCHIG00000015281	6.025193	5.795032	5.84304
ENSCHIG00000015282	88.9539	105.867	118.461
ENSCHIG00000015283	0	0.177507	0.0571176
ENSCHIG00000015284	7.094	6.88315	6.62962
ENSCHIG00000015285	0.403515	0.686311	0.904074
ENSCHIG00000015286	0.183605	0.048453	0.187019
ENSCHIG00000015287	0	0.0662019	0.0424736
ENSCHIG00000015288	1.54451	1.72076	1.65678
ENSCHIG00000015289	3870.05	3612.43	3952.99
ENSCHIG00000015290	3.32869	5.30169	4.9499
ENSCHIG00000015291	43.2743	42.2948	70.2781
