390.69974 330.68616 377.083 269.27392 308.14979 365.20519
14.2557 8.50128 12.5186 6.51338 8.84853 9.58246
39.395 32.8393 38.621 35.1286 37.6075 31.0264
60.9568 72.3859 67.6625 66.5677 80.6181 77.6528
24.26671 23.03369 23.962154 30.34598 20.6153 24.95608
0.349279 0.20367 0.460569 0.332999 0.2381298 0.708383
11.9815 12.5666 13.5587 12.2906 12.1175 14.5397
192.4514 222.3965 229.486 211.4069 198.3367 217.5958
42.3673 41.406 42.5529 35.6569 45.5214 50.2975
25.3954 31.0576 31.4292 27.458 31.1813 37.5726
11.716 10.2606 6.85284 6.98122 12.902 12.8609
18.4329 20.6818 17.2132 18.8532 16.2825 15.302
25.72762 22.555980183112 29.584500553353 29.06966 22.898642 25.53817
131.725 148.8322 133.982 140.247 124.46 128.3274
15.2533 14.271 15.611 15.0911 13.8782 18.1135
14.6922 11.7403 13.3773 14.5314 14.1344 15.2016
12.4296 7.76739 9.57467 10.0035 7.60957 8.55993
0 0 0 0 0 0
0 0 0 0 0 0
0.410161 0.413822 0.401324 0.240642 0.195396 0.155003
3.24932 3.43628 3.20908 1.72104 2.79005 3.01006
65.821 70.1102 76.2687 66.9768 63.2399 69.2556
12.0348 14.58979 10.53661 19.86939 11.70488 15.54729
0.22313 0.265465 0.114421 0.21273 0.129325 0.123108
47.5694 46.0039 45.2565 44.1588 42.6624 44.2031
17.8271 23.3303 25.5968 24.8569 28.1043 28.8516
11.595 9.48211 8.95501 11.905 10.0561 11.0162
0.0372698 0 0 0.0355327 0.0345621 0.0274173
83.559 53.5939 66.5293 52.9863 47.8647 54.222
33.7581 34.2207 35.3997 31.3509 38.2804 43.9634
49.4269 53.5966 53.9371 51.4485 45.5593 52.3452
16.0845 14.3058 15.9887 16.9076 15.1454 18.8106
10.003955 12.4821 17.64498 16.97138 19.26678 27.79418
9.47481 8.2138 9.00837 8.91689 8.37165 8.40598
8.95205 6.87865 9.42321 6.06686 7.26078 8.5849
33.7713 42.1639 41.5592 40.4975 42.1117 43.9731
8.90222 9.30303 9.67036 10.9983 8.25547 9.64891
111.485 105.211 113.44 93.5973 93.0711 111.713
48.7809 51.9497 53.8917 53.8506 56.0304 59.4312
